MatchDate;LeagueId;Home;Away;Score;Band;Round;PredictionDate;Reason;RankingGapScore;HomeAttackScore;AwayAttackScore;HomeDefenseWeaknessScore;AwayDefenseWeaknessScore;HomeLast10OverScore;AwayLast10OverScore;HomeVenueOverScore;AwayVenueOverScore;BTTSProfileScore;AlgorithmVersion;HomeSourceLeagueId;AwaySourceLeagueId;CompetitionGroup
2026-07-16;Australia_NPL_NSW_U20;Sydney FC U20;Manly Utd U20;64.75;MEDIA-ALTA;25;2026-07-16;Engine v1.3 | Squadra alta: Manly Utd U20 (4ª), squadra bassa: Sydney FC U20 (6ª) | GF alta: 2.09/gara | GS bassa: 1.65/gara | Profilo ultime 10: 0.86 | Real over index: 0.70;2.68;17.39;;;15.02;8.65;7.0;;;;1.3.0;Australia_NPL_NSW_U20;Australia_NPL_NSW_U20;
2026-07-16;Australia_VictoriaPremierLeague;Northcote City;Manningham United Blues;64.74;MEDIA-ALTA;22;2026-07-16;Engine v1.3 | Squadra alta: Northcote City (2ª), squadra bassa: Manningham United Blues (6ª) | GF alta: 1.70/gara | GS bassa: 1.90/gara | Profilo ultime 10: 0.75 | Real over index: 0.60;7.34;14.17;;;17.32;7.54;6.0;;;;1.3.0;Australia_VictoriaPremierLeague;Australia_VictoriaPremierLeague;
2026-07-16;Australia_NSWLeagueOne;Prospect United;Macarthur Rams;64.62;MEDIA-ALTA;26;2026-07-16;Engine v1.3 | Squadra alta: Macarthur Rams (3ª), squadra bassa: Prospect United (15ª) | GF alta: 1.38/gara | GS bassa: 1.78/gara | Profilo ultime 10: 0.62 | Real over index: 0.40;15.38;11.46;;;16.21;6.17;4.0;;;;1.3.0;Australia_NSWLeagueOne;Australia_NSWLeagueOne;
2026-07-16;USA_USLLeagueTwo_PlayOff;Little Rock Rangers;GFI Woodlands;64.6;MEDIA-ALTA;1;2026-07-16;Engine v1.3 | Squadra alta: Little Rock Rangers (14ª), squadra bassa: GFI Woodlands (41ª) | GF alta: 1.83/gara | GS bassa: 1.67/gara | Profilo ultime 10: 0.77 | Real over index: 0.60;10.78;15.28;;;15.15;7.7;6.0;;;;1.3.0;USA_USLLeagueTwo_MidSouth;USA_USLLeagueTwo_LoneStar;USA_USLLeagueTwo
2026-07-16;Australia_VictoriaPremierLeague2;Whittlesea United;Essendon Royals SC;63.92;MEDIA-ALTA;21;2026-07-16;Engine v1.3 | Squadra alta: Essendon Royals SC (3ª), squadra bassa: Whittlesea United (6ª) | GF alta: 2.45/gara | GS bassa: 1.15/gara | Profilo ultime 10: 0.74 | Real over index: 0.55;6.54;20.0;;;10.45;7.42;5.5;;;;1.3.0;Australia_VictoriaPremierLeague2;Australia_VictoriaPremierLeague2;
2026-07-16;Australia_VictoriaPremierLeague2;Eastern Lions;Bayside Argonauts;63.81;MEDIA-ALTA;21;2026-07-16;Engine v1.3 | Squadra alta: Bayside Argonauts (4ª), squadra bassa: Eastern Lions (9ª) | GF alta: 2.00/gara | GS bassa: 1.37/gara | Profilo ultime 10: 0.72 | Real over index: 0.50;8.48;16.67;;;12.44;7.22;5.0;;;;1.3.0;Australia_VictoriaPremierLeague2;Australia_VictoriaPremierLeague2;
2026-07-16;USA_USLLeagueTwo_PlayOff;Peoria;Sueno;63.62;MEDIA-ALTA;1;2026-07-16;Engine v1.3 | Squadra alta: Peoria (12ª), squadra bassa: Sueno (39ª) | GF alta: 2.43/gara | GS bassa: 0.91/gara | Profilo ultime 10: 0.84 | Real over index: 0.80;5.41;20.0;;;8.26;8.4;8.0;;;;1.3.0;USA_USLLeagueTwo_GreatPlains;USA_USLLeagueTwo_Heartland;USA_USLLeagueTwo
2026-07-16;Iceland_Division_1;Fylkir;Njardvik;62.75;MEDIA-ALTA;22;2026-07-16;Engine v1.3 | Squadra alta: Fylkir (2ª), squadra bassa: Njardvik (6ª) | GF alta: 2.00/gara | GS bassa: 1.21/gara | Profilo ultime 10: 0.80 | Real over index: 0.55;7.57;16.67;;;11.04;7.98;5.5;;;;1.3.0;Iceland_Division_1;Iceland_Division_1;
2026-07-16;Australia_NPLSouthAustralia;Campbelltown City;Adelaide Comets;62.7;MEDIA-ALTA;20;2026-07-16;Engine v1.3 | Squadra alta: Campbelltown City (9ª), squadra bassa: Adelaide Comets (11ª) | GF alta: 1.50/gara | GS bassa: 2.00/gara | Profilo ultime 10: 0.73 | Real over index: 0.65;4.7;12.5;;;18.18;7.3;6.5;;;;1.3.0;Australia_NPLSouthAustralia;Australia_NPLSouthAustralia;
2026-07-16;Australia_NPLVictoria;Bentleigh;Dandenong City;61.31;MEDIA-ALTA;23;2026-07-16;Engine v1.3 | Squadra alta: Dandenong City (9ª), squadra bassa: Bentleigh (12ª) | GF alta: 1.24/gara | GS bassa: 2.20/gara | Profilo ultime 10: 0.64 | Real over index: 0.60;6.41;10.32;;;20.0;6.41;6.0;;;;1.3.0;Australia_NPLVictoria;Australia_NPLVictoria;
2026-07-16;USA_USLLeagueTwo_PlayOff;Laredo Heat;Texoma;60.35;MEDIA-ALTA;1;2026-07-16;Engine v1.3 | Squadra alta: Laredo Heat (11ª), squadra bassa: Texoma (23ª) | GF alta: 2.67/gara | GS bassa: 1.08/gara | Profilo ultime 10: 0.80 | Real over index: 0.75;5.39;20.0;;;9.79;7.97;7.5;;;;1.3.0;USA_USLLeagueTwo_LoneStar;USA_USLLeagueTwo_Ranger;USA_USLLeagueTwo
2026-07-16;Australia_NSWLeagueOne;Hurstville Zagreb;Dulwich Hill;60.33;MEDIA-ALTA;26;2026-07-16;Engine v1.3 | Squadra alta: Hurstville Zagreb (10ª), squadra bassa: Dulwich Hill (14ª) | GF alta: 1.48/gara | GS bassa: 1.91/gara | Profilo ultime 10: 0.73 | Real over index: 0.60;3.71;12.32;;;17.39;7.32;6.0;;;;1.3.0;Australia_NSWLeagueOne;Australia_NSWLeagueOne;
2026-07-16;Finland_Ykkosliiga;Klubi 04;Haka;59.81;MEDIA;16;2026-07-16;Engine v1.3 | Squadra alta: Haka (4ª), squadra bassa: Klubi 04 (9ª) | GF alta: 1.75/gara | GS bassa: 1.23/gara | Profilo ultime 10: 0.56 | Real over index: 0.30;15.09;14.58;;;11.19;5.62;3.0;;;;1.3.0;Finland_Ykkosliiga;Finland_Ykkosliiga;
2026-07-16;USA_USLLeagueTwo_PlayOff;Colorado Storm;Snohomish United;59.38;MEDIA;1;2026-07-16;Engine v1.3 | Squadra alta: Colorado Storm (8ª), squadra bassa: Snohomish United (9ª) | GF alta: 2.67/gara | GS bassa: 1.29/gara | Profilo ultime 10: 0.78 | Real over index: 0.75;4.02;20.0;;;11.69;7.82;7.5;;;;1.3.0;USA_USLLeagueTwo_Mountain;USA_USLLeagueTwo_Northwest;USA_USLLeagueTwo
2026-07-16;Sweden_Allsvenskan;Mjallby;Västerås SK;58.97;MEDIA;18;2026-07-16;Engine v1.3 | Squadra alta: Västerås SK (8ª), squadra bassa: Mjallby (10ª) | GF alta: 1.83/gara | GS bassa: 1.42/gara | Profilo ultime 10: 0.82 | Real over index: 0.60;2.62;15.28;;;12.88;8.2;6.0;;;;1.3.0;Sweden_Allsvenskan;Sweden_Allsvenskan;
2026-07-16;Iceland_Division_2;Hviti;Olafsvik;57.54;MEDIA;24;2026-07-16;Engine v1.3 | Squadra alta: Olafsvik (7ª), squadra bassa: Hviti (10ª) | GF alta: 1.33/gara | GS bassa: 1.75/gara | Profilo ultime 10: 0.73 | Real over index: 0.55;3.69;11.11;;;15.91;7.33;5.5;;;;1.3.0;Iceland_Division_2;Iceland_Division_2;
2026-07-16;USA_USLLeagueTwo_PlayOff;Ocean City;Motown 2;56.74;MEDIA;1;2026-07-16;Engine v1.3 | Squadra alta: Ocean City (2ª), squadra bassa: Motown 2 (16ª) | GF alta: 2.93/gara | GS bassa: 0.75/gara | Profilo ultime 10: 0.78 | Real over index: 0.75;4.9;20.0;;;6.82;7.82;7.5;;;;1.3.0;USA_USLLeagueTwo_Metropolitan;USA_USLLeagueTwo_Metropolitan;USA_USLLeagueTwo
2026-07-16;Australia_VictoriaPremierLeague2;Box Hill;Altona City;56.18;MEDIA;21;2026-07-16;Engine v1.3 | Squadra alta: Box Hill (7ª), squadra bassa: Altona City (13ª) | GF alta: 1.47/gara | GS bassa: 1.40/gara | Profilo ultime 10: 0.57 | Real over index: 0.45;8.97;12.28;;;12.73;5.74;4.5;;;;1.3.0;Australia_VictoriaPremierLeague2;Australia_VictoriaPremierLeague2;
2026-07-16;Kazakhstan_FirstLeague;FC Astana 2;Jaiyq;55.84;MEDIA;23;2026-07-16;Engine v1.3 | Squadra alta: FC Astana 2 (4ª), squadra bassa: Jaiyq (6ª) | GF alta: 1.85/gara | GS bassa: 1.31/gara | Profilo ultime 10: 0.77 | Real over index: 0.70;1.92;15.38;;;11.89;7.72;7.0;;;;1.3.0;Kazakhstan_FirstLeague;Kazakhstan_FirstLeague;
2026-07-16;Australia_NPLVictoria;Green Gully;Dandenong Thunder;54.9;MEDIA;23;2026-07-16;Engine v1.3 | Squadra alta: Dandenong Thunder (13ª), squadra bassa: Green Gully (14ª) | GF alta: 1.10/gara | GS bassa: 2.10/gara | Profilo ultime 10: 0.66 | Real over index: 0.60;2.98;9.17;;;19.09;6.58;6.0;;;;1.3.0;Australia_NPLVictoria;Australia_NPLVictoria;
2026-07-16;USA_USLLeagueTwo_PlayOff;Steel City;Northern Indiana;53.4;MEDIA;1;2026-07-16;Engine v1.3 | Squadra alta: Steel City (24ª), squadra bassa: Northern Indiana (31ª) | GF alta: 1.67/gara | GS bassa: 1.38/gara | Profilo ultime 10: 0.74 | Real over index: 0.60;5.18;13.89;;;12.59;7.4;6.0;;;;1.3.0;USA_USLLeagueTwo_GreatLakes;USA_USLLeagueTwo_Valley;USA_USLLeagueTwo
2026-07-16;USA_USLLeagueTwo_PlayOff;Dothan United;Brave SC;53.17;MEDIA;1;2026-07-16;Engine v1.3 | Squadra alta: Dothan United (26ª), squadra bassa: Brave SC (28ª) | GF alta: 2.25/gara | GS bassa: 0.85/gara | Profilo ultime 10: 0.73 | Real over index: 0.60;2.83;18.75;;;7.69;7.3;6.0;;;;1.3.0;USA_USLLeagueTwo_Southeast;USA_USLLeagueTwo_Southeast;USA_USLLeagueTwo
2026-07-16;USA_USLLeagueTwo_PlayOff;Charlotte Independ. 2;Appalachian;52.24;MEDIA;1;2026-07-16;Engine v1.3 | Squadra alta: Charlotte Independ. 2 (10ª), squadra bassa: Appalachian (19ª) | GF alta: 2.14/gara | GS bassa: 0.87/gara | Profilo ultime 10: 0.68 | Real over index: 0.50;4.24;17.86;;;7.88;6.8;5.0;;;;1.3.0;USA_USLLeagueTwo_SouthAtlantic;USA_USLLeagueTwo_PlayIn;USA_USLLeagueTwo
2026-07-16;Somalia_NationalLeague;Elman;Gaadiidka;51.69;MEDIA;23;2026-07-16;Engine v1.3 | Squadra alta: Gaadiidka (2ª), squadra bassa: Elman (5ª) | GF alta: 2.71/gara | GS bassa: 0.61/gara | Profilo ultime 10: 0.64 | Real over index: 0.40;4.34;20.0;;;5.56;6.36;4.0;;;;1.3.0;Somalia_NationalLeague;Somalia_NationalLeague;
2026-07-16;Australia_VictoriaPremierLeague2;Springvale;Nunawading City;49.86;MEDIA;21;2026-07-16;Engine v1.3 | Squadra alta: Springvale (8ª), squadra bassa: Nunawading City (10ª) | GF alta: 1.25/gara | GS bassa: 1.58/gara | Profilo ultime 10: 0.60 | Real over index: 0.40;2.54;10.42;;;14.35;6.02;4.0;;;;1.3.0;Australia_VictoriaPremierLeague2;Australia_VictoriaPremierLeague2;
2026-07-16;Australia_NPLNSW;Sydney FC U23;Manly Utd;47.7;MEDIA;25;2026-07-16;Engine v1.3 | Squadra alta: Sydney FC U23 (6ª), squadra bassa: Manly Utd (8ª) | GF alta: 1.42/gara | GS bassa: 1.21/gara | Profilo ultime 10: 0.62 | Real over index: 0.40;1.42;11.81;;;10.98;6.17;4.0;;;;1.3.0;Australia_NPLNSW;Australia_NPLNSW;
2026-07-16;Finland_Ykkosliiga;KaPa;SJK Akatemia;46.21;MEDIA;16;2026-07-16;Engine v1.3 | Squadra alta: KaPa (8ª), squadra bassa: SJK Akatemia (10ª) | GF alta: 1.15/gara | GS bassa: 1.23/gara | Profilo ultime 10: 0.46 | Real over index: 0.40;7.58;9.62;;;11.19;4.59;4.0;;;;1.3.0;Finland_Ykkosliiga;Finland_Ykkosliiga;
2026-07-16;Lebanon_PremierLeague;Tadamon;Al Riyadi Abbasiyah;41.91;BASSA;24;2026-07-16;Engine v1.3 | Squadra alta: Al Riyadi Abbasiyah (8ª), squadra bassa: Tadamon (10ª) | GF alta: 0.91/gara | GS bassa: 1.24/gara | Profilo ultime 10: 0.51 | Real over index: 0.40;3.65;7.58;;;11.26;5.1;4.0;;;;1.3.0;Lebanon_PremierLeague;Lebanon_PremierLeague;
