LeagueId;Home;Away;Score;Band;Round;Reason;Match;RankingGapComponent;HomeAttackComponent;AwayDefenseWeaknessComponent;HomeLast10OverComponent;AwayLast10OverComponent
FaroeIslands_1Deild;B36 Torshavn 2;Hoyvik;79.29;ALTA;16;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, profilo over casa positivo, profilo over trasferta positivo;B36 Torshavn 2 - Hoyvik;0.67;6.98;10.0;9.6;10.8
Australia_SAStateLeague;Adelaide Olympic;Salisbury Utd.;78.72;ALTA;17;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, profilo over casa positivo, profilo over trasferta positivo, alta tendenza BTTS;Adelaide Olympic - Salisbury Utd.;3.82;11.45;10.0;8.4;10.8
Estonia_Esiliiga;Tallinna Kalev;Maardu;76.49;ALTA;19;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, profilo over casa positivo, profilo over trasferta positivo, alta tendenza BTTS;Tallinna Kalev - Maardu;1.33;11.12;9.37;9.6;6.0
Australia_NSWLeagueOne;Hurstville Zagreb;Canterbury Bankstown;76.04;ALTA;22;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, alta tendenza BTTS;Hurstville Zagreb - Canterbury Bankstown;2.8;9.0;7.58;8.4;9.6
Kyrgyzstan_PremierLiga;Abdysh-Ata;Alga;75.73;ALTA;15;buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, profilo over casa positivo, profilo over trasferta positivo, alta tendenza BTTS;Abdysh-Ata - Alga;5.6;5.45;4.2;7.2;9.6
Estonia_Meistriliiga;Nomme Utd;Kalju;74.58;MEDIA;19;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, profilo over casa positivo, alta tendenza BTTS;Nomme Utd - Kalju;2.67;11.47;3.74;12.0;6.0
Norway_OBOSLigaen;Raufoss;Strømmen;72.11;MEDIA;15;difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, profilo over casa positivo, profilo over trasferta positivo;Raufoss - Strømmen;0.4;7.27;10.0;9.6;8.4
USA_USLLeagueTwo_GreatForest;Akron City;Erie Sports Center;71.66;MEDIA;20260630;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, profilo over trasferta positivo;Akron City - Erie Sports Center;2.0;11.16;10.0;8.0;10.8
Australia_VictoriaPremierLeague;Brunswick Juventus;Brunswick City;71.52;MEDIA;19;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente trasferta, profilo over casa positivo, profilo over trasferta positivo;Brunswick Juventus - Brunswick City;1.85;9.19;8.08;6.0;8.4
Australia_NPLSouthAustralia;Adelaide Comets;Croydon;71.45;MEDIA;17;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, profilo over casa positivo;Adelaide Comets - Croydon;2.73;6.65;8.24;8.4;8.4
Latvia_Virsliga;Riga FC;Jelgava;68.58;MEDIA;21;buon attacco casa, difesa trasferta vulnerabile, trend over recente casa, profilo over casa positivo;Riga FC - Jelgava;3.33;13.0;8.84;9.6;4.8
Australia_NPLVictoria;Heidelberg;St Albans;68.41;MEDIA;19;buon attacco casa, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, profilo over casa positivo, profilo over trasferta positivo;Heidelberg - St Albans;2.31;9.85;8.33;8.4;7.2
Australia_NPLNorthernNSW;Cooks Hill United;Valentine;68.19;MEDIA;19;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, profilo over casa positivo;Cooks Hill United - Valentine;1.64;10.71;8.81;9.6;6.0
Iceland_Division_1;Aegir;Fylkir;67.25;MEDIA;18;buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, profilo over casa positivo;Aegir - Fylkir;4.36;6.4;6.2;8.4;6.0
Australia_QueenslandPremierLeague;Ipswich;Holland Park Hawks;66.74;MEDIA;18;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta;Ipswich - Holland Park Hawks;3.27;8.86;8.81;7.2;9.6
Belarus_PershayaLiga;Minsk 2;Gomel 2;66.65;MEDIA;14;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, profilo over casa positivo;Minsk 2 - Gomel 2;1.06;6.82;6.99;8.4;8.4
Australia_NSWLeagueOne;Prospect United;Hakoah Sydney;65.38;MEDIA;22;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente trasferta, alta tendenza BTTS;Prospect United - Hakoah Sydney;2.8;5.63;7.79;6.0;9.6
Lithuania_Toplyga;Dziugas Telsiai;Kauno Zalgiris;64.26;MEDIA;23;buon attacco casa, buon attacco trasferta, trend over recente casa, profilo over casa positivo, profilo over trasferta positivo;Dziugas Telsiai - Kauno Zalgiris;0.67;10.08;4.04;7.2;6.0
Iceland_Division_1;Njardvik;Throttur;63.31;MEDIA;18;buon attacco trasferta, trend over recente trasferta, profilo over trasferta positivo;Njardvik - Throttur;3.27;6.98;4.96;4.8;7.2
Sweden_Allsvenskan;Sirius;Mjallby;63.31;MEDIA;16;buon attacco casa, trend over recente casa, profilo over casa positivo;Sirius - Mjallby;2.0;13.0;5.0;9.6;4.8
FaroeIslands_PremierLeague;Runavik;Klaksvik;61.9;MEDIA;16;buon attacco casa, buon attacco trasferta, trend over recente casa, alta tendenza BTTS;Runavik - Klaksvik;0.67;11.82;3.64;7.2;6.0
Kyrgyzstan_PremierLiga;Muras United;Asiagoal Bishkek;61.83;MEDIA;15;buon attacco casa, profilo over trasferta positivo;Muras United - Asiagoal Bishkek;3.6;12.8;6.29;6.0;6.0
Finland_Kakkonen_GroupB;GrIFK;NJS;61.82;MEDIA;12;difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente trasferta, profilo over trasferta positivo;GrIFK - NJS;2.67;7.22;10.0;5.33;8.4
Australia_VictoriaPremierLeague;Melbourne Knights;Bulleen;61.54;MEDIA;19;buon attacco casa, buon attacco trasferta, trend over recente trasferta, profilo over trasferta positivo;Melbourne Knights - Bulleen;0.92;10.18;5.81;6.0;7.2
Lebanon_PremierLeague;Al Hikma;Nejmeh SC;61.12;MEDIA;23;buon attacco casa, buon attacco trasferta, trend over recente casa, profilo over casa positivo;Al Hikma - Nejmeh SC;2.18;8.57;2.27;7.2;6.0
Iceland_Division_2;Hviti;Dalvik/Reynir;58.92;BASSA;22;buon attacco trasferta, difesa casa vulnerabile, trend over recente trasferta, profilo over trasferta positivo;Hviti - Dalvik/Reynir;3.82;7.09;5.45;3.6;7.2
Australia_SAStateLeague;Eastern United;Modbury;58.74;BASSA;17;buon attacco trasferta, difesa casa vulnerabile, trend over recente trasferta;Eastern United - Modbury;2.73;6.65;4.22;3.6;7.2
Australia_VictoriaPremierLeague2;Springvale;Keilor Park;58.33;BASSA;19;difesa casa vulnerabile, trend over recente casa, profilo over casa positivo;Springvale - Keilor Park;2.31;6.24;5.61;7.2;3.6
Australia_VictoriaPremierLeague2;Kingston City;Nunawading City;57.79;BASSA;19;difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, profilo over casa positivo;Kingston City - Nunawading City;1.85;4.87;6.68;9.6;3.6
Australia_NPLVictoria;Green Gully;Bentleigh;55.82;BASSA;19;difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta;Green Gully - Bentleigh;0.92;3.28;9.85;7.2;8.4
Australia_VictoriaPremierLeague;Northcote City;Melbourne Srbija;55.46;BASSA;19;buon attacco casa;Northcote City - Melbourne Srbija;3.23;10.51;5.08;3.6;6.0
Kazakhstan_PremierLeague;FC Astana;Zhenis;54.0;BASSA;26;profilo over non particolarmente marcato;FC Astana - Zhenis;2.0;8.27;5.45;6.0;6.0
Kyrgyzstan_PremierLiga;Talant;Neftchi Kochkor-Ata;53.29;BASSA;15;difesa trasferta vulnerabile, profilo over trasferta positivo;Talant - Neftchi Kochkor-Ata;1.2;6.36;7.69;3.6;6.0
Australia_VictoriaPremierLeague2;Box Hill;Whittlesea United;52.82;BASSA;19;buon attacco casa, buon attacco trasferta;Box Hill - Whittlesea United;0.46;8.69;5.3;6.0;4.8
Belarus_VysshayaLiga;Naftan;Dynamo Brest;52.25;BASSA;15;difesa casa vulnerabile, trend over recente casa, trend over recente trasferta;Naftan - Dynamo Brest;3.2;3.64;4.2;7.2;8.4
Lebanon_PremierLeague;Tadamon;Al Ansar;49.63;BASSA;23;buon attacco trasferta, trend over recente trasferta;Tadamon - Al Ansar;4.91;3.55;2.05;2.4;8.4
Finland_Ykkosliiga;KTP;Jippo;45.01;BASSA;13;buon attacco casa, profilo over trasferta positivo;KTP - Jippo;0.67;8.86;2.65;4.8;3.6
Lebanon_PremierLeague;Safa;Al-Mabarrah;37.03;BASSA;23;difesa trasferta vulnerabile;Safa - Al-Mabarrah;1.64;7.68;7.27;3.6;3.6
Finland_Ykkosliiga;JaPS;SJK Akatemia;33.38;BASSA;13;profilo over non particolarmente marcato;JaPS - SJK Akatemia;2.0;5.25;5.45;4.0;2.4
