Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Australia;NPL Queensland U23;2026;1;2026-02-21;Magic United U23;Gold Coast Blaze U23;2;5;
Australia;NPL Queensland U23;2026;1;2026-02-21;Moreton City Excelsior U23;Gold Coast Knights U23;3;2;
Australia;NPL Queensland U23;2026;1;2026-02-21;Olympic FC U23;Queensland Lions U23;1;1;
Australia;NPL Queensland U23;2026;1;2026-02-21;Peninsula U23;Eastern Suburbs U23;3;2;
Australia;NPL Queensland U23;2026;1;2026-02-21;Rochedale U23;Wynnum Wolves U23;4;2;
Australia;NPL Queensland U23;2026;1;2026-02-22;QLD State Team U17;Brisbane City U23;1;3;
Australia;NPL Queensland U23;2026;2;2026-02-28;Brisbane City U23;Moreton City Excelsior U23;5;5;
Australia;NPL Queensland U23;2026;2;2026-02-28;Magic United U23;Peninsula U23;0;4;
Australia;NPL Queensland U23;2026;2;2026-02-28;Queensland Lions U23;Gold Coast Knights U23;2;0;
Australia;NPL Queensland U23;2026;2;2026-02-28;Rochedale U23;Gold Coast Blaze U23;3;0;
Australia;NPL Queensland U23;2026;2;2026-03-01;Eastern Suburbs U23;QLD State Team U17;2;0;
Australia;NPL Queensland U23;2026;2;2026-03-01;Olympic FC U23;Wynnum Wolves U23;3;1;
Australia;NPL Queensland U23;2026;3;2026-03-07;Brisbane City U23;Eastern Suburbs U23;1;0;
Australia;NPL Queensland U23;2026;3;2026-03-07;Gold Coast Blaze U23;QLD State Team U17;6;0;
Australia;NPL Queensland U23;2026;3;2026-03-07;Peninsula U23;Olympic FC U23;1;3;
Australia;NPL Queensland U23;2026;3;2026-03-07;Wynnum Wolves U23;Moreton City Excelsior U23;0;4;
Australia;NPL Queensland U23;2026;3;2026-03-08;Magic United U23;Gold Coast Knights U23;0;3;
Australia;NPL Queensland U23;2026;3;2026-03-11;Rochedale U23;Queensland Lions U23;3;3;
Australia;NPL Queensland U23;2026;4;2026-03-14;Brisbane City U23;Gold Coast Knights U23;4;4;
Australia;NPL Queensland U23;2026;4;2026-03-14;Eastern Suburbs U23;Queensland Lions U23;1;3;
Australia;NPL Queensland U23;2026;4;2026-03-14;Rochedale U23;QLD State Team U17;2;1;
Australia;NPL Queensland U23;2026;4;2026-03-14;Wynnum Wolves U23;Peninsula U23;1;0;
Australia;NPL Queensland U23;2026;4;2026-03-15;Olympic FC U23;Gold Coast Blaze U23;3;0;
Australia;NPL Queensland U23;2026;4;2026-03-31;Magic United U23;Moreton City Excelsior U23;1;3;
Australia;NPL Queensland U23;2026;5;2026-03-21;Brisbane City U23;Olympic FC U23;2;5;
Australia;NPL Queensland U23;2026;5;2026-03-21;Moreton City Excelsior U23;Rochedale U23;0;2;
Australia;NPL Queensland U23;2026;5;2026-03-22;Peninsula U23;Gold Coast Blaze U23;3;2;
Australia;NPL Queensland U23;2026;5;2026-03-22;QLD State Team U17;Wynnum Wolves U23;3;2;
Australia;NPL Queensland U23;2026;5;2026-03-22;Queensland Lions U23;Magic United U23;7;0;
Australia;NPL Queensland U23;2026;5;2026-03-24;Eastern Suburbs U23;Gold Coast Knights U23;2;3;
Australia;NPL Queensland U23;2026;6;2026-02-14;QLD State Team U17;Magic United U23;3;1;
Australia;NPL Queensland U23;2026;6;2026-03-28;Moreton City Excelsior U23;Eastern Suburbs U23;1;2;
Australia;NPL Queensland U23;2026;6;2026-03-28;Queensland Lions U23;Brisbane City U23;1;0;
Australia;NPL Queensland U23;2026;6;2026-03-28;Wynnum Wolves U23;Gold Coast Blaze U23;5;5;
Australia;NPL Queensland U23;2026;6;2026-03-29;Peninsula U23;Rochedale U23;1;5;
Australia;NPL Queensland U23;2026;6;2026-04-14;Olympic FC U23;Gold Coast Knights U23;1;3;
Australia;NPL Queensland U23;2026;7;2026-04-11;Brisbane City U23;Magic United U23;4;0;
Australia;NPL Queensland U23;2026;7;2026-04-11;Gold Coast Knights U23;Rochedale U23;0;4;
Australia;NPL Queensland U23;2026;7;2026-04-11;Moreton City Excelsior U23;Gold Coast Blaze U23;1;2;
Australia;NPL Queensland U23;2026;7;2026-04-11;Olympic FC U23;Eastern Suburbs U23;1;3;
Australia;NPL Queensland U23;2026;7;2026-04-12;Wynnum Wolves U23;Queensland Lions U23;1;1;
Australia;NPL Queensland U23;2026;8;2026-02-18;QLD State Team U17;Olympic FC U23;2;2;
Australia;NPL Queensland U23;2026;8;2026-04-18;Magic United U23;Eastern Suburbs U23;0;3;
Australia;NPL Queensland U23;2026;8;2026-04-18;Peninsula U23;Moreton City Excelsior U23;1;4;
Australia;NPL Queensland U23;2026;8;2026-04-18;Wynnum Wolves U23;Gold Coast Knights U23;0;1;
Australia;NPL Queensland U23;2026;8;2026-04-19;Brisbane City U23;Rochedale U23;0;2;
Australia;NPL Queensland U23;2026;8;2026-04-19;Queensland Lions U23;Gold Coast Blaze U23;3;0;
Australia;NPL Queensland U23;2026;9;2026-04-24;Peninsula U23;Queensland Lions U23;1;2;
Australia;NPL Queensland U23;2026;9;2026-04-25;Eastern Suburbs U23;Rochedale U23;4;0;
Australia;NPL Queensland U23;2026;9;2026-04-26;Brisbane City U23;Wynnum Wolves U23;3;4;
Australia;NPL Queensland U23;2026;9;2026-06-16;Olympic FC U23;Magic United U23;2;1;
Australia;NPL Queensland U23;2026;10;2026-05-05;Gold Coast Knights U23;QLD State Team U17;9;1;
Australia;NPL Queensland U23;2026;10;2026-05-09;Brisbane City U23;Peninsula U23;1;0;
Australia;NPL Queensland U23;2026;10;2026-05-09;Queensland Lions U23;Moreton City Excelsior U23;2;1;
Australia;NPL Queensland U23;2026;10;2026-05-10;Eastern Suburbs U23;Gold Coast Blaze U23;3;1;
Australia;NPL Queensland U23;2026;10;2026-05-10;Magic United U23;Wynnum Wolves U23;0;1;
Australia;NPL Queensland U23;2026;10;2026-05-10;Rochedale U23;Olympic FC U23;1;0;
Australia;NPL Queensland U23;2026;11;2026-05-12;QLD State Team U17;Queensland Lions U23;2;3;
Australia;NPL Queensland U23;2026;11;2026-05-16;Moreton City Excelsior U23;Olympic FC U23;2;0;
Australia;NPL Queensland U23;2026;11;2026-05-16;Peninsula U23;Gold Coast Knights U23;2;5;
Australia;NPL Queensland U23;2026;11;2026-05-16;Wynnum Wolves U23;Eastern Suburbs U23;2;1;
Australia;NPL Queensland U23;2026;11;2026-06-09;Rochedale U23;Magic United U23;10;0;
Australia;NPL Queensland U23;2026;11;2026-06-13;Gold Coast Blaze U23;Brisbane City U23;4;1;
Australia;NPL Queensland U23;2026;12;2026-05-22;Wynnum Wolves U23;Olympic FC U23;1;2;
Australia;NPL Queensland U23;2026;12;2026-05-23;Gold Coast Blaze U23;Rochedale U23;1;1;
Australia;NPL Queensland U23;2026;12;2026-05-23;Moreton City Excelsior U23;Brisbane City U23;7;0;
Australia;NPL Queensland U23;2026;12;2026-05-23;Peninsula U23;Magic United U23;1;1;
Australia;NPL Queensland U23;2026;12;2026-06-17;Gold Coast Knights U23;Queensland Lions U23;1;0;
Australia;NPL Queensland U23;2026;12;2026-06-25;QLD State Team U17;Eastern Suburbs U23;2;1;
Australia;NPL Queensland U23;2026;13;2026-05-26;Wynnum Wolves U23;QLD State Team U17;3;1;
Australia;NPL Queensland U23;2026;13;2026-05-30;Gold Coast Blaze U23;Peninsula U23;2;4;
Australia;NPL Queensland U23;2026;13;2026-05-31;Magic United U23;Queensland Lions U23;0;3;
Australia;NPL Queensland U23;2026;13;2026-05-31;Olympic FC U23;Brisbane City U23;2;3;
Australia;NPL Queensland U23;2026;13;2026-06-13;Gold Coast Knights U23;Eastern Suburbs U23;1;4;
Australia;NPL Queensland U23;2026;14;2026-06-02;Magic United U23;QLD State Team U17;2;1;
Australia;NPL Queensland U23;2026;14;2026-06-06;Brisbane City U23;Queensland Lions U23;4;4;
Australia;NPL Queensland U23;2026;14;2026-06-06;Rochedale U23;Peninsula U23;2;0;
Australia;NPL Queensland U23;2026;14;2026-06-07;Eastern Suburbs U23;Moreton City Excelsior U23;2;2;
Australia;NPL Queensland U23;2026;14;2026-06-07;Gold Coast Blaze U23;Wynnum Wolves U23;2;1;
Australia;NPL Queensland U23;2026;14;2026-06-07;Gold Coast Knights U23;Olympic FC U23;3;0;
Australia;NPL Queensland U23;2026;15;2026-02-07;QLD State Team U17;Gold Coast Blaze U23;8;0;
Australia;NPL Queensland U23;2026;15;2026-06-20;Eastern Suburbs U23;Brisbane City U23;3;1;
Australia;NPL Queensland U23;2026;15;2026-06-20;Gold Coast Knights U23;Magic United U23;3;1;
Australia;NPL Queensland U23;2026;15;2026-06-20;Moreton City Excelsior U23;Wynnum Wolves U23;3;0;
Australia;NPL Queensland U23;2026;15;2026-06-21;Olympic FC U23;Peninsula U23;3;5;
Australia;NPL Queensland U23;2026;15;2026-06-21;Queensland Lions U23;Rochedale U23;4;1;
Australia;NPL Queensland U23;2026;16;2026-06-27;Eastern Suburbs U23;Olympic FC U23;3;0;
Australia;NPL Queensland U23;2026;16;2026-06-27;Magic United U23;Brisbane City U23;3;2;
Australia;NPL Queensland U23;2026;16;2026-06-28;Gold Coast Blaze U23;Moreton City Excelsior U23;2;1;
Australia;NPL Queensland U23;2026;16;2026-06-28;Queensland Lions U23;Wynnum Wolves U23;4;0;
Australia;NPL Queensland U23;2026;16;2026-06-28;Rochedale U23;Gold Coast Knights U23;1;3;
Australia;NPL Queensland U23;2026;16;2026-06-30;Peninsula U23;QLD State Team U17;3;5;
Australia;NPL Queensland U23;2026;17;2026-07-01;Rochedale U23;Moreton City Excelsior U23;1;3;
