Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Belgium;Jupiler Pro League;1;2026-08-07;Club Brugge;Kortrijk;3;0;
Belgium;Jupiler Pro League;1;2026-08-08;St. Liege;Cercle Brugge;2;2;
Belgium;Jupiler Pro League;1;2026-08-08;St. Truiden;Lommel SK;1;1;
Belgium;Jupiler Pro League;1;2026-08-08;Westerlo;Royale Union SG;1;5;
Belgium;Jupiler Pro League;1;2026-08-09;Anderlecht;RAAL La Louviere;2;1;
Belgium;Jupiler Pro League;1;2026-08-09;Anversa;Beveren;2;1;
Belgium;Jupiler Pro League;1;2026-08-09;Charleroi;Leuven;3;1;
Belgium;Jupiler Pro League;1;2026-08-09;Gent;KV Mechelen;2;0;
Belgium;Jupiler Pro League;1;2026-08-09;Waregem;Genk;2;1;
Belgium;Jupiler Pro League;2;2026-08-14;Cercle Brugge;St. Truiden;3;3;
Belgium;Jupiler Pro League;2;2026-08-15;Genk;Westerlo;3;2;
Belgium;Jupiler Pro League;2;2026-08-15;Kortrijk;Anversa;0;3;
Belgium;Jupiler Pro League;2;2026-08-15;Leuven;Club Brugge;0;3;
Belgium;Jupiler Pro League;2;2026-08-15;Royale Union SG;Waregem;0;0;
Belgium;Jupiler Pro League;2;2026-08-16;Beveren;Anderlecht;1;0;
Belgium;Jupiler Pro League;2;2026-08-16;KV Mechelen;St. Liege;3;3;
Belgium;Jupiler Pro League;2;2026-08-16;Lommel SK;Charleroi;0;1;
Belgium;Jupiler Pro League;2;2026-08-16;RAAL La Louviere;Gent;1;2;
Belgium;Jupiler Pro League;3;2026-08-21;St. Liege;RAAL La Louviere;2;0;
Belgium;Jupiler Pro League;3;2026-08-22;Anversa;Genk;4;4;
Belgium;Jupiler Pro League;3;2026-08-22;Charleroi;KV Mechelen;2;0;
Belgium;Jupiler Pro League;3;2026-08-22;Waregem;Beveren;4;0;
Belgium;Jupiler Pro League;3;2026-08-23;Club Brugge;Cercle Brugge;1;0;
Belgium;Jupiler Pro League;3;2026-08-23;Lommel SK;Westerlo;4;0;
Belgium;Jupiler Pro League;3;2026-08-28;Genk;Beveren;4;0;
Belgium;Jupiler Pro League;3;2026-08-29;Leuven;St. Liege;1;2;
Belgium;Jupiler Pro League;3;2026-08-30;Royale Union SG;Anderlecht;3;0;
Belgium;Jupiler Pro League;4;2026-08-29;Cercle Brugge;Lommel SK;0;1;
Belgium;Jupiler Pro League;4;2026-08-29;Kortrijk;Charleroi;1;3;
Belgium;Jupiler Pro League;4;2026-08-29;RAAL La Louviere;KV Mechelen;2;2;
Belgium;Jupiler Pro League;4;2026-08-30;Anversa;St. Truiden;1;4;
Belgium;Jupiler Pro League;4;2026-08-30;Gent;Club Brugge;2;1;
Belgium;Jupiler Pro League;4;2026-08-30;Westerlo;Waregem;2;2;
Belgium;Jupiler Pro League;7;2026-09-02;St. Truiden;Royale Union SG;0;3;
