Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Australia;NSW League One;2026;1;2026-02-06;Blacktown Spartans;Hills United;4;1;
Australia;NSW League One;2026;1;2026-02-06;Hurstville Zagreb;Newcastle Jets U23;0;0;
Australia;NSW League One;2026;1;2026-02-06;Prospect United;Central Coast Mariners U23;1;1;
Australia;NSW League One;2026;1;2026-02-07;Bankstown City Lions;Rydalmere Lions;4;5;
Australia;NSW League One;2026;1;2026-02-07;Bulls Academy;Inter Lions;2;0;
Australia;NSW League One;2026;1;2026-02-07;Dulwich Hill;Hakoah Sydney;1;1;
Australia;NSW League One;2026;1;2026-02-07;Northern Tigers;Canterbury Bankstown;3;2;
Australia;NSW League One;2026;1;2026-02-08;Macarthur Rams;Western City Rangers;3;1;
Australia;NSW League One;2026;2;2026-02-14;Bankstown City Lions;Hakoah Sydney;1;3;
Australia;NSW League One;2026;2;2026-02-14;Hills United;Dulwich Hill;2;1;
Australia;NSW League One;2026;2;2026-02-14;Inter Lions;Canterbury Bankstown;2;5;
Australia;NSW League One;2026;2;2026-02-14;Newcastle Jets U23;Bulls Academy;1;3;
Australia;NSW League One;2026;2;2026-02-14;Northern Tigers;Prospect United;3;0;
Australia;NSW League One;2026;2;2026-02-14;Rydalmere Lions;Hurstville Zagreb;1;1;
Australia;NSW League One;2026;2;2026-02-14;Western City Rangers;Blacktown Spartans;0;1;
Australia;NSW League One;2026;2;2026-02-15;Central Coast Mariners U23;Macarthur Rams;2;1;
Australia;NSW League One;2026;3;2026-02-20;Blacktown Spartans;Hakoah Sydney;1;1;
Australia;NSW League One;2026;3;2026-02-20;Hurstville Zagreb;Inter Lions;1;0;
Australia;NSW League One;2026;3;2026-02-21;Bulls Academy;Hills United;1;3;
Australia;NSW League One;2026;3;2026-02-21;Canterbury Bankstown;Western City Rangers;1;3;
Australia;NSW League One;2026;3;2026-02-21;Macarthur Rams;Rydalmere Lions;3;3;
Australia;NSW League One;2026;3;2026-02-21;Northern Tigers;Bankstown City Lions;1;0;
Australia;NSW League One;2026;3;2026-02-21;Prospect United;Newcastle Jets U23;1;1;
Australia;NSW League One;2026;3;2026-02-22;Central Coast Mariners U23;Dulwich Hill;2;0;
Australia;NSW League One;2026;4;2026-02-28;Bankstown City Lions;Blacktown Spartans;3;1;
Australia;NSW League One;2026;4;2026-02-28;Dulwich Hill;Prospect United;2;2;
Australia;NSW League One;2026;4;2026-02-28;Hills United;Macarthur Rams;1;2;
Australia;NSW League One;2026;4;2026-02-28;Inter Lions;Northern Tigers;0;3;
Australia;NSW League One;2026;4;2026-02-28;Newcastle Jets U23;Canterbury Bankstown;1;4;
Australia;NSW League One;2026;4;2026-02-28;Rydalmere Lions;Bulls Academy;2;1;
Australia;NSW League One;2026;4;2026-02-28;Western City Rangers;Hurstville Zagreb;4;3;
Australia;NSW League One;2026;4;2026-03-01;Hakoah Sydney;Central Coast Mariners U23;2;2;
Australia;NSW League One;2026;5;2026-03-06;Blacktown Spartans;Dulwich Hill;2;1;
Australia;NSW League One;2026;5;2026-03-06;Hurstville Zagreb;Bulls Academy;2;4;
Australia;NSW League One;2026;5;2026-03-07;Canterbury Bankstown;Rydalmere Lions;0;0;
Australia;NSW League One;2026;5;2026-03-07;Macarthur Rams;Newcastle Jets U23;1;1;
Australia;NSW League One;2026;5;2026-03-07;Northern Tigers;Hakoah Sydney;2;0;
Australia;NSW League One;2026;5;2026-03-07;Western City Rangers;Inter Lions;2;1;
Australia;NSW League One;2026;5;2026-03-08;Central Coast Mariners U23;Bankstown City Lions;1;4;
Australia;NSW League One;2026;5;2026-03-08;Prospect United;Hills United;2;3;
Australia;NSW League One;2026;6;2026-03-14;Bankstown City Lions;Western City Rangers;2;1;
Australia;NSW League One;2026;6;2026-03-14;Bulls Academy;Prospect United;5;0;
Australia;NSW League One;2026;6;2026-03-14;Dulwich Hill;Northern Tigers;0;5;
Australia;NSW League One;2026;6;2026-03-14;Hills United;Hurstville Zagreb;3;2;
Australia;NSW League One;2026;6;2026-03-14;Rydalmere Lions;Blacktown Spartans;2;3;
Australia;NSW League One;2026;6;2026-03-15;Central Coast Mariners U23;Canterbury Bankstown;1;1;
Australia;NSW League One;2026;6;2026-03-15;Hakoah Sydney;Macarthur Rams;0;0;
Australia;NSW League One;2026;6;2026-03-15;Newcastle Jets U23;Inter Lions;5;1;
Australia;NSW League One;2026;7;2026-03-20;Rydalmere Lions;Central Coast Mariners U23;1;0;
Australia;NSW League One;2026;7;2026-03-21;Canterbury Bankstown;Hurstville Zagreb;2;4;
Australia;NSW League One;2026;7;2026-03-21;Dulwich Hill;Bankstown City Lions;0;1;
Australia;NSW League One;2026;7;2026-03-21;Inter Lions;Macarthur Rams;0;1;
Australia;NSW League One;2026;7;2026-03-21;Newcastle Jets U23;Blacktown Spartans;3;3;
Australia;NSW League One;2026;7;2026-03-21;Northern Tigers;Hills United;1;1;
Australia;NSW League One;2026;7;2026-03-22;Hakoah Sydney;Prospect United;1;2;
Australia;NSW League One;2026;7;2026-04-08;Western City Rangers;Bulls Academy;0;1;
Australia;NSW League One;2026;8;2026-03-27;Blacktown Spartans;Central Coast Mariners U23;4;1;
Australia;NSW League One;2026;8;2026-03-27;Hurstville Zagreb;Hakoah Sydney;1;1;
Australia;NSW League One;2026;8;2026-03-28;Bankstown City Lions;Macarthur Rams;1;0;
Australia;NSW League One;2026;8;2026-03-28;Bulls Academy;Dulwich Hill;0;1;
Australia;NSW League One;2026;8;2026-03-28;Hills United;Inter Lions;0;0;
Australia;NSW League One;2026;8;2026-03-28;Newcastle Jets U23;Northern Tigers;2;2;
Australia;NSW League One;2026;8;2026-03-28;Prospect United;Canterbury Bankstown;1;1;
Australia;NSW League One;2026;8;2026-03-28;Western City Rangers;Rydalmere Lions;0;1;
Australia;NSW League One;2026;9;2026-04-02;Hakoah Sydney;Hills United;2;0;
Australia;NSW League One;2026;9;2026-04-04;Bankstown City Lions;Bulls Academy;2;1;
Australia;NSW League One;2026;9;2026-04-04;Blacktown Spartans;Canterbury Bankstown;2;1;
Australia;NSW League One;2026;9;2026-04-04;Dulwich Hill;Hurstville Zagreb;3;2;
Australia;NSW League One;2026;9;2026-04-04;Macarthur Rams;Prospect United;3;0;
Australia;NSW League One;2026;9;2026-04-04;Newcastle Jets U23;Western City Rangers;4;3;
Australia;NSW League One;2026;9;2026-04-04;Northern Tigers;Central Coast Mariners U23;1;2;
Australia;NSW League One;2026;9;2026-04-04;Rydalmere Lions;Inter Lions;1;1;
Australia;NSW League One;2026;10;2026-04-10;Blacktown Spartans;Northern Tigers;3;2;
Australia;NSW League One;2026;10;2026-04-10;Prospect United;Inter Lions;1;1;
Australia;NSW League One;2026;10;2026-04-11;Bulls Academy;Central Coast Mariners U23;2;2;
Australia;NSW League One;2026;10;2026-04-11;Canterbury Bankstown;Bankstown City Lions;2;1;
Australia;NSW League One;2026;10;2026-04-11;Hills United;Newcastle Jets U23;1;2;
Australia;NSW League One;2026;10;2026-04-11;Hurstville Zagreb;Macarthur Rams;2;0;
Australia;NSW League One;2026;10;2026-04-11;Rydalmere Lions;Hakoah Sydney;3;1;
Australia;NSW League One;2026;10;2026-04-11;Western City Rangers;Dulwich Hill;1;2;
Australia;NSW League One;2026;11;2026-04-17;Bankstown City Lions;Hills United;2;0;
Australia;NSW League One;2026;11;2026-04-17;Blacktown Spartans;Prospect United;4;0;
Australia;NSW League One;2026;11;2026-04-18;Dulwich Hill;Canterbury Bankstown;0;0;
Australia;NSW League One;2026;11;2026-04-18;Hakoah Sydney;Western City Rangers;5;1;
Australia;NSW League One;2026;11;2026-04-18;Inter Lions;Central Coast Mariners U23;1;5;
Australia;NSW League One;2026;11;2026-04-18;Macarthur Rams;Bulls Academy;1;0;
Australia;NSW League One;2026;11;2026-04-18;Newcastle Jets U23;Rydalmere Lions;1;2;
Australia;NSW League One;2026;11;2026-04-18;Northern Tigers;Hurstville Zagreb;1;0;
Australia;NSW League One;2026;12;2026-04-24;Hurstville Zagreb;Bankstown City Lions;2;3;
Australia;NSW League One;2026;12;2026-04-25;Bulls Academy;Hakoah Sydney;3;2;
Australia;NSW League One;2026;12;2026-04-25;Canterbury Bankstown;Hills United;1;2;
Australia;NSW League One;2026;12;2026-04-25;Inter Lions;Blacktown Spartans;1;2;
Australia;NSW League One;2026;12;2026-04-25;Macarthur Rams;Dulwich Hill;0;2;
Australia;NSW League One;2026;12;2026-04-25;Rydalmere Lions;Northern Tigers;0;0;
Australia;NSW League One;2026;12;2026-04-25;Western City Rangers;Prospect United;0;0;
Australia;NSW League One;2026;12;2026-04-26;Central Coast Mariners U23;Newcastle Jets U23;2;3;
Australia;NSW League One;2026;13;2026-05-01;Blacktown Spartans;Macarthur Rams;0;1;
Australia;NSW League One;2026;13;2026-05-01;Hurstville Zagreb;Central Coast Mariners U23;1;2;
Australia;NSW League One;2026;13;2026-05-01;Prospect United;Rydalmere Lions;2;2;
Australia;NSW League One;2026;13;2026-05-02;Bankstown City Lions;Inter Lions;0;3;
Australia;NSW League One;2026;13;2026-05-02;Dulwich Hill;Newcastle Jets U23;1;1;
Australia;NSW League One;2026;13;2026-05-02;Hakoah Sydney;Canterbury Bankstown;2;5;
Australia;NSW League One;2026;13;2026-05-02;Hills United;Western City Rangers;2;1;
Australia;NSW League One;2026;13;2026-05-02;Northern Tigers;Bulls Academy;1;0;
Australia;NSW League One;2026;14;2026-05-08;Hurstville Zagreb;Blacktown Spartans;2;2;
Australia;NSW League One;2026;14;2026-05-08;Prospect United;Bankstown City Lions;0;1;
Australia;NSW League One;2026;14;2026-05-09;Canterbury Bankstown;Bulls Academy;1;3;
Australia;NSW League One;2026;14;2026-05-09;Inter Lions;Dulwich Hill;2;0;
Australia;NSW League One;2026;14;2026-05-09;Macarthur Rams;Northern Tigers;2;2;
Australia;NSW League One;2026;14;2026-05-09;Newcastle Jets U23;Hakoah Sydney;3;5;
Australia;NSW League One;2026;14;2026-05-09;Rydalmere Lions;Hills United;1;2;
