Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Spain;LaLiga2;1;2026-08-15;Andorra;Ceuta;5;1;
Spain;LaLiga2;1;2026-08-15;Cadice;Celta Vigo B;0;0;
Spain;LaLiga2;1;2026-08-15;Maiorca;Valladolid;2;0;
Spain;LaLiga2;1;2026-08-15;Oviedo;Granada;0;0;
Spain;LaLiga2;1;2026-08-16;Burgos CF;Cordoba;3;2;
Spain;LaLiga2;1;2026-08-16;Eibar;Tenerife;1;3;
Spain;LaLiga2;1;2026-08-16;Girona;Leganes;1;1;
Spain;LaLiga2;1;2026-08-16;Las Palmas;Albacete;2;1;
Spain;LaLiga2;1;2026-08-17;Almeria;Eldense;3;0;
Spain;LaLiga2;1;2026-08-17;Gijon;Sabadell;0;0;
