Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
USA;USL Championship;1;2026-06-21;Brooklyn;Tampa Bay;0;2;
USA;USL Championship;1;2026-06-21;Hartford Athletic;Pittsburgh;0;0;
USA;USL Championship;1;2026-06-21;Monterey Bay;El Paso;1;0;
USA;USL Championship;1;2026-06-21;Phoenix Rising;Oakland Roots;3;4;
USA;USL Championship;1;2026-06-21;Sacramento Republic;New Mexico;0;1;
USA;USL Championship;1;2026-06-25;Charleston;Loudoun;4;1;
USA;USL Championship;1;2026-06-25;Colorado Springs;San Antonio;1;2;
USA;USL Championship;1;2026-06-25;Miami FC;Orange County SC;2;4;
USA;USL Championship;1;2026-07-03;Birmingham;Detroit;1;2;
USA;USL Championship;2;2026-06-14;El Paso;Phoenix Rising;1;1;
USA;USL Championship;2;2026-06-14;Lexington;San Antonio;2;0;
USA;USL Championship;2;2026-06-14;Louisville City;Brooklyn;2;2;
USA;USL Championship;2;2026-06-14;Pittsburgh;Indy Eleven;1;0;
USA;USL Championship;2;2026-06-14;Tampa Bay;Hartford Athletic;0;1;
USA;USL Championship;2;2026-06-21;Birmingham;Loudoun;1;1;
USA;USL Championship;2;2026-06-21;FC Tulsa;Colorado Springs;1;2;
USA;USL Championship;2;2026-06-21;Las Vegas Lights;Orange County SC;2;3;
USA;USL Championship;2;2026-06-21;Sporting Jax;Charleston;2;5;
USA;USL Championship;3;2026-06-11;Phoenix Rising;Louisville City;0;2;
USA;USL Championship;3;2026-06-14;Colorado Springs;Sacramento Republic;0;1;
USA;USL Championship;3;2026-06-14;Loudoun;Rhode Island;1;4;
USA;USL Championship;3;2026-06-14;New Mexico;Orange County SC;1;1;
USA;USL Championship;3;2026-06-14;Sporting Jax;Detroit;2;6;
USA;USL Championship;3;2026-06-17;Oakland Roots;Birmingham;1;1;
USA;USL Championship;3;2026-06-18;FC Tulsa;Monterey Bay;2;0;
USA;USL Championship;4;2026-05-31;Hartford Athletic;New Mexico;0;0;
USA;USL Championship;4;2026-05-31;Indy Eleven;Rhode Island;1;0;
USA;USL Championship;4;2026-05-31;Phoenix Rising;Sacramento Republic;2;0;
USA;USL Championship;4;2026-06-11;Detroit;El Paso;1;1;
USA;USL Championship;4;2026-06-11;Monterey Bay;Sporting Jax;2;1;
USA;USL Championship;4;2026-06-14;Birmingham;Las Vegas Lights;1;2;
USA;USL Championship;4;2026-06-14;Charleston;FC Tulsa;5;1;
