Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Finland;Kolmonen Southern Group 3;1;2026-04-17;Atlantis 2;TiPS/2 U21;3;1;
Finland;Kolmonen Southern Group 3;1;2026-04-17;Gnistan/Ogeli;JäPS/47;2;2;
Finland;Kolmonen Southern Group 3;1;2026-04-17;RiPS;Futura;1;5;
Finland;Kolmonen Southern Group 3;1;2026-04-18;IF Sibbo Vargarna;Ponnistus;3;1;
Finland;Kolmonen Southern Group 3;1;2026-04-18;TuPS;ToTe/Tapio;3;0;
Finland;Kolmonen Southern Group 3;2;2026-04-23;TiPS/2 U21;Gnistan/Ogeli;1;1;
Finland;Kolmonen Southern Group 3;2;2026-04-24;Futura;TuPS;1;0;
Finland;Kolmonen Southern Group 3;2;2026-04-25;Ponnistus;RiPS;3;1;
Finland;Kolmonen Southern Group 3;2;2026-04-25;ToTe/Tapio;IF Sibbo Vargarna;1;4;
Finland;Kolmonen Southern Group 3;2;2026-04-26;Lahti/69;Atlantis 2;1;0;
Finland;Kolmonen Southern Group 3;3;2026-05-02;Atlantis 2;TuPS;1;0;
Finland;Kolmonen Southern Group 3;3;2026-05-03;Futura;ToTe/Tapio;2;2;
Finland;Kolmonen Southern Group 3;3;2026-05-03;Gnistan/Ogeli;RiPS;1;2;
Finland;Kolmonen Southern Group 3;3;2026-05-03;JäPS/47;Lahti/69;0;0;
Finland;Kolmonen Southern Group 3;3;2026-05-03;Ponnistus;TiPS/2 U21;1;0;
Finland;Kolmonen Southern Group 3;4;2026-05-06;Lahti/69;Ponnistus;2;1;
Finland;Kolmonen Southern Group 3;4;2026-05-07;TiPS/2 U21;Futura;2;3;
Finland;Kolmonen Southern Group 3;4;2026-05-08;ToTe/Tapio;JäPS/47;1;3;
Finland;Kolmonen Southern Group 3;4;2026-05-09;IF Sibbo Vargarna;Atlantis 2;1;2;
Finland;Kolmonen Southern Group 3;4;2026-05-09;TuPS;RiPS;0;1;
Finland;Kolmonen Southern Group 3;5;2026-05-15;Atlantis 2;Ponnistus;5;3;
Finland;Kolmonen Southern Group 3;5;2026-05-15;Futura;IF Sibbo Vargarna;5;1;
Finland;Kolmonen Southern Group 3;5;2026-05-15;Gnistan/Ogeli;ToTe/Tapio;5;1;
Finland;Kolmonen Southern Group 3;5;2026-05-16;RiPS;Lahti/69;3;2;
Finland;Kolmonen Southern Group 3;5;2026-05-17;JäPS/47;TuPS;2;3;
Finland;Kolmonen Southern Group 3;6;2026-05-22;Ponnistus;Futura;1;12;
Finland;Kolmonen Southern Group 3;6;2026-05-22;RiPS;JäPS/47;4;2;
Finland;Kolmonen Southern Group 3;6;2026-05-23;IF Sibbo Vargarna;TiPS/2 U21;4;2;
Finland;Kolmonen Southern Group 3;6;2026-05-23;TuPS;Gnistan/Ogeli;5;0;
Finland;Kolmonen Southern Group 3;6;2026-05-24;ToTe/Tapio;Lahti/69;0;1;
Finland;Kolmonen Southern Group 3;7;2026-05-28;Atlantis 2;RiPS;2;2;
Finland;Kolmonen Southern Group 3;7;2026-05-28;TiPS/2 U21;ToTe/Tapio;1;1;
Finland;Kolmonen Southern Group 3;7;2026-05-29;Lahti/69;TuPS;2;1;
Finland;Kolmonen Southern Group 3;7;2026-05-30;Gnistan/Ogeli;IF Sibbo Vargarna;1;3;
Finland;Kolmonen Southern Group 3;7;2026-05-31;JäPS/47;Ponnistus;4;1;
Finland;Kolmonen Southern Group 3;8;2026-06-03;JäPS/47;Futura;0;1;
Finland;Kolmonen Southern Group 3;8;2026-06-03;Ponnistus;ToTe/Tapio;2;2;
Finland;Kolmonen Southern Group 3;8;2026-06-05;Lahti/69;TiPS/2 U21;4;0;
Finland;Kolmonen Southern Group 3;8;2026-06-06;IF Sibbo Vargarna;RiPS;3;2;
Finland;Kolmonen Southern Group 3;8;2026-06-07;Atlantis 2;Gnistan/Ogeli;1;1;
Finland;Kolmonen Southern Group 3;9;2026-06-11;TiPS/2 U21;JäPS/47;0;4;
Finland;Kolmonen Southern Group 3;9;2026-06-12;Futura;Lahti/69;4;1;
Finland;Kolmonen Southern Group 3;9;2026-06-12;Gnistan/Ogeli;Ponnistus;3;1;
Finland;Kolmonen Southern Group 3;9;2026-06-12;ToTe/Tapio;Atlantis 2;1;6;
Finland;Kolmonen Southern Group 3;9;2026-06-17;TuPS;IF Sibbo Vargarna;3;6;
Finland;Kolmonen Southern Group 3;10;2026-06-17;TiPS/2 U21;RiPS;1;4;
Finland;Kolmonen Southern Group 3;10;2026-06-24;JäPS/47;Atlantis 2;3;2;
Finland;Kolmonen Southern Group 3;10;2026-06-24;Lahti/69;IF Sibbo Vargarna;2;2;
