Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Poland;III Liga - Group I;1;2026-07-31;Elblag;Plock 2;1;2;
Poland;III Liga - Group I;1;2026-07-31;Mazovia Minsk Mazowiecki;Jagiellonia 2;2;3;
Poland;III Liga - Group I;1;2026-07-31;Weszlo;T. Mazowiecki;2;1;
Poland;III Liga - Group I;1;2026-08-01;Lidzbark Warminski;Swit;1;2;
Poland;III Liga - Group I;1;2026-08-01;Pelikan;LKS Lomza;3;2;
Poland;III Liga - Group I;1;2026-08-01;Warta Sieradz;Mlawa;1;2;
Poland;III Liga - Group I;1;2026-08-01;Zambrow;Zabki;5;0;
Poland;III Liga - Group I;1;2026-08-02;Suwalki;LKS Lodz 2;2;0;
Poland;III Liga - Group I;1;2026-08-02;Widzew Lodz 2;Troszyn;5;1;
Poland;III Liga - Group I;2;2026-08-07;Elblag;Lidzbark Warminski;4;2;
Poland;III Liga - Group I;2;2026-08-07;Jagiellonia 2;Suwalki;1;1;
Poland;III Liga - Group I;2;2026-08-07;Mlawa;Pelikan;0;1;
Poland;III Liga - Group I;2;2026-08-08;LKS Lomza;Weszlo;0;1;
Poland;III Liga - Group I;2;2026-08-08;Plock 2;T. Mazowiecki;2;1;
Poland;III Liga - Group I;2;2026-08-08;Swit;Zambrow;4;0;
Poland;III Liga - Group I;2;2026-08-08;Troszyn;Mazovia Minsk Mazowiecki;1;4;
Poland;III Liga - Group I;2;2026-08-08;Zabki;Widzew Lodz 2;1;0;
Poland;III Liga - Group I;2;2026-08-09;LKS Lodz 2;Warta Sieradz;0;1;
Poland;III Liga - Group I;3;2026-08-14;Mazovia Minsk Mazowiecki;Zabki;3;2;
Poland;III Liga - Group I;3;2026-08-14;Suwalki;Troszyn;1;0;
Poland;III Liga - Group I;3;2026-08-14;T. Mazowiecki;LKS Lomza;5;2;
Poland;III Liga - Group I;3;2026-08-14;Weszlo;Mlawa;5;1;
Poland;III Liga - Group I;3;2026-08-15;Lidzbark Warminski;Plock 2;1;1;
Poland;III Liga - Group I;3;2026-08-15;Pelikan;LKS Lodz 2;2;1;
Poland;III Liga - Group I;3;2026-08-15;Warta Sieradz;Jagiellonia 2;2;2;
Poland;III Liga - Group I;3;2026-08-15;Widzew Lodz 2;Swit;0;0;
Poland;III Liga - Group I;3;2026-08-15;Zambrow;Elblag;1;2;
Poland;III Liga - Group I;4;2026-08-19;Elblag;Widzew Lodz 2;0;2;
Poland;III Liga - Group I;4;2026-08-19;Jagiellonia 2;Pelikan;3;0;
Poland;III Liga - Group I;4;2026-08-19;LKS Lodz 2;Weszlo;0;2;
Poland;III Liga - Group I;4;2026-08-19;Lidzbark Warminski;Zambrow;2;3;
Poland;III Liga - Group I;4;2026-08-19;Mlawa;T. Mazowiecki;2;3;
Poland;III Liga - Group I;4;2026-08-19;Plock 2;LKS Lomza;1;1;
Poland;III Liga - Group I;4;2026-08-19;Swit;Mazovia Minsk Mazowiecki;1;2;
Poland;III Liga - Group I;4;2026-08-19;Troszyn;Warta Sieradz;1;4;
Poland;III Liga - Group I;4;2026-08-19;Zabki;Suwalki;1;1;
Poland;III Liga - Group I;5;2026-08-22;LKS Lomza;Mlawa;0;0;
Poland;III Liga - Group I;5;2026-08-22;Mazovia Minsk Mazowiecki;Elblag;2;2;
Poland;III Liga - Group I;5;2026-08-22;Warta Sieradz;Zabki;0;4;
Poland;III Liga - Group I;5;2026-08-23;Pelikan;Troszyn;1;1;
Poland;III Liga - Group I;5;2026-08-23;Suwalki;Swit;0;0;
Poland;III Liga - Group I;5;2026-08-23;T. Mazowiecki;LKS Lodz 2;4;3;
Poland;III Liga - Group I;5;2026-08-23;Weszlo;Jagiellonia 2;4;0;
Poland;III Liga - Group I;5;2026-08-23;Widzew Lodz 2;Lidzbark Warminski;4;1;
Poland;III Liga - Group I;5;2026-08-23;Zambrow;Plock 2;4;3;
Poland;III Liga - Group I;6;2026-08-29;Elblag;Suwalki;1;3;
Poland;III Liga - Group I;6;2026-08-29;Jagiellonia 2;T. Mazowiecki;1;1;
Poland;III Liga - Group I;6;2026-08-29;Lidzbark Warminski;Mazovia Minsk Mazowiecki;2;2;
Poland;III Liga - Group I;6;2026-08-29;Plock 2;Mlawa;5;3;
Poland;III Liga - Group I;6;2026-08-29;Swit;Warta Sieradz;2;1;
Poland;III Liga - Group I;6;2026-08-29;Troszyn;Weszlo;3;3;
Poland;III Liga - Group I;6;2026-08-29;Zabki;Pelikan;2;1;
Poland;III Liga - Group I;6;2026-08-30;LKS Lodz 2;LKS Lomza;4;3;
Poland;III Liga - Group I;6;2026-08-30;Zambrow;Widzew Lodz 2;3;4;
