Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Germany;Oberliga Niedersachsen;1;2026-08-07;Bersenbruck;BSV Rehden;0;0;
Germany;Oberliga Niedersachsen;1;2026-08-08;Hemmingen;Heeslinger;0;3;
Germany;Oberliga Niedersachsen;1;2026-08-09;Braunschweig U23;Luneburger Hansa;3;2;
Germany;Oberliga Niedersachsen;1;2026-08-09;Egestorf-Langreder;Lohne;2;2;
Germany;Oberliga Niedersachsen;1;2026-08-09;Meppen 2;Wilhelmshaven;0;2;
Germany;Oberliga Niedersachsen;1;2026-08-09;Nordhorn;Drochtersen/Assel 2;2;0;
Germany;Oberliga Niedersachsen;1;2026-08-09;Spelle-Venhaus;Hildesheim;5;0;
Germany;Oberliga Niedersachsen;1;2026-08-09;Vorsfelde;Verden;1;0;
Germany;Oberliga Niedersachsen;2;2026-08-14;Lohne;Spelle-Venhaus;1;3;
Germany;Oberliga Niedersachsen;2;2026-08-15;BSV Rehden;Egestorf-Langreder;3;1;
Germany;Oberliga Niedersachsen;2;2026-08-15;Hildesheim;Nordhorn;0;2;
Germany;Oberliga Niedersachsen;2;2026-08-16;Drochtersen/Assel 2;Vorsfelde;3;1;
Germany;Oberliga Niedersachsen;2;2026-08-16;Heeslinger;Braunschweig U23;1;1;
Germany;Oberliga Niedersachsen;2;2026-08-16;Luneburger Hansa;Meppen 2;2;2;
Germany;Oberliga Niedersachsen;2;2026-08-16;Verden;Hemmingen;2;2;
Germany;Oberliga Niedersachsen;2;2026-08-16;Wilhelmshaven;Bersenbruck;1;0;
Germany;Oberliga Niedersachsen;3;2026-08-22;Meppen 2;Heeslinger;3;5;
Germany;Oberliga Niedersachsen;3;2026-08-22;Nordhorn;Lohne;0;3;
Germany;Oberliga Niedersachsen;3;2026-08-23;Egestorf-Langreder;Wilhelmshaven;0;2;
Germany;Oberliga Niedersachsen;3;2026-08-23;Hemmingen;Braunschweig U23;2;6;
Germany;Oberliga Niedersachsen;3;2026-08-23;Spelle-Venhaus;BSV Rehden;2;2;
Germany;Oberliga Niedersachsen;3;2026-08-23;Verden;Drochtersen/Assel 2;2;1;
Germany;Oberliga Niedersachsen;3;2026-08-23;Vorsfelde;Hildesheim;0;2;
Germany;Oberliga Niedersachsen;4;2026-08-28;Hildesheim;Verden;3;1;
Germany;Oberliga Niedersachsen;4;2026-08-28;Wilhelmshaven;Spelle-Venhaus;0;1;
Germany;Oberliga Niedersachsen;4;2026-08-29;BSV Rehden;Nordhorn;4;1;
Germany;Oberliga Niedersachsen;4;2026-08-29;Braunschweig U23;Meppen 2;2;3;
Germany;Oberliga Niedersachsen;4;2026-08-29;Drochtersen/Assel 2;Hemmingen;1;2;
Germany;Oberliga Niedersachsen;4;2026-08-29;Lohne;Vorsfelde;3;1;
Germany;Oberliga Niedersachsen;4;2026-08-30;Heeslinger;Bersenbruck;4;0;
Germany;Oberliga Niedersachsen;4;2026-08-30;Luneburger Hansa;Egestorf-Langreder;2;2;
Germany;Oberliga Niedersachsen;5;2026-09-05;Bersenbruck;Braunschweig U23;1;4;
Germany;Oberliga Niedersachsen;5;2026-09-05;Nordhorn;Wilhelmshaven;2;2;
Germany;Oberliga Niedersachsen;5;2026-09-06;Drochtersen/Assel 2;Hildesheim;0;2;
Germany;Oberliga Niedersachsen;5;2026-09-06;Egestorf-Langreder;Heeslinger;0;3;
Germany;Oberliga Niedersachsen;5;2026-09-06;Hemmingen;Meppen 2;3;2;
Germany;Oberliga Niedersachsen;5;2026-09-06;Spelle-Venhaus;Luneburger Hansa;2;2;
Germany;Oberliga Niedersachsen;5;2026-09-06;Verden;Lohne;2;2;
Germany;Oberliga Niedersachsen;5;2026-09-06;Vorsfelde;BSV Rehden;0;3;
Germany;Oberliga Niedersachsen;6;2026-09-11;BSV Rehden;Verden;2;0;
Germany;Oberliga Niedersachsen;6;2026-09-11;Hildesheim;Hemmingen;3;0;
Germany;Oberliga Niedersachsen;6;2026-09-12;Lohne;Drochtersen/Assel 2;4;2;
Germany;Oberliga Niedersachsen;6;2026-09-12;Luneburger Hansa;Nordhorn;1;2;
Germany;Oberliga Niedersachsen;6;2026-09-13;Braunschweig U23;Egestorf-Langreder;8;1;
Germany;Oberliga Niedersachsen;6;2026-09-13;Heeslinger;Spelle-Venhaus;1;1;
Germany;Oberliga Niedersachsen;6;2026-09-13;Meppen 2;Bersenbruck;0;5;
Germany;Oberliga Niedersachsen;6;2026-09-13;Wilhelmshaven;Vorsfelde;5;0;
Germany;Oberliga Niedersachsen;7;2026-09-16;Bersenbruck;Luneburger Hansa;2;1;
Germany;Oberliga Niedersachsen;7;2026-09-20;Drochtersen/Assel 2;BSV Rehden;2;3;
Germany;Oberliga Niedersachsen;7;2026-09-20;Egestorf-Langreder;Meppen 2;3;1;
Germany;Oberliga Niedersachsen;7;2026-09-20;Hildesheim;Lohne;2;0;
Germany;Oberliga Niedersachsen;7;2026-09-20;Nordhorn;Heeslinger;0;5;
Germany;Oberliga Niedersachsen;7;2026-09-20;Spelle-Venhaus;Braunschweig U23;3;1;
Germany;Oberliga Niedersachsen;7;2026-09-20;Verden;Wilhelmshaven;1;1;
Germany;Oberliga Niedersachsen;8;2026-09-20;Hemmingen;Bersenbruck;0;3;
Germany;Oberliga Niedersachsen;8;2026-09-20;Vorsfelde;Luneburger Hansa;1;1;
