Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Portugal;Liga 3 - Serie A;1;2026-08-07;Paredes;Guimaraes B;3;1;
Portugal;Liga 3 - Serie A;1;2026-08-08;Covilha;Santarem;2;0;
Portugal;Liga 3 - Serie A;1;2026-08-08;Lusitano GC;Atletico;0;1;
Portugal;Liga 3 - Serie A;1;2026-08-08;Mafra;Vitoria Sernache;5;0;
Portugal;Liga 3 - Serie A;1;2026-08-08;Oliveirense;Louletano;0;0;
Portugal;Liga 3 - Serie A;1;2026-08-08;Os Belenenses;Caldas;1;0;
Portugal;Liga 3 - Serie A;1;2026-08-09;AD Marco 09;Ferreira;2;1;
Portugal;Liga 3 - Serie A;1;2026-08-09;Fafe;SC Vianense;0;0;
Portugal;Liga 3 - Serie A;1;2026-08-09;Leca;S. Joao Ver;1;1;
Portugal;Liga 3 - Serie A;1;2026-08-09;Trofense;Varzim;0;1;
Portugal;Liga 3 - Serie A;2;2026-08-15;Ferreira;Paredes;0;1;
Portugal;Liga 3 - Serie A;2;2026-08-15;Guimaraes B;Leca;2;0;
Portugal;Liga 3 - Serie A;2;2026-08-15;SC Vianense;Trofense;2;0;
Portugal;Liga 3 - Serie A;2;2026-08-16;S. Joao Ver;Fafe;1;3;
Portugal;Liga 3 - Serie A;2;2026-08-16;Varzim;AD Marco 09;2;1;
Portugal;Liga 3 - Serie A;3;2026-08-22;Ferreira;Varzim;1;4;
Portugal;Liga 3 - Serie A;3;2026-08-22;Trofense;S. Joao Ver;1;0;
Portugal;Liga 3 - Serie A;3;2026-08-23;AD Marco 09;SC Vianense;2;0;
Portugal;Liga 3 - Serie A;3;2026-08-23;Paredes;Leca;1;2;
