Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Czech Republic;4. liga - Group A;1;2026-08-07;Rokycany;Milevsko;2;1;
Czech Republic;4. liga - Group A;1;2026-08-08;Cesky Krumlov;Sobeslav;1;5;
Czech Republic;4. liga - Group A;1;2026-08-08;FK Komarov;Taborsko akademie;1;1;
Czech Republic;4. liga - Group A;1;2026-08-08;Horovice;Hluboka nad Vltavou;2;2;
Czech Republic;4. liga - Group A;1;2026-08-08;Petrin Plzen;Domazlice B;1;0;
Czech Republic;4. liga - Group A;1;2026-08-08;Spartak Pribram;Krimice;3;1;
Czech Republic;4. liga - Group A;1;2026-08-09;SK Strakonice 1908;Doubravka;1;3;
Czech Republic;4. liga - Group A;2;2026-08-14;Hluboka nad Vltavou;Petrin Plzen;1;0;
Czech Republic;4. liga - Group A;2;2026-08-14;Sobeslav;Horovice;1;2;
Czech Republic;4. liga - Group A;2;2026-08-15;Doubravka;Rokycany;0;0;
Czech Republic;4. liga - Group A;2;2026-08-15;Krimice;SK Strakonice 1908;2;1;
Czech Republic;4. liga - Group A;2;2026-08-15;Nyrsko;Spartak Pribram;2;4;
Czech Republic;4. liga - Group A;2;2026-08-16;Milevsko;FK Komarov;0;0;
Czech Republic;4. liga - Group A;2;2026-08-16;Taborsko akademie;Cesky Krumlov;3;0;
Czech Republic;4. liga - Group A;3;2026-08-22;Cesky Krumlov;Milevsko;2;1;
Czech Republic;4. liga - Group A;3;2026-08-22;Horovice;Taborsko akademie;1;10;
Czech Republic;4. liga - Group A;3;2026-08-22;Petrin Plzen;Sobeslav;9;3;
Czech Republic;4. liga - Group A;3;2026-08-22;Rokycany;Krimice;0;2;
Czech Republic;4. liga - Group A;3;2026-08-23;SK Strakonice 1908;Nyrsko;5;2;
Czech Republic;4. liga - Group A;4;2026-08-29;Doubravka;Cesky Krumlov;3;2;
Czech Republic;4. liga - Group A;4;2026-08-29;Krimice;FK Komarov;1;2;
Czech Republic;4. liga - Group A;4;2026-08-29;Nyrsko;Rokycany;1;2;
Czech Republic;4. liga - Group A;4;2026-08-29;Sobeslav;Domazlice B;3;2;
Czech Republic;4. liga - Group A;4;2026-08-29;Spartak Pribram;SK Strakonice 1908;6;0;
Czech Republic;4. liga - Group A;4;2026-08-30;Milevsko;Horovice;0;1;
Czech Republic;4. liga - Group A;4;2026-08-30;Taborsko akademie;Petrin Plzen;1;1;
