Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Armenia;First League;1;2026-08-03;BKMA 2;Lernayin Artsakh;4;0;
Armenia;First League;1;2026-08-03;Olympia Yerevan;Urartu 2;2;0;
Armenia;First League;1;2026-08-03;Shirak 2;Sardarapat 2;0;1;
Armenia;First League;1;2026-08-04;Ararat 2;Andranik;0;4;
Armenia;First League;1;2026-08-04;Noah 2;Mika;2;3;
Armenia;First League;1;2026-08-04;Pyunik 2;Ararat-Armenia 2;1;0;
Armenia;First League;2;2026-08-09;Araks Ararat;Ararat 2;3;1;
Armenia;First League;2;2026-08-09;Ararat-Armenia 2;BKMA 2;0;2;
Armenia;First League;2;2026-08-09;Bentonit;Olympia Yerevan;3;3;
Armenia;First League;2;2026-08-10;Andranik;Shirak 2;4;0;
Armenia;First League;2;2026-08-10;Mika;Pyunik 2;2;4;
Armenia;First League;2;2026-08-10;Urartu 2;Noah 2;2;2;
Armenia;First League;3;2026-08-13;Lernayin Artsakh;Ararat-Armenia 2;1;0;
Armenia;First League;3;2026-08-13;Olympia Yerevan;Sardarapat 2;3;0;
Armenia;First League;3;2026-08-14;BKMA 2;Mika;3;1;
Armenia;First League;3;2026-08-14;Noah 2;Bentonit;0;7;
Armenia;First League;3;2026-08-15;Pyunik 2;Urartu 2;2;2;
Armenia;First League;3;2026-08-15;Shirak 2;Araks Ararat;1;1;
