Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Iceland;Besta deild karla;1;2026-04-10;Vikingur Reykjavik;Breidablik;1;1;
Iceland;Besta deild karla;1;2026-04-12;Akureyri;Stjarnan;2;3;
Iceland;Besta deild karla;1;2026-04-12;Fram;Akranes;3;3;
Iceland;Besta deild karla;1;2026-04-12;KR Reykjavik;Keflavik;3;2;
Iceland;Besta deild karla;1;2026-04-12;Valur;Thor Akureyri;1;2;
Iceland;Besta deild karla;1;2026-04-12;Vestmannaeyjar;Hafnarfjordur;1;1;
Iceland;Besta deild karla;2;2026-04-17;Akureyri;Vikingur Reykjavik;0;2;
Iceland;Besta deild karla;2;2026-04-17;Breidablik;Akranes;1;0;
Iceland;Besta deild karla;2;2026-04-17;Fram;Keflavik;3;1;
Iceland;Besta deild karla;2;2026-04-17;KR Reykjavik;Thor Akureyri;5;2;
Iceland;Besta deild karla;2;2026-04-17;Stjarnan;Hafnarfjordur;3;2;
Iceland;Besta deild karla;2;2026-04-17;Valur;Vestmannaeyjar;2;1;
Iceland;Besta deild karla;3;2026-04-22;Akranes;Akureyri;1;1;
Iceland;Besta deild karla;3;2026-04-22;Keflavik;Breidablik;0;0;
Iceland;Besta deild karla;3;2026-04-23;Thor Akureyri;Fram;1;0;
Iceland;Besta deild karla;3;2026-04-23;Valur;Hafnarfjordur;3;0;
Iceland;Besta deild karla;3;2026-04-23;Vestmannaeyjar;KR Reykjavik;2;6;
Iceland;Besta deild karla;3;2026-04-23;Vikingur Reykjavik;Stjarnan;3;2;
Iceland;Besta deild karla;4;2026-04-26;Akureyri;Keflavik;1;2;
Iceland;Besta deild karla;4;2026-04-27;Breidablik;Thor Akureyri;4;0;
Iceland;Besta deild karla;4;2026-04-27;Fram;Vestmannaeyjar;5;1;
Iceland;Besta deild karla;4;2026-04-27;KR Reykjavik;Hafnarfjordur;4;2;
Iceland;Besta deild karla;4;2026-04-27;Stjarnan;Valur;2;4;
Iceland;Besta deild karla;4;2026-04-27;Vikingur Reykjavik;Akranes;4;0;
Iceland;Besta deild karla;5;2026-05-02;Thor Akureyri;Akureyri;0;1;
Iceland;Besta deild karla;5;2026-05-02;Valur;KR Reykjavik;1;4;
Iceland;Besta deild karla;5;2026-05-03;Hafnarfjordur;Fram;3;4;
Iceland;Besta deild karla;5;2026-05-03;Keflavik;Vikingur Reykjavik;1;3;
Iceland;Besta deild karla;5;2026-05-03;Stjarnan;Akranes;1;2;
Iceland;Besta deild karla;5;2026-05-03;Vestmannaeyjar;Breidablik;1;2;
Iceland;Besta deild karla;6;2026-05-08;Akranes;Keflavik;1;3;
Iceland;Besta deild karla;6;2026-05-08;Breidablik;Hafnarfjordur;3;3;
Iceland;Besta deild karla;6;2026-05-08;Fram;Valur;3;2;
Iceland;Besta deild karla;6;2026-05-08;Stjarnan;KR Reykjavik;2;3;
Iceland;Besta deild karla;6;2026-05-08;Vikingur Reykjavik;Thor Akureyri;6;0;
Iceland;Besta deild karla;6;2026-05-10;Akureyri;Vestmannaeyjar;2;0;
Iceland;Besta deild karla;7;2026-05-17;Hafnarfjordur;Akureyri;1;2;
Iceland;Besta deild karla;7;2026-05-17;KR Reykjavik;Fram;2;2;
Iceland;Besta deild karla;7;2026-05-17;Keflavik;Stjarnan;1;1;
Iceland;Besta deild karla;7;2026-05-17;Thor Akureyri;Akranes;1;2;
Iceland;Besta deild karla;7;2026-05-17;Valur;Breidablik;3;2;
Iceland;Besta deild karla;7;2026-05-17;Vestmannaeyjar;Vikingur Reykjavik;0;2;
Iceland;Besta deild karla;8;2026-05-21;Akranes;Vestmannaeyjar;2;2;
Iceland;Besta deild karla;8;2026-05-22;Akureyri;Valur;0;1;
Iceland;Besta deild karla;8;2026-05-22;Breidablik;KR Reykjavik;6;3;
Iceland;Besta deild karla;8;2026-05-22;Keflavik;Thor Akureyri;1;0;
Iceland;Besta deild karla;8;2026-05-22;Stjarnan;Fram;0;1;
Iceland;Besta deild karla;8;2026-05-22;Vikingur Reykjavik;Hafnarfjordur;5;0;
Iceland;Besta deild karla;9;2026-05-29;Fram;Breidablik;4;3;
Iceland;Besta deild karla;9;2026-05-29;Hafnarfjordur;Akranes;0;1;
Iceland;Besta deild karla;9;2026-05-31;KR Reykjavik;Akureyri;5;3;
Iceland;Besta deild karla;9;2026-05-31;Thor Akureyri;Stjarnan;1;3;
Iceland;Besta deild karla;9;2026-05-31;Valur;Vikingur Reykjavik;1;5;
Iceland;Besta deild karla;9;2026-05-31;Vestmannaeyjar;Keflavik;6;1;
Iceland;Besta deild karla;10;2026-06-14;Keflavik;Hafnarfjordur;1;2;
Iceland;Besta deild karla;10;2026-06-14;Thor Akureyri;Vestmannaeyjar;1;4;
Iceland;Besta deild karla;10;2026-06-15;Akureyri;Fram;3;4;
Iceland;Besta deild karla;10;2026-06-16;Akranes;Valur;1;0;
Iceland;Besta deild karla;10;2026-06-16;Stjarnan;Breidablik;4;4;
Iceland;Besta deild karla;10;2026-06-16;Vikingur Reykjavik;KR Reykjavik;2;0;
Iceland;Besta deild karla;11;2026-06-21;Breidablik;Akureyri;3;1;
Iceland;Besta deild karla;11;2026-06-21;Fram;Vikingur Reykjavik;0;5;
Iceland;Besta deild karla;11;2026-06-21;Hafnarfjordur;Thor Akureyri;1;1;
Iceland;Besta deild karla;11;2026-06-21;Valur;Keflavik;1;1;
Iceland;Besta deild karla;11;2026-06-21;Vestmannaeyjar;Stjarnan;2;1;
Iceland;Besta deild karla;11;2026-06-22;KR Reykjavik;Akranes;5;3;
Iceland;Besta deizld karla;12;2026-06-25;Breidablik;Vikingur Reykjavik;1;4;
Iceland;Besta deizld karla;12;2026-06-29;Akranes;Fram;0;2;
Iceland;Besta deizld karla;12;2026-06-30;Hafnarfjordur;Vestmannaeyjar;1;1;
Iceland;Besta deizld karla;13;2026-07-05;Akranes;Breidablik;1;2;
Iceland;Besta deild karla;14;2026-05-26;Stjarnan;Vikingur Reykjavik;1;3;
Iceland;Besta deizld karla;15;2026-06-30;Stjarnan;Akureyri;3;1;
Iceland;Besta deild karla;16;2026-05-26;KR Reykjavik;Valur;3;1;
Iceland;Besta deizld karla;16;2026-07-02;Vikingur Reykjavik;Akureyri;3;2;
Iceland;Besta deizld karla;16;2026-07-03;Hafnarfjordur;Stjarnan;2;2;
Iceland;Besta deizld karla;17;2026-06-30;Keflavik;KR Reykjavik;3;2;
Iceland;Besta deizld karla;17;2026-06-30;Thor Akureyri;Valur;2;4;
Iceland;Besta deizld karla;17;2026-07-12;Akureyri;Akranes;3;2;
Iceland;Besta deizld karla;18;2026-07-02;Thor Akureyri;KR Reykjavik;3;3;
Iceland;Besta deizld karla;18;2026-07-05;Vestmannaeyjar;Valur;1;0;
Iceland;Besta deizld karla;18;2026-07-06;Keflavik;Fram;1;1;
Iceland;Besta deizld karla;19;2026-07-12;Fram;Thor Akureyri;6;1;
Iceland;Besta deizld karla;19;2026-07-12;Hafnarfjordur;Valur;2;0;
Iceland;Besta deizld karla;19;2026-07-12;KR Reykjavik;Vestmannaeyjar;5;2;
Iceland;Besta deizld karla;19;2026-07-13;Breidablik;Keflavik;2;1;
Iceland;Besta deizld karla;20;2026-07-18;Thor Akureyri;Vikingur Reykjavik;2;1;
Iceland;Besta deizld karla;20;2026-07-18;Valur;Fram;2;3;
Iceland;Besta deizld karla;20;2026-07-19;KR Reykjavik;Stjarnan;5;0;
Iceland;Besta deizld karla;20;2026-07-19;Vestmannaeyjar;Akureyri;2;2;
Iceland;Besta deizld karla;20;2026-07-20;Hafnarfjordur;Breidablik;0;0;
Iceland;Besta deizld karla;20;2026-07-20;Keflavik;Akranes;5;2;
Iceland;Besta deizld karla;21;2026-07-24;Vikingur Reykjavik;Keflavik;5;1;
Iceland;Besta deizld karla;21;2026-07-26;Akranes;Stjarnan;5;1;
Iceland;Besta deizld karla;21;2026-07-26;Fram;Hafnarfjordur;0;0;
Iceland;Besta deizld karla;21;2026-07-28;Akureyri;Thor Akureyri;0;0;
Iceland;Besta deizld karla;21;2026-07-28;Breidablik;Vestmannaeyjar;1;0;
Iceland;Besta deizld karla;22;2026-08-01;Vestmannaeyjar;Fram;1;2;
Iceland;Besta deizld karla;22;2026-08-02;Akranes;Vikingur Reykjavik;2;2;
Iceland;Besta deizld karla;22;2026-08-03;Valur;Stjarnan;2;3;
Iceland;Besta deizld karla;22;2026-08-04;Thor Akureyri;Breidablik;1;0;
Iceland;Besta deizld karla;22;2026-08-05;Hafnarfjordur;KR Reykjavik;1;1;
Iceland;Besta deizld karla;22;2026-08-05;Keflavik;Akureyri;3;0;
Iceland;Besta deizld karla;23;2026-08-09;Akranes;Thor Akureyri;2;0;
Iceland;Besta deizld karla;23;2026-08-09;Akureyri;Hafnarfjordur;0;1;
Iceland;Besta deizld karla;23;2026-08-09;Breidablik;Valur;1;3;
Iceland;Besta deizld karla;23;2026-08-09;Stjarnan;Keflavik;1;0;
Iceland;Besta deizld karla;23;2026-08-09;Vikingur Reykjavik;Vestmannaeyjar;2;2;
Iceland;Besta deizld karla;23;2026-08-10;Fram;KR Reykjavik;2;5;
Iceland;Besta deizld karla;24;2026-08-15;Thor Akureyri;Keflavik;0;2;
