Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Czech Republic;3. MSFL;1;2026-07-31;FK Frydek-Mistek;SK Hranice;1;0;
Czech Republic;3. MSFL;1;2026-07-31;Hlubina;Brno B;8;2;
Czech Republic;3. MSFL;1;2026-08-01;Hodonin;Slovacko B;1;3;
Czech Republic;3. MSFL;1;2026-08-01;Nove Mesto na Morave;Blansko;2;2;
Czech Republic;3. MSFL;1;2026-08-01;Uhersky Brod;Vitkovice;4;1;
Czech Republic;3. MSFL;1;2026-08-02;Havirov;Zlin B;0;1;
Czech Republic;3. MSFL;1;2026-08-02;Polanka nad Odrou;Artis Brno B;0;1;
Czech Republic;3. MSFL;1;2026-08-02;Unicov;Karvina B;3;2;
Czech Republic;3. MSFL;1;2026-08-02;Vsetin;Sigma Olomouc B;0;5;
Czech Republic;3. MSFL;2;2026-08-07;Artis Brno B;Nove Mesto na Morave;3;0;
Czech Republic;3. MSFL;2;2026-08-07;SK Hranice;Unicov;0;1;
Czech Republic;3. MSFL;2;2026-08-08;Blansko;Hodonin;3;3;
Czech Republic;3. MSFL;2;2026-08-08;Vitkovice;Havirov;1;1;
Czech Republic;3. MSFL;2;2026-08-08;Vsetin;Hlubina;2;4;
Czech Republic;3. MSFL;2;2026-08-09;Brno B;FK Frydek-Mistek;2;2;
Czech Republic;3. MSFL;2;2026-08-09;Karvina B;Uhersky Brod;2;0;
Czech Republic;3. MSFL;2;2026-08-09;Sigma Olomouc B;Slovacko B;2;1;
Czech Republic;3. MSFL;2;2026-08-09;Zlin B;Polanka nad Odrou;2;1;
Czech Republic;3. MSFL;3;2026-08-15;FK Frydek-Mistek;Vsetin;2;0;
Czech Republic;3. MSFL;3;2026-08-15;Hlubina;Sigma Olomouc B;2;3;
Czech Republic;3. MSFL;3;2026-08-15;Hodonin;Artis Brno B;0;1;
Czech Republic;3. MSFL;3;2026-08-15;Nove Mesto na Morave;Zlin B;1;0;
Czech Republic;3. MSFL;3;2026-08-15;Uhersky Brod;SK Hranice;1;0;
Czech Republic;3. MSFL;3;2026-08-16;Havirov;Karvina B;2;2;
Czech Republic;3. MSFL;3;2026-08-16;Polanka nad Odrou;Vitkovice;0;0;
Czech Republic;3. MSFL;3;2026-08-16;Slovacko B;Blansko;4;2;
Czech Republic;3. MSFL;3;2026-08-16;Unicov;Brno B;1;2;
Czech Republic;3. MSFL;4;2026-08-21;SK Hranice;Havirov;6;0;
Czech Republic;3. MSFL;4;2026-08-22;Hlubina;FK Frydek-Mistek;3;2;
Czech Republic;3. MSFL;4;2026-08-22;Vitkovice;Nove Mesto na Morave;0;1;
Czech Republic;3. MSFL;4;2026-08-22;Vsetin;Unicov;1;2;
Czech Republic;3. MSFL;4;2026-08-23;Artis Brno B;Slovacko B;0;0;
Czech Republic;3. MSFL;4;2026-08-23;Brno B;Uhersky Brod;2;1;
Czech Republic;3. MSFL;4;2026-08-23;Karvina B;Polanka nad Odrou;2;1;
Czech Republic;3. MSFL;4;2026-08-23;Sigma Olomouc B;Blansko;3;0;
Czech Republic;3. MSFL;4;2026-08-23;Zlin B;Hodonin;1;1;
Czech Republic;3. MSFL;5;2026-08-28;FK Frydek-Mistek;Sigma Olomouc B;1;0;
Czech Republic;3. MSFL;5;2026-08-29;Blansko;Artis Brno B;0;4;
Czech Republic;3. MSFL;5;2026-08-29;Hodonin;Vitkovice;0;2;
Czech Republic;3. MSFL;5;2026-08-29;Nove Mesto na Morave;Karvina B;1;0;
Czech Republic;3. MSFL;5;2026-08-29;Uhersky Brod;Vsetin;2;1;
Czech Republic;3. MSFL;5;2026-08-30;Havirov;Brno B;1;3;
Czech Republic;3. MSFL;5;2026-08-30;Polanka nad Odrou;SK Hranice;0;1;
Czech Republic;3. MSFL;5;2026-08-30;Slovacko B;Zlin B;1;1;
Czech Republic;3. MSFL;5;2026-08-30;Unicov;Hlubina;3;0;
