Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Northern Ireland;NIFL Premiership;1;2026-08-07;Cliftonville;Crusaders;2;1;
Northern Ireland;NIFL Premiership;1;2026-08-08;C. Rangers;Portadown;1;0;
Northern Ireland;NIFL Premiership;1;2026-08-08;Dungannon;Coleraine;1;3;
Northern Ireland;NIFL Premiership;1;2026-08-08;Glentoran;Limavady;2;0;
Northern Ireland;NIFL Premiership;1;2026-08-08;Linfield;Ballymena;0;3;
Northern Ireland;NIFL Premiership;2;2026-08-15;Bangor FC;Cliftonville;0;3;
Northern Ireland;NIFL Premiership;2;2026-08-15;Coleraine;Larne;0;0;
Northern Ireland;NIFL Premiership;2;2026-08-15;Crusaders;Ballymena;2;1;
Northern Ireland;NIFL Premiership;2;2026-08-15;Limavady;C. Rangers;1;2;
Northern Ireland;NIFL Premiership;2;2026-08-15;Linfield;Glentoran;2;1;
Northern Ireland;NIFL Premiership;2;2026-08-15;Portadown;Dungannon;0;1;
Northern Ireland;NIFL Premiership;3;2026-08-21;Ballymena;Glentoran;0;2;
Northern Ireland;NIFL Premiership;3;2026-08-21;Linfield;Cliftonville;1;0;
Northern Ireland;NIFL Premiership;3;2026-08-22;C. Rangers;Coleraine;0;2;
Northern Ireland;NIFL Premiership;3;2026-08-22;Crusaders;Portadown;3;2;
Northern Ireland;NIFL Premiership;3;2026-08-29;Cliftonville;Dungannon;0;2;
Northern Ireland;NIFL Premiership;3;2026-08-29;Limavady;Linfield;0;2;
Northern Ireland;NIFL Premiership;4;2026-08-28;Portadown;Coleraine;0;3;
Northern Ireland;NIFL Premiership;4;2026-08-29;Bangor FC;C. Rangers;0;4;
Northern Ireland;NIFL Premiership;4;2026-08-29;Glentoran;Crusaders;1;2;
Northern Ireland;NIFL Premiership;4;2026-09-05;Limavady;Dungannon;0;2;
Northern Ireland;NIFL Premiership;5;2026-09-05;Bangor FC;Ballymena;2;2;
Northern Ireland;NIFL Premiership;5;2026-09-05;Cliftonville;Portadown;3;1;
Northern Ireland;NIFL Premiership;5;2026-09-05;Coleraine;Crusaders;4;1;
Northern Ireland;NIFL Premiership;5;2026-09-05;Linfield;C. Rangers;2;1;
Northern Ireland;NIFL Premiership;6;2026-09-08;Larne;Bangor FC;1;0;
Northern Ireland;NIFL Premiership;6;2026-09-11;Coleraine;Ballymena;3;2;
Northern Ireland;NIFL Premiership;6;2026-09-12;C. Rangers;Cliftonville;1;3;
Northern Ireland;NIFL Premiership;6;2026-09-12;Crusaders;Limavady;1;2;
Northern Ireland;NIFL Premiership;6;2026-09-12;Dungannon;Linfield;0;1;
Northern Ireland;NIFL Premiership;7;2026-09-04;Larne;Glentoran;2;1;
Northern Ireland;NIFL Premiership;7;2026-09-15;Ballymena;C. Rangers;1;1;
Northern Ireland;NIFL Premiership;7;2026-09-15;Crusaders;Dungannon;3;0;
Northern Ireland;NIFL Premiership;8;2026-09-12;Glentoran;Bangor FC;1;1;
Northern Ireland;NIFL Premiership;8;2026-09-12;Portadown;Larne;0;2;
Northern Ireland;NIFL Premiership;8;2026-09-19;Dungannon;Ballymena;1;1;
Northern Ireland;NIFL Premiership;9;2026-09-15;Glentoran;Coleraine;1;2;
Northern Ireland;NIFL Premiership;9;2026-09-15;Larne;Cliftonville;2;0;
Northern Ireland;NIFL Premiership;9;2026-09-15;Limavady;Bangor FC;3;1;
Northern Ireland;NIFL Premiership;9;2026-09-15;Portadown;Linfield;1;1;
Northern Ireland;NIFL Premiership;10;2026-09-19;Bangor FC;Portadown;3;1;
Northern Ireland;NIFL Premiership;10;2026-09-19;C. Rangers;Larne;2;5;
Northern Ireland;NIFL Premiership;10;2026-09-19;Cliftonville;Glentoran;1;2;
Northern Ireland;NIFL Premiership;10;2026-09-19;Coleraine;Limavady;1;0;
Northern Ireland;NIFL Premiership;10;2026-09-19;Linfield;Crusaders;1;0;
Northern Ireland;NIFL Premiership;11;2026-09-25;Coleraine;Linfield;1;3;
