Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Sweden;Norra Svealand;2026;7;2026-05-09;Korsnas;Skiljebo;0;2;
Sweden;Norra Svealand;2026;7;2026-05-09;Kungsangen;Bollstanas;1;1;
Sweden;Norra Svealand;2026;7;2026-05-10;Angby;Lidingo IFK;1;0;
Sweden;Norra Svealand;2026;8;2026-05-16;Lidingo IFK;Gute;1;1;
Sweden;Norra Svealand;2026;8;2026-05-16;Taby;Sunnersta AIF;0;0;
Sweden;Norra Svealand;2026;8;2026-05-16;Viggbyholms;IK Franke;2;1;
Sweden;Norra Svealand;2026;8;2026-05-17;Bollstanas;Falu;3;1;
Sweden;Norra Svealand;2026;8;2026-05-17;Enskede;Helges;2;1;
Sweden;Norra Svealand;2026;8;2026-05-17;Korsnas;Angby;0;1;
Sweden;Norra Svealand;2026;8;2026-05-17;Skiljebo;Kungsangen;2;1;
Sweden;Norra Svealand;2026;9;2026-05-23;Helges;Lidingo IFK;1;2;
Sweden;Norra Svealand;2026;9;2026-05-23;Skiljebo;Gute;1;1;
Sweden;Norra Svealand;2026;9;2026-05-23;Viggbyholms;Taby;2;4;
Sweden;Norra Svealand;2026;9;2026-05-24;Angby;Bollstanas;2;1;
Sweden;Norra Svealand;2026;9;2026-05-24;Falu;Enskede;2;0;
Sweden;Norra Svealand;2026;9;2026-05-24;IK Franke;Korsnas;3;1;
Sweden;Norra Svealand;2026;9;2026-05-24;Sunnersta AIF;Kungsangen;4;1;
Sweden;Norra Svealand;2026;10;2026-05-29;Kungsangen;IK Franke;1;1;
Sweden;Norra Svealand;2026;10;2026-05-30;Bollstanas;Sunnersta AIF;1;1;
Sweden;Norra Svealand;2026;10;2026-05-30;Enskede;Angby;2;2;
Sweden;Norra Svealand;2026;10;2026-05-30;Gute;Helges;1;0;
Sweden;Norra Svealand;2026;10;2026-05-30;Taby;Skiljebo;1;0;
Sweden;Norra Svealand;2026;10;2026-05-31;Korsnas;Viggbyholms;0;1;
Sweden;Norra Svealand;2026;10;2026-05-31;Lidingo IFK;Falu;1;1;
Sweden;Norra Svealand;2026;11;2026-06-06;Angby;Taby;1;0;
Sweden;Norra Svealand;2026;11;2026-06-06;Falu;Korsnas;2;1;
Sweden;Norra Svealand;2026;11;2026-06-06;Skiljebo;Enskede;3;1;
Sweden;Norra Svealand;2026;11;2026-06-06;Sunnersta AIF;Gute;5;0;
Sweden;Norra Svealand;2026;11;2026-06-07;Helges;Kungsangen;1;4;
Sweden;Norra Svealand;2026;11;2026-06-07;IK Franke;Bollstanas;2;2;
Sweden;Norra Svealand;2026;11;2026-06-07;Viggbyholms;Lidingo IFK;2;2;
Sweden;Norra Svealand;2026;12;2026-06-13;Bollstanas;Viggbyholms;0;0;
Sweden;Norra Svealand;2026;12;2026-06-13;Enskede;IK Franke;4;0;
Sweden;Norra Svealand;2026;12;2026-06-13;Kungsangen;Gute;1;1;
Sweden;Norra Svealand;2026;12;2026-06-13;Sunnersta AIF;Falu;1;0;
Sweden;Norra Svealand;2026;12;2026-06-14;Angby;Skiljebo;2;1;
Sweden;Norra Svealand;2026;12;2026-06-14;Helges;Korsnas;1;3;
Sweden;Norra Svealand;2026;12;2026-06-14;Lidingo IFK;Taby;1;3;
Sweden;Norra Svealand;2026;13;2026-06-17;Enskede;Bollstanas;3;1;
Sweden;Norra Svealand;2026;13;2026-06-18;Gute;Falu;0;1;
Sweden;Norra Svealand;2026;13;2026-06-18;Skiljebo;IK Franke;2;2;
Sweden;Norra Svealand;2026;13;2026-06-18;Viggbyholms;Angby;0;2;
Sweden;Norra Svealand;2026;13;2026-06-21;Korsnas;Sunnersta AIF;1;4;
Sweden;Norra Svealand;2026;13;2026-06-21;Lidingo IFK;Kungsangen;1;1;
Sweden;Norra Svealand;2026;13;2026-06-21;Taby;Helges;3;0;
Sweden;Norra Svealand;2026;13;2026-06-25;Helges;Sunnersta AIF;0;3;
Sweden;Norra Svealand;2026;14;2026-06-24;Angby;Enskede;0;0;
Sweden;Norra Svealand;2026;14;2026-06-25;Helges;Sunnersta AIF;0;3;
Sweden;Norra Svealand;2026;14;2026-06-27;Bollstanas;Korsnas;5;1;
Sweden;Norra Svealand;2026;14;2026-06-27;Falu;Lidingo IFK;2;0;
Sweden;Norra Svealand;2026;14;2026-06-27;IK Franke;Viggbyholms;1;2;
Sweden;Norra Svealand;2026;14;2026-06-27;Taby;Gute;2;1;
