Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
USA;MLS Next Pro - Eastern Conference - Northeast Division;1;2026-08-08;Philadelphia 2;Cincinnati 2;2;1;
USA;MLS Next Pro - Eastern Conference - Northeast Division;1;2026-08-09;Connecticut FC;New England Revolution 2;1;2;
USA;MLS Next Pro - Eastern Conference - Northeast Division;1;2026-08-15;Toronto FC 2;Chattanooga;2;2;Dopo Rigori 5-4
USA;MLS Next Pro - Eastern Conference - Northeast Division;1;2026-08-16;Columbus Crew 2;New York City 2;4;2;
USA;MLS Next Pro - Eastern Conference - Northeast Division;2;2026-08-09;Columbus Crew 2;New York Red Bulls 2;1;2;
USA;MLS Next Pro - Eastern Conference - Northeast Division;2;2026-08-11;New York City 2;Orlando City B;3;0;
USA;MLS Next Pro - Eastern Conference - Northeast Division;3;2026-08-02;Connecticut FC;Orlando City B;4;2;
USA;MLS Next Pro - Eastern Conference - Northeast Division;3;2026-08-02;New York City 2;Philadelphia 2;1;1;Dopo Rigori 8-7
USA;MLS Next Pro - Eastern Conference - Northeast Division;3;2026-08-02;New York Red Bulls 2;New England Revolution 2;1;4;
USA;MLS Next Pro - Eastern Conference - Northeast Division;4;2026-07-25;New York Red Bulls 2;Crown Legacy;0;3;
USA;MLS Next Pro - Eastern Conference - Northeast Division;4;2026-07-27;Cincinnati 2;New England Revolution 2;2;2;Dopo Rigori 4-1
USA;MLS Next Pro - Eastern Conference - Northeast Division;4;2026-07-27;Connecticut FC;Columbus Crew 2;2;1;
USA;MLS Next Pro - Eastern Conference - Northeast Division;5;2026-07-18;Toronto FC 2;Cincinnati 2;3;1;
USA;MLS Next Pro - Eastern Conference - Northeast Division;5;2026-07-19;Columbus Crew 2;Philadelphia 2;2;0;
USA;MLS Next Pro - Eastern Conference - Northeast Division;5;2026-07-20;Connecticut FC;New York Red Bulls 2;2;1;
USA;MLS Next Pro - Eastern Conference - Northeast Division;5;2026-07-23;New England Revolution 2;New York City 2;3;0;
USA;MLS Next Pro - Eastern Conference - Northeast Division;6;2026-07-12;Philadelphia 2;Huntsville;0;0;Dopo Rigori 5-3
USA;MLS Next Pro - Eastern Conference - Northeast Division;6;2026-07-13;Cincinnati 2;Orlando City B;1;2;
USA;MLS Next Pro - Eastern Conference - Northeast Division;6;2026-07-13;Connecticut FC;Toronto FC 2;3;2;
USA;MLS Next Pro - Eastern Conference - Northeast Division;6;2026-07-16;New England Revolution 2;Columbus Crew 2;2;2;Dopo Rigori 3-4
USA;MLS Next Pro - Eastern Conference - Northeast Division;7;2026-06-22;Columbus Crew 2;Atlanta United 2;3;2;
USA;MLS Next Pro - Eastern Conference - Northeast Division;7;2026-07-05;New England Revolution 2;Philadelphia 2;0;4;
USA;MLS Next Pro - Eastern Conference - Northeast Division;7;2026-07-06;Cincinnati 2;New York Red Bulls 2;2;2;Dopo Rigori 5-4
USA;MLS Next Pro - Eastern Conference - Northeast Division;7;2026-07-06;Connecticut FC;Carolina Core;3;1;
USA;MLS Next Pro - Eastern Conference - Northeast Division;8;2026-06-27;Connecticut FC;New York City 2;1;4;
USA;MLS Next Pro - Eastern Conference - Northeast Division;8;2026-06-28;Toronto FC 2;New England Revolution 2;1;3;
USA;MLS Next Pro - Eastern Conference - Northeast Division;8;2026-06-29;Cincinnati 2;Inter Miami 2;1;0;
USA;MLS Next Pro - Eastern Conference - Northeast Division;8;2026-06-29;New York Red Bulls 2;Philadelphia 2;5;0;
USA;MLS Next Pro - Eastern Conference - Northeast Division;9;2026-06-19;Connecticut FC;Cincinnati 2;4;0;
USA;MLS Next Pro - Eastern Conference - Northeast Division;9;2026-06-21;New England Revolution 2;Chicago Fire 2;1;2;
USA;MLS Next Pro - Eastern Conference - Northeast Division;9;2026-06-22;New York City 2;Chattanooga;1;1;Dopo Rigori 4-5
USA;MLS Next Pro - Eastern Conference - Northeast Division;9;2026-06-22;New York Red Bulls 2;Toronto FC 2;5;0;
USA;MLS Next Pro - Eastern Conference - Northeast Division;10;2026-06-14;New England Revolution 2;New York Red Bulls 2;2;1;
USA;MLS Next Pro - Eastern Conference - Northeast Division;10;2026-06-14;Toronto FC 2;Connecticut FC;2;4;
USA;MLS Next Pro - Eastern Conference - Northeast Division;10;2026-06-15;Cincinnati 2;Columbus Crew 2;0;1;
USA;MLS Next Pro - Eastern Conference - Northeast Division;10;2026-06-18;New York City 2;Carolina Core;3;2;
USA;MLS Next Pro - Eastern Conference - Northeast Division;11;2026-06-06;Toronto FC 2;Huntsville;2;1;
USA;MLS Next Pro - Eastern Conference - Northeast Division;11;2026-06-08;Cincinnati 2;New England Revolution 2;0;1;
USA;MLS Next Pro - Eastern Conference - Northeast Division;11;2026-06-08;Columbus Crew 2;Connecticut FC;2;1;
USA;MLS Next Pro - Eastern Conference - Northeast Division;11;2026-06-14;Philadelphia 2;New York City 2;0;1;
USA;MLS Next Pro - Eastern Conference - Northeast Division;12;2026-05-17;New England Revolution 2;Orlando City B;1;0;
USA;MLS Next Pro - Eastern Conference - Northeast Division;12;2026-05-25;New York Red Bulls 2;Connecticut FC;1;3;
USA;MLS Next Pro - Eastern Conference - Northeast Division;12;2026-05-30;Toronto FC 2;Philadelphia 2;2;1;
