Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
USA;USL League Two - Mountain Division;2026;1;2026-05-17;CISA;Atletico Union;0;4;
USA;USL League Two - Mountain Division;2026;2;2026-05-23;Colorado Storm;Utah United;3;0;
USA;USL League Two - Mountain Division;2026;3;2026-05-24;Atletico Union;Albion Colorado;2;3;
USA;USL League Two - Mountain Division;2026;4;2026-05-25;CISA;Utah United;1;7;
USA;USL League Two - Mountain Division;2026;5;2026-05-27;CISA;Real Colorado;0;3;
USA;USL League Two - Mountain Division;2026;6;2026-05-29;Utah United;Real Colorado;4;1;
USA;USL League Two - Mountain Division;2026;7;2026-05-31;Atletico Union;Colorado Storm;1;2;
USA;USL League Two - Mountain Division;2026;7;2026-05-31;Utah United;CISA;6;0;
USA;USL League Two - Mountain Division;2026;8;2026-06-01;Albion Colorado;Flatirons;3;2;
USA;USL League Two - Mountain Division;2026;9;2026-06-04;Atletico Union;CISA;4;4;
USA;USL League Two - Mountain Division;2026;9;2026-06-04;Real Colorado;Colorado Storm;1;4;
USA;USL League Two - Mountain Division;2026;10;2026-06-05;Albion Colorado;Utah United;1;3;
USA;USL League Two - Mountain Division;2026;11;2026-06-07;Atletico Union;Utah United;0;0;
USA;USL League Two - Mountain Division;2026;11;2026-06-07;CISA;Flatirons;4;2;
USA;USL League Two - Mountain Division;2026;12;2026-06-08;Albion Colorado;Real Colorado;4;1;
USA;USL League Two - Mountain Division;2026;12;2026-06-08;Colorado Storm;Flatirons;2;0;
USA;USL League Two - Mountain Division;2026;13;2026-06-11;Real Colorado;CISA;4;3;
USA;USL League Two - Mountain Division;2026;14;2026-06-12;Utah United;Flatirons;2;1;
USA;USL League Two - Mountain Division;2026;15;2026-06-13;CISA;Colorado Storm;0;4;
USA;USL League Two - Mountain Division;2026;16;2026-06-14;Flatirons;Real Colorado;1;5;
USA;USL League Two - Mountain Division;2026;16;2026-06-14;Utah United;Albion Colorado;1;1;
USA;USL League Two - Mountain Division;2026;17;2026-06-16;Real Colorado;Atletico Union;2;1;
USA;USL League Two - Mountain Division;2026;18;2026-06-19;Flatirons;Albion Colorado;0;3;
USA;USL League Two - Mountain Division;2026;18;2026-06-19;Utah United;Atletico Union;3;1;
USA;USL League Two - Mountain Division;2026;19;2026-06-21;Utah United;Colorado Storm;0;0;
USA;USL League Two - Mountain Division;2026;20;2026-06-22;Albion Colorado;CISA;1;1;
USA;USL League Two - Mountain Division;2026;21;2026-06-23;Flatirons;Atletico Union;1;2;
USA;USL League Two - Mountain Division;2026;22;2026-06-25;CISA;Albion Colorado;1;4;
USA;USL League Two - Mountain Division;2026;22;2026-06-25;Colorado Storm;Real Colorado;4;0;
