Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Kyrgyzstan;Premier Liga;1;2026-03-01;Ilbirs;Alay Osh;1;1;
Kyrgyzstan;Premier Liga;1;2026-03-01;Neftchi Kochkor-Ata;Ozgon;1;2;
Kyrgyzstan;Premier Liga;1;2026-03-02;Asiagoal Bishkek;Abdysh-Ata;2;1;
Kyrgyzstan;Premier Liga;1;2026-03-02;Kyrgyzaltyn;Aldier;0;0;
Kyrgyzstan;Premier Liga;1;2026-03-03;Alga;Talant;2;1;
Kyrgyzstan;Premier Liga;1;2026-03-03;Bishkek City;Bars;1;2;
Kyrgyzstan;Premier Liga;1;2026-03-18;Asia Talas;Dordoi Bishkek;3;1;
Kyrgyzstan;Premier Liga;1;2026-03-18;Toktogul;Muras United;0;1;
Kyrgyzstan;Premier Liga;2;2026-03-06;Kyrgyzaltyn;Ozgon;1;2;
Kyrgyzstan;Premier Liga;2;2026-03-06;Toktogul;Ilbirs;3;2;
Kyrgyzstan;Premier Liga;2;2026-03-07;Alga;Aldier;3;0;
Kyrgyzstan;Premier Liga;2;2026-03-07;Asia Talas;Talant;1;4;
Kyrgyzstan;Premier Liga;2;2026-03-08;Asiagoal Bishkek;Dordoi Bishkek;0;0;
Kyrgyzstan;Premier Liga;2;2026-03-08;Bishkek City;Abdysh-Ata;1;0;
Kyrgyzstan;Premier Liga;2;2026-03-08;Neftchi Kochkor-Ata;Alay Osh;0;2;
Kyrgyzstan;Premier Liga;3;2026-03-13;Alay Osh;Kyrgyzaltyn;1;1;
Kyrgyzstan;Premier Liga;3;2026-03-13;Dordoi Bishkek;Bishkek City;1;3;
Kyrgyzstan;Premier Liga;3;2026-03-13;Ilbirs;Neftchi Kochkor-Ata;2;1;
Kyrgyzstan;Premier Liga;3;2026-03-14;Abdysh-Ata;Muras United;1;2;
Kyrgyzstan;Premier Liga;3;2026-03-14;Aldier;Asia Talas;1;1;
Kyrgyzstan;Premier Liga;3;2026-03-14;Toktogul;Bars;1;2;
Kyrgyzstan;Premier Liga;3;2026-03-15;Asiagoal Bishkek;Talant;1;1;
Kyrgyzstan;Premier Liga;3;2026-03-15;Ozgon;Alga;2;2;
Kyrgyzstan;Premier Liga;4;2026-03-18;Kyrgyzaltyn;Ilbirs;0;2;
Kyrgyzstan;Premier Liga;4;2026-03-22;Asiagoal Bishkek;Aldier;1;1;
Kyrgyzstan;Premier Liga;4;2026-03-22;Toktogul;Neftchi Kochkor-Ata;0;3;
Kyrgyzstan;Premier Liga;4;2026-04-15;Muras United;Dordoi Bishkek;2;0;
Kyrgyzstan;Premier Liga;4;2026-05-09;Abdysh-Ata;Bars;0;3;Awarded
Kyrgyzstan;Premier Liga;4;2026-05-09;Alga;Alay Osh;0;0;
Kyrgyzstan;Premier Liga;4;2026-05-09;Bishkek City;Talant;0;0;
Kyrgyzstan;Premier Liga;4;2026-05-11;Asia Talas;Ozgon;4;2;
Kyrgyzstan;Premier Liga;5;2026-04-03;Ilbirs;Alga;2;2;
Kyrgyzstan;Premier Liga;5;2026-04-03;Ozgon;Asiagoal Bishkek;4;0;
Kyrgyzstan;Premier Liga;5;2026-04-04;Abdysh-Ata;Toktogul;0;1;
Kyrgyzstan;Premier Liga;5;2026-04-04;Neftchi Kochkor-Ata;Kyrgyzaltyn;1;0;
Kyrgyzstan;Premier Liga;5;2026-04-04;Talant;Muras United;2;3;
Kyrgyzstan;Premier Liga;5;2026-04-05;Alay Osh;Asia Talas;1;3;
Kyrgyzstan;Premier Liga;5;2026-04-05;Aldier;Bishkek City;2;0;
Kyrgyzstan;Premier Liga;5;2026-04-05;Dordoi Bishkek;Bars;1;2;
Kyrgyzstan;Premier Liga;6;2026-03-30;Muras United;Aldier;1;1;
Kyrgyzstan;Premier Liga;6;2026-04-10;Alga;Neftchi Kochkor-Ata;2;1;
Kyrgyzstan;Premier Liga;6;2026-04-10;Kyrgyzaltyn;Toktogul;2;3;
Kyrgyzstan;Premier Liga;6;2026-04-11;Abdysh-Ata;Dordoi Bishkek;0;4;
Kyrgyzstan;Premier Liga;6;2026-04-11;Asia Talas;Ilbirs;4;1;
Kyrgyzstan;Premier Liga;6;2026-04-11;Bishkek City;Ozgon;0;2;
Kyrgyzstan;Premier Liga;6;2026-04-12;Asiagoal Bishkek;Alay Osh;1;2;
Kyrgyzstan;Premier Liga;6;2026-04-12;Talant;Bars;1;1;
Kyrgyzstan;Premier Liga;7;2026-04-17;Kyrgyzaltyn;Alga;0;3;
Kyrgyzstan;Premier Liga;7;2026-04-17;Neftchi Kochkor-Ata;Asia Talas;0;1;
Kyrgyzstan;Premier Liga;7;2026-04-18;Alay Osh;Bishkek City;1;1;
Kyrgyzstan;Premier Liga;7;2026-04-18;Ilbirs;Asiagoal Bishkek;1;1;
Kyrgyzstan;Premier Liga;7;2026-04-18;Talant;Abdysh-Ata;0;2;
Kyrgyzstan;Premier Liga;7;2026-04-19;Aldier;Bars;2;5;
Kyrgyzstan;Premier Liga;7;2026-04-19;Dordoi Bishkek;Toktogul;2;0;
Kyrgyzstan;Premier Liga;7;2026-05-07;Ozgon;Muras United;0;0;
Kyrgyzstan;Premier Liga;8;2026-04-25;Alga;Toktogul;2;0;
Kyrgyzstan;Premier Liga;8;2026-04-26;Asia Talas;Kyrgyzaltyn;4;3;
Kyrgyzstan;Premier Liga;8;2026-04-26;Muras United;Alay Osh;2;0;
Kyrgyzstan;Premier Liga;8;2026-04-26;Talant;Dordoi Bishkek;1;2;
Kyrgyzstan;Premier Liga;8;2026-04-27;Abdysh-Ata;Aldier;1;2;
Kyrgyzstan;Premier Liga;8;2026-04-27;Asiagoal Bishkek;Neftchi Kochkor-Ata;0;1;
Kyrgyzstan;Premier Liga;8;2026-04-27;Bishkek City;Ilbirs;0;0;
Kyrgyzstan;Premier Liga;8;2026-04-28;Bars;Ozgon;2;1;
Kyrgyzstan;Premier Liga;9;2026-05-01;Aldier;Dordoi Bishkek;2;1;
Kyrgyzstan;Premier Liga;9;2026-05-01;Talant;Toktogul;1;0;
Kyrgyzstan;Premier Liga;9;2026-05-02;Ilbirs;Muras United;0;2;
Kyrgyzstan;Premier Liga;9;2026-05-02;Neftchi Kochkor-Ata;Bishkek City;2;1;
