Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
USA;USL League Two - Southeast Division;2026;1;2026-05-16;Brooke House;Nona;1;1;
USA;USL League Two - Southeast Division;2026;2;2026-05-17;Shark Coast;Sporting Jax 2;1;1;
USA;USL League Two - Southeast Division;2026;3;2026-05-21;Nona;Shark Coast;5;1;
USA;USL League Two - Southeast Division;2026;4;2026-05-22;Brooke House;Sporting Jax 2;0;1;
USA;USL League Two - Southeast Division;2026;5;2026-05-23;Brooke House;Brave SC;2;2;
USA;USL League Two - Southeast Division;2026;6;2026-05-24;Shark Coast;Inter Gainesville;2;1;
USA;USL League Two - Southeast Division;2026;7;2026-05-27;Nona;Sporting Jax 2;0;0;
USA;USL League Two - Southeast Division;2026;8;2026-05-28;Inter Gainesville;Brave SC;0;4;
USA;USL League Two - Southeast Division;2026;9;2026-05-31;Inter Gainesville;Sporting Jax 2;1;0;
USA;USL League Two - Southeast Division;2026;9;2026-05-31;Shark Coast;Brooke House;2;2;
USA;USL League Two - Southeast Division;2026;10;2026-06-03;Nona;Brave SC;1;1;
USA;USL League Two - Southeast Division;2026;11;2026-06-04;Inter Gainesville;Shark Coast;0;0;
USA;USL League Two - Southeast Division;2026;11;2026-06-04;Sporting Jax 2;Brooke House;0;1;
USA;USL League Two - Southeast Division;2026;12;2026-06-06;Brooke House;Brave SC;0;3;
USA;USL League Two - Southeast Division;2026;13;2026-06-07;Shark Coast;Nona;1;2;
USA;USL League Two - Southeast Division;2026;14;2026-06-09;Brave SC;Sporting Jax 2;0;0;
USA;USL League Two - Southeast Division;2026;15;2026-06-11;Nona;Brooke House;0;0;
USA;USL League Two - Southeast Division;2026;15;2026-06-11;Sporting Jax 2;Shark Coast;1;1;
USA;USL League Two - Southeast Division;2026;16;2026-06-13;Brooke House;Shark Coast;5;3;
USA;USL League Two - Southeast Division;2026;17;2026-06-14;Sporting Jax 2;Inter Gainesville;0;0;
USA;USL League Two - Southeast Division;2026;18;2026-06-15;Brave SC;Nona;2;1;
USA;USL League Two - Southeast Division;2026;19;2026-06-18;Brooke House;Inter Gainesville;4;1;
USA;USL League Two - Southeast Division;2026;19;2026-06-18;Sporting Jax 2;Nona;0;3;
USA;USL League Two - Southeast Division;2026;20;2026-06-21;Shark Coast;Brave SC;0;0;
USA;USL League Two - Southeast Division;2026;21;2026-06-24;Nona;Brooke House;5;0;
USA;USL League Two - Southeast Division;2026;21;2026-06-24;Sporting Jax 2;Shark Coast;1;1;
USA;USL League Two - Southeast Division;2026;22;2026-06-25;Brave SC;Inter Gainesville;4;2;
USA;USL League Two - Southeast Division;2026;20260628;2026-06-28;Brave SC;Brooke House;4;1;
USA;USL League Two - Southeast Division;2026;20260629;2026-07-01;Inter Gainesville;Brooke House;3;1;
