Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Austria;ÖFB Frauen Bundesliga;1;2026-08-23;SK Rapid D;SCR Altach D;0;1;
Austria;ÖFB Frauen Bundesliga;1;2026-08-23;Sudburgenland D;Kleinmunchen D;0;1;
Austria;ÖFB Frauen Bundesliga;1;2026-08-29;First Vienna D;Austria Vienna D;1;1;
Austria;ÖFB Frauen Bundesliga;1;2026-08-29;St. Polten D;Salzburg D;2;0;
Austria;ÖFB Frauen Bundesliga;2;2026-08-29;Kleinmunchen D;SK Rapid D;1;1;
Austria;ÖFB Frauen Bundesliga;2;2026-08-29;SCR Altach D;LASK D;2;2;
Austria;ÖFB Frauen Bundesliga;2;2026-08-29;Sturm D;Sudburgenland D;3;1;
Austria;ÖFB Frauen Bundesliga;2;2026-09-12;First Vienna D;St. Polten D;1;4;
Austria;ÖFB Frauen Bundesliga;3;2026-09-12;SK Rapid D;LASK D;2;1;
Austria;ÖFB Frauen Bundesliga;3;2026-09-12;Salzburg D;SCR Altach D;1;3;
