Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Sweden;Division 2 Norrland;2026;6;2026-05-10;Taftea IK;Storfors;6;1;
Sweden;Division 2 Norrland;2026;6;2026-05-10;Umea FC Akademi;Skelleftea;1;1;
Sweden;Division 2 Norrland;2026;6;2026-05-13;Lucksta;Friska Viljor;2;1;
Sweden;Division 2 Norrland;2026;6;2026-05-14;Gottne;IFK Ostersund;3;3;
Sweden;Division 2 Norrland;2026;6;2026-05-14;Umea FF;Fransta;2;3;
Sweden;Division 2 Norrland;2026;7;2026-05-16;Boden;Taftea IK;2;3;
Sweden;Division 2 Norrland;2026;7;2026-05-16;Skelleftea;IFK Lulea;2;3;
Sweden;Division 2 Norrland;2026;7;2026-05-17;Fransta;Kubikenborgs IF;2;3;
Sweden;Division 2 Norrland;2026;7;2026-05-17;Friska Viljor;Umea FF;1;1;
Sweden;Division 2 Norrland;2026;7;2026-05-17;Gottne;Lucksta;1;3;
Sweden;Division 2 Norrland;2026;7;2026-05-17;Storfors;IFK Umea;3;1;
Sweden;Division 2 Norrland;2026;8;2026-05-23;Friska Viljor;Kubikenborgs IF;1;2;
Sweden;Division 2 Norrland;2026;8;2026-05-23;Gottne;Umea FF;3;1;
Sweden;Division 2 Norrland;2026;8;2026-05-23;IFK Ostersund;Lucksta;4;2;
Sweden;Division 2 Norrland;2026;8;2026-05-23;IFK Umea;Boden;0;1;
Sweden;Division 2 Norrland;2026;8;2026-05-23;Storfors;Umea FC Akademi;3;3;
Sweden;Division 2 Norrland;2026;8;2026-05-23;Taftea IK;IFK Lulea;4;1;
Sweden;Division 2 Norrland;2026;9;2026-05-30;Fransta;Umea FF;1;1;
Sweden;Division 2 Norrland;2026;9;2026-05-30;Friska Viljor;Lucksta;3;3;
Sweden;Division 2 Norrland;2026;9;2026-05-30;IFK Lulea;IFK Umea;6;1;
Sweden;Division 2 Norrland;2026;9;2026-05-30;IFK Ostersund;Gottne;1;3;
Sweden;Division 2 Norrland;2026;9;2026-05-30;Skelleftea;Taftea IK;1;0;
Sweden;Division 2 Norrland;2026;9;2026-05-30;Umea FC Akademi;Boden;1;1;
Sweden;Division 2 Norrland;2026;10;2026-06-03;IFK Umea;Taftea IK;1;5;
Sweden;Division 2 Norrland;2026;10;2026-06-03;Storfors;Skelleftea;1;3;
Sweden;Division 2 Norrland;2026;10;2026-06-03;Umea FC Akademi;IFK Lulea;1;3;
Sweden;Division 2 Norrland;2026;10;2026-06-06;IFK Ostersund;Friska Viljor;0;0;
Sweden;Division 2 Norrland;2026;10;2026-06-07;Lucksta;Fransta;3;3;
Sweden;Division 2 Norrland;2026;10;2026-06-07;Umea FF;Kubikenborgs IF;2;3;
Sweden;Division 2 Norrland;2026;11;2026-06-06;Skelleftea;IFK Umea;3;0;
Sweden;Division 2 Norrland;2026;11;2026-06-07;Storfors;Boden;0;2;
Sweden;Division 2 Norrland;2026;11;2026-06-08;Taftea IK;Umea FC Akademi;3;0;
Sweden;Division 2 Norrland;2026;11;2026-06-10;Fransta;IFK Ostersund;1;2;
Sweden;Division 2 Norrland;2026;11;2026-06-11;Gottne;Friska Viljor;1;1;
Sweden;Division 2 Norrland;2026;11;2026-06-11;Kubikenborgs IF;Lucksta;3;1;
Sweden;Division 2 Norrland;2026;12;2026-06-13;Boden;Skelleftea;1;1;
Sweden;Division 2 Norrland;2026;12;2026-06-13;IFK Lulea;Storfors;0;1;
Sweden;Division 2 Norrland;2026;12;2026-06-14;Gottne;Fransta;4;2;
Sweden;Division 2 Norrland;2026;12;2026-06-14;IFK Ostersund;Kubikenborgs IF;1;1;
Sweden;Division 2 Norrland;2026;12;2026-06-14;Lucksta;Umea FF;1;5;
Sweden;Division 2 Norrland;2026;12;2026-06-15;Umea FC Akademi;IFK Umea;3;3;
Sweden;Division 2 Norrland;2026;13;2026-06-18;Fransta;Friska Viljor;1;3;
Sweden;Division 2 Norrland;2026;13;2026-06-18;Kubikenborgs IF;Gottne;2;3;
Sweden;Division 2 Norrland;2026;13;2026-06-18;Storfors;Taftea IK;0;4;
Sweden;Division 2 Norrland;2026;13;2026-06-21;Skelleftea;Umea FC Akademi;4;0;
Sweden;Division 2 Norrland;2026;13;2026-06-21;Umea FF;IFK Ostersund;1;1;
Sweden;Division 2 Norrland;2026;13;2026-06-22;Boden;IFK Lulea;1;4;
Sweden;Division 2 Norrland;2026;14;2026-06-24;Kubikenborgs IF;Fransta;3;0;
Sweden;Division 2 Norrland;2026;14;2026-06-27;IFK Lulea;Skelleftea;0;1;
Sweden;Division 2 Norrland;2026;14;2026-06-27;IFK Umea;Storfors;2;1;
Sweden;Division 2 Norrland;2026;14;2026-06-27;Taftea IK;Boden;1;1;
Sweden;Division 2 Norrland;2026;14;2026-06-27;Umea FF;Friska Viljor;3;3;
