Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
France;Ligue 1;1;2026-08-23;Angers;Lilla;0;2;
France;Ligue 1;1;2026-08-23;Le Havre;Monaco;0;1;
France;Ligue 1;1;2026-08-23;Rennes;PSG;2;2;
France;Ligue 1;1;2026-08-29;Brest;Tolosa;2;2;
France;Ligue 1;1;2026-08-29;Lorient;Troyes;1;2;
France;Ligue 1;1;2026-08-29;Strasburgo;Lens;2;1;
France;Ligue 1;1;2026-08-30;Paris FC;Nizza;3;0;
France;Ligue 1;2;2026-08-28;Lilla;PSG;2;2;
France;Ligue 1;2;2026-08-29;Auxerre;Angers;1;3;
France;Ligue 1;2;2026-08-29;Lione;Le Havre;1;1;
France;Ligue 1;2;2026-08-30;Monaco;Marsiglia;2;0;
France;Ligue 1;2;2026-08-30;Rennes;Le Mans;3;2;
France;Ligue 1;2;2026-09-05;Lens;Lorient;0;1;
France;Ligue 1;2;2026-09-06;Troyes;Strasburgo;2;6;
France;Ligue 1;3;2026-09-03;Tolosa;Lilla;0;1;
France;Ligue 1;3;2026-09-04;Lione;Auxerre;3;1;
France;Ligue 1;3;2026-09-04;PSG;Monaco;1;2;
France;Ligue 1;3;2026-09-05;Le Havre;Brest;1;2;
France;Ligue 1;3;2026-09-05;Nizza;Le Mans;1;1;
France;Ligue 1;3;2026-09-06;Angers;Rennes;1;2;
France;Ligue 1;3;2026-09-06;Marsiglia;Paris FC;2;3;
France;Ligue 1;4;2026-09-11;Rennes;Marsiglia;1;0;
