Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Australia;WA State League;1;2026-03-20;Floreat Athena;Nedlands;3;1;
Australia;WA State League;1;2026-03-20;Mandurah City;Subiaco;5;1;
Australia;WA State League;1;2026-03-21;Cockburn City;Murdoch Melville;2;2;
Australia;WA State League;1;2026-03-21;Curtin Univ;Quinns;0;2;
Australia;WA State League;1;2026-03-21;Gwelup Croatia;Joondalup;1;3;
Australia;WA State League;1;2026-03-21;Inglewood;Kingsley Westside;0;2;
Australia;WA State League;2;2026-03-27;Floreat Athena;Joondalup;2;1;
Australia;WA State League;2;2026-03-28;Cockburn City;Mandurah City;2;3;
Australia;WA State League;2;2026-03-28;Gwelup Croatia;Nedlands;1;1;
Australia;WA State League;2;2026-03-28;Inglewood;Murdoch Melville;1;1;
Australia;WA State League;2;2026-04-07;Kingsley Westside;Curtin Univ;0;0;
Australia;WA State League;2;2026-04-22;Subiaco;Quinns;3;4;
Australia;WA State League;3;2026-04-02;Cockburn City;Nedlands;2;4;
Australia;WA State League;3;2026-04-02;Curtin Univ;Gwelup Croatia;0;1;
Australia;WA State League;3;2026-04-02;Inglewood;Floreat Athena;0;0;
Australia;WA State League;3;2026-04-04;Joondalup;Subiaco;0;2;
Australia;WA State League;3;2026-04-04;Kingsley Westside;Mandurah City;3;1;
Australia;WA State League;3;2026-04-04;Murdoch Melville;Quinns;1;1;
Australia;WA State League;4;2026-04-18;Cockburn City;Curtin Univ;1;0;
Australia;WA State League;4;2026-04-18;Floreat Athena;Murdoch Melville;2;1;
Australia;WA State League;4;2026-04-18;Gwelup Croatia;Mandurah City;5;2;
Australia;WA State League;4;2026-04-18;Nedlands;Kingsley Westside;3;2;
Australia;WA State League;4;2026-04-18;Quinns;Joondalup;0;1;
Australia;WA State League;4;2026-04-18;Subiaco;Inglewood;0;1;
Australia;WA State League;5;2026-04-25;Inglewood;Gwelup Croatia;0;1;
Australia;WA State League;5;2026-04-25;Kingsley Westside;Cockburn City;3;1;
Australia;WA State League;5;2026-04-25;Mandurah City;Joondalup;1;2;
Australia;WA State League;5;2026-04-25;Murdoch Melville;Subiaco;2;1;
Australia;WA State League;5;2026-04-25;Nedlands;Quinns;3;0;
Australia;WA State League;5;2026-04-27;Floreat Athena;Curtin Univ;3;1;
Australia;WA State League;6;2026-05-02;Kingsley Westside;Subiaco;1;0;
Australia;WA State League;6;2026-05-02;Quinns;Floreat Athena;0;1;
Australia;WA State League;6;2026-05-06;Gwelup Croatia;Cockburn City;4;4;
Australia;WA State League;6;2026-05-06;Mandurah City;Curtin Univ;0;1;
Australia;WA State League;6;2026-05-06;Nedlands;Inglewood;4;0;
Australia;WA State League;6;2026-05-19;Murdoch Melville;Joondalup;3;4;
Australia;WA State League;7;2026-05-08;Floreat Athena;Subiaco;5;4;
Australia;WA State League;7;2026-05-09;Cockburn City;Quinns;0;2;
Australia;WA State League;7;2026-05-09;Curtin Univ;Nedlands;0;3;
Australia;WA State League;7;2026-05-09;Gwelup Croatia;Murdoch Melville;2;2;
Australia;WA State League;7;2026-05-09;Inglewood;Mandurah City;2;1;
Australia;WA State League;7;2026-05-09;Joondalup;Kingsley Westside;2;1;
Australia;WA State League;8;2026-05-15;Curtin Univ;Murdoch Melville;2;3;
Australia;WA State League;8;2026-05-16;Cockburn City;Joondalup;3;1;
Australia;WA State League;8;2026-05-16;Inglewood;Quinns;1;2;
Australia;WA State League;8;2026-05-16;Kingsley Westside;Floreat Athena;0;4;
Australia;WA State League;8;2026-05-16;Mandurah City;Nedlands;3;1;
Australia;WA State League;8;2026-05-16;Subiaco;Gwelup Croatia;5;1;
Australia;WA State League;9;2026-05-23;Cockburn City;Floreat Athena;0;0;
Australia;WA State League;9;2026-05-23;Gwelup Croatia;Kingsley Westside;1;2;
Australia;WA State League;9;2026-05-23;Joondalup;Inglewood;0;1;
Australia;WA State League;9;2026-05-23;Nedlands;Murdoch Melville;3;0;
Australia;WA State League;9;2026-05-23;Quinns;Mandurah City;0;4;
Australia;WA State League;9;2026-05-23;Subiaco;Curtin Univ;0;2;
Australia;WA State League;10;2026-05-30;Curtin Univ;Joondalup;0;2;
Australia;WA State League;10;2026-05-30;Gwelup Croatia;Quinns;1;1;
Australia;WA State League;10;2026-05-30;Inglewood;Cockburn City;2;1;
Australia;WA State League;10;2026-05-30;Mandurah City;Floreat Athena;2;1;
Australia;WA State League;10;2026-05-30;Murdoch Melville;Kingsley Westside;3;1;
Australia;WA State League;10;2026-05-30;Subiaco;Nedlands;2;3;
Australia;WA State League;11;2026-06-05;Floreat Athena;Gwelup Croatia;4;0;
Australia;WA State League;11;2026-06-06;Cockburn City;Subiaco;2;1;
Australia;WA State League;11;2026-06-06;Inglewood;Curtin Univ;1;0;
Australia;WA State League;11;2026-06-06;Kingsley Westside;Quinns;7;0;
Australia;WA State League;11;2026-06-06;Murdoch Melville;Mandurah City;1;2;
Australia;WA State League;11;2026-06-06;Nedlands;Joondalup;1;1;
Australia;WA State League;12;2026-06-13;Joondalup;Gwelup Croatia;2;1;
Australia;WA State League;12;2026-06-13;Kingsley Westside;Inglewood;0;1;
Australia;WA State League;12;2026-06-13;Murdoch Melville;Cockburn City;2;3;
Australia;WA State League;12;2026-06-13;Nedlands;Floreat Athena;3;2;
Australia;WA State League;12;2026-06-13;Quinns;Curtin Univ;2;2;
Australia;WA State League;12;2026-06-13;Subiaco;Mandurah City;3;5;
Australia;WA State League;13;2026-06-20;Curtin Univ;Kingsley Westside;0;1;
Australia;WA State League;13;2026-06-20;Joondalup;Floreat Athena;1;3;
Australia;WA State League;13;2026-06-20;Mandurah City;Cockburn City;2;2;
Australia;WA State League;13;2026-06-20;Murdoch Melville;Inglewood;1;1;
Australia;WA State League;13;2026-06-20;Nedlands;Gwelup Croatia;2;0;
Australia;WA State League;13;2026-06-20;Quinns;Subiaco;1;2;
Australia;WA State League;14;2026-06-27;Floreat Athena;Inglewood;2;0;
Australia;WA State League;14;2026-06-27;Gwelup Croatia;Curtin Univ;0;0;
Australia;WA State League;14;2026-06-27;Mandurah City;Kingsley Westside;3;1;
Australia;WA State League;14;2026-06-27;Nedlands;Cockburn City;2;1;
Australia;WA State League;14;2026-06-27;Quinns;Murdoch Melville;3;1;
Australia;WA State League;14;2026-06-27;Subiaco;Joondalup;1;4;
Australia;WA State League;15;2026-07-05;Curtin Univ;Cockburn City;3;4;
Australia;WA State League;15;2026-07-05;Inglewood;Subiaco;2;0;
Australia;WA State League;15;2026-07-05;Joondalup;Quinns;3;1;
Australia;WA State League;15;2026-07-05;Kingsley Westside;Nedlands;0;3;
Australia;WA State League;15;2026-07-05;Mandurah City;Gwelup Croatia;2;2;
Australia;WA State League;15;2026-07-05;Murdoch Melville;Floreat Athena;2;2;
Australia;WA State League;16;2026-07-11;Cockburn City;Kingsley Westside;0;2;
Australia;WA State League;16;2026-07-11;Curtin Univ;Floreat Athena;0;4;
Australia;WA State League;16;2026-07-11;Gwelup Croatia;Inglewood;2;1;
Australia;WA State League;16;2026-07-11;Joondalup;Mandurah City;1;2;
Australia;WA State League;16;2026-07-11;Quinns;Nedlands;2;1;
Australia;WA State League;16;2026-07-11;Subiaco;Murdoch Melville;1;1;
Australia;WA State League;17;2026-07-18;Cockburn City;Gwelup Croatia;0;2;
Australia;WA State League;17;2026-07-18;Curtin Univ;Mandurah City;3;4;
Australia;WA State League;17;2026-07-18;Floreat Athena;Quinns;2;1;
Australia;WA State League;17;2026-07-18;Inglewood;Nedlands;3;1;
Australia;WA State League;17;2026-07-18;Joondalup;Murdoch Melville;3;2;
Australia;WA State League;17;2026-07-18;Subiaco;Kingsley Westside;2;1;
Australia;WA State League;18;2026-07-25;Kingsley Westside;Joondalup;4;1;
Australia;WA State League;18;2026-07-25;Mandurah City;Inglewood;1;1;
Australia;WA State League;18;2026-07-25;Murdoch Melville;Gwelup Croatia;5;3;
Australia;WA State League;18;2026-07-25;Nedlands;Curtin Univ;2;1;
Australia;WA State League;18;2026-07-25;Quinns;Cockburn City;3;1;
Australia;WA State League;18;2026-07-25;Subiaco;Floreat Athena;1;2;
Australia;WA State League;19;2026-08-01;Floreat Athena;Kingsley Westside;2;0;
Australia;WA State League;19;2026-08-01;Gwelup Croatia;Subiaco;2;1;
Australia;WA State League;19;2026-08-01;Joondalup;Cockburn City;1;3;
Australia;WA State League;19;2026-08-01;Murdoch Melville;Curtin Univ;1;2;
Australia;WA State League;19;2026-08-01;Nedlands;Mandurah City;3;0;
Australia;WA State League;19;2026-08-01;Quinns;Inglewood;3;2;
