Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Australia;Queensland Premier League;2026;1;2026-02-20;Holland Park Hawks;Logan Lightning;2;0;
Australia;Queensland Premier League;2026;1;2026-02-21;Brisbane Strikers;North Star;1;1;
Australia;Queensland Premier League;2026;1;2026-02-21;Capalaba;Caboolture;1;3;
Australia;Queensland Premier League;2026;1;2026-02-21;Robina City;Ipswich;4;0;
Australia;Queensland Premier League;2026;1;2026-02-21;St. George Willawong;Broadbeach Utd.;1;5;
Australia;Queensland Premier League;2026;1;2026-02-21;Sunshine Coast Wanderers;Redlands;1;1;
Australia;Queensland Premier League;2026;2;2026-02-27;Ipswich;St. George Willawong;1;0;
Australia;Queensland Premier League;2026;2;2026-02-28;Caboolture;Robina City;3;1;
Australia;Queensland Premier League;2026;2;2026-02-28;Capalaba;Brisbane Strikers;0;2;
Australia;Queensland Premier League;2026;2;2026-02-28;Logan Lightning;North Star;4;0;
Australia;Queensland Premier League;2026;2;2026-02-28;Sunshine Coast Wanderers;Holland Park Hawks;1;1;
Australia;Queensland Premier League;2026;2;2026-03-01;Redlands;Broadbeach Utd.;1;4;
Australia;Queensland Premier League;2026;3;2026-03-06;Redlands;St. George Willawong;0;2;
Australia;Queensland Premier League;2026;3;2026-03-07;Capalaba;Logan Lightning;1;3;
Australia;Queensland Premier League;2026;3;2026-03-07;Holland Park Hawks;Broadbeach Utd.;1;2;
Australia;Queensland Premier League;2026;3;2026-03-07;Ipswich;Caboolture;3;1;
Australia;Queensland Premier League;2026;3;2026-03-07;North Star;Sunshine Coast Wanderers;1;2;
Australia;Queensland Premier League;2026;3;2026-03-07;Robina City;Brisbane Strikers;2;3;
Australia;Queensland Premier League;2026;4;2026-03-14;Ipswich;Redlands;0;1;
Australia;Queensland Premier League;2026;4;2026-03-14;Logan Lightning;Robina City;1;1;
Australia;Queensland Premier League;2026;4;2026-03-14;Sunshine Coast Wanderers;Capalaba;1;1;
Australia;Queensland Premier League;2026;4;2026-03-15;Broadbeach Utd.;North Star;0;0;
Australia;Queensland Premier League;2026;4;2026-03-15;St. George Willawong;Holland Park Hawks;0;1;
Australia;Queensland Premier League;2026;4;2026-03-24;Brisbane Strikers;Caboolture;2;0;
Australia;Queensland Premier League;2026;5;2026-03-20;North Star;St. George Willawong;1;0;
Australia;Queensland Premier League;2026;5;2026-03-20;Redlands;Holland Park Hawks;3;2;
Australia;Queensland Premier League;2026;5;2026-03-21;Caboolture;Logan Lightning;2;2;
Australia;Queensland Premier League;2026;5;2026-03-21;Ipswich;Brisbane Strikers;0;0;
Australia;Queensland Premier League;2026;5;2026-03-21;Robina City;Sunshine Coast Wanderers;1;2;
Australia;Queensland Premier League;2026;5;2026-03-22;Capalaba;Broadbeach Utd.;2;5;
Australia;Queensland Premier League;2026;6;2026-03-27;Broadbeach Utd.;Robina City;3;2;
Australia;Queensland Premier League;2026;6;2026-03-27;Sunshine Coast Wanderers;Caboolture;1;2;
Australia;Queensland Premier League;2026;6;2026-03-28;Holland Park Hawks;Ipswich;1;3;
Australia;Queensland Premier League;2026;6;2026-03-28;Logan Lightning;Brisbane Strikers;2;4;
Australia;Queensland Premier League;2026;6;2026-03-28;Redlands;North Star;5;0;
Australia;Queensland Premier League;2026;6;2026-03-28;St. George Willawong;Capalaba;0;1;
Australia;Queensland Premier League;2026;7;2026-04-10;Capalaba;Redlands;2;1;
Australia;Queensland Premier League;2026;7;2026-04-10;Ipswich;Logan Lightning;2;0;
