Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
USA;USL League One;2026;14;2026-04-12;AV Alta;Boise;2;2;
USA;USL League One;2026;14;2026-04-12;FC Naples;Sarasota Paradise;2;0;
USA;USL League One;2026;14;2026-04-12;Portland Hearts of Pine;One Knoxville;0;0;
USA;USL League One;2026;15;2026-03-28;New York Cosmos;Fort Wayne;2;0;
USA;USL League One;2026;15;2026-04-05;FC Naples;Greenville;1;0;
USA;USL League One;2026;15;2026-04-08;Spokane Velocity;AV Alta;3;1;
USA;USL League One;2026;15;2026-04-09;Westchester SC;Sarasota Paradise;2;0;
USA;USL League One;2026;16;2026-03-29;FC Naples;Forward Madison;0;1;
USA;USL League One;2026;16;2026-04-05;AV Alta;Union Omaha;1;3;
USA;USL League One;2026;16;2026-04-05;Boise;Spokane Velocity;1;1;
USA;USL League One;2026;16;2026-04-05;Sarasota Paradise;One Knoxville;1;2;
USA;USL League One;2026;16;2026-04-05;Westchester SC;Corpus Christi FC;5;1;
USA;USL League One;2026;17;2026-03-28;Charlotte Independ.;Spokane Velocity;4;0;
USA;USL League One;2026;17;2026-03-28;One Knoxville;Richmond Kickers;1;0;
USA;USL League One;2026;17;2026-03-28;Union Omaha;Corpus Christi FC;2;1;
USA;USL League One;2026;17;2026-03-29;AV Alta;Chattanooga Red Wolves;2;2;
USA;USL League One;2026;17;2026-03-29;Sarasota Paradise;Portland Hearts of Pine;1;0;
USA;USL League One;2026;17;2026-03-30;Greenville;Westchester SC;4;2;
USA;USL League One;2026;18;2026-03-15;Sarasota Paradise;Fort Wayne;2;2;
USA;USL League One;2026;18;2026-03-15;Westchester SC;Charlotte Independ.;1;1;
USA;USL League One;2026;18;2026-03-21;Richmond Kickers;FC Naples;0;1;
USA;USL League One;2026;18;2026-03-22;AV Alta;Portland Hearts of Pine;0;0;
USA;USL League One;2026;18;2026-03-22;Union Omaha;Boise;3;2;
USA;USL League One;2026;18;2026-03-25;One Knoxville;Corpus Christi FC;0;0;
USA;USL League One;2026;18;2026-03-26;Greenville;New York Cosmos;3;2;
USA;USL League One;2026;19;2026-03-08;AV Alta;Richmond Kickers;1;1;
USA;USL League One;2026;19;2026-03-08;Sarasota Paradise;Boise;0;1;
USA;USL League One;2026;19;2026-03-15;FC Naples;Corpus Christi FC;2;2;
USA;USL League One;2026;19;2026-03-15;Greenville;Chattanooga Red Wolves;1;2;
USA;USL League One;2026;19;2026-03-15;One Knoxville;Forward Madison;1;2;
USA;USL League One;2026;19;2026-03-21;Spokane Velocity;New York Cosmos;3;1;
USA;USL League One;2026;20;2026-03-08;FC Naples;Fort Wayne;2;0;
USA;USL League One;2026;20;2026-03-08;Westchester SC;One Knoxville;2;3;
USA;USL League One;2026;20;2026-03-14;New York Cosmos;Portland Hearts of Pine;1;3;
USA;USL League One;2026;20;2026-03-15;Spokane Velocity;Union Omaha;1;0;
