Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Australia;NPL Western Australia;2026;1;2026-02-27;Bayswater City;Balcatta;7;0;
Australia;NPL Western Australia;2026;1;2026-02-27;Perth Azzurri;Olympic Kingsway;1;2;
Australia;NPL Western Australia;2026;1;2026-02-28;Armadale;Western Knights;1;4;
Australia;NPL Western Australia;2026;1;2026-02-28;Fremantle City;Stirling Macedonia;0;1;
Australia;NPL Western Australia;2026;1;2026-02-28;Perth RedStar;Dianella White Eagle;1;1;
Australia;NPL Western Australia;2026;1;2026-02-28;Sorrento;Perth Glory U23;1;1;
Australia;NPL Western Australia;2026;2;2026-03-06;Bayswater City;Armadale;2;2;
Australia;NPL Western Australia;2026;2;2026-03-06;Perth Azzurri;Perth Glory U23;2;2;
Australia;NPL Western Australia;2026;2;2026-03-07;Balcatta;Fremantle City;3;4;
Australia;NPL Western Australia;2026;2;2026-03-07;Perth RedStar;Olympic Kingsway;0;0;
Australia;NPL Western Australia;2026;2;2026-03-07;Sorrento;Stirling Macedonia;0;3;
Australia;NPL Western Australia;2026;2;2026-03-07;Western Knights;Dianella White Eagle;3;1;
Australia;NPL Western Australia;2026;3;2026-03-14;Balcatta;Olympic Kingsway;1;2;
Australia;NPL Western Australia;2026;3;2026-03-14;Perth Azzurri;Armadale;6;5;
Australia;NPL Western Australia;2026;3;2026-03-14;Perth RedStar;Bayswater City;2;1;
Australia;NPL Western Australia;2026;3;2026-03-14;Sorrento;Dianella White Eagle;2;4;
Australia;NPL Western Australia;2026;3;2026-03-14;Stirling Macedonia;Perth Glory U23;2;4;
Australia;NPL Western Australia;2026;3;2026-03-14;Western Knights;Fremantle City;1;1;
Australia;NPL Western Australia;2026;4;2026-03-20;Bayswater City;Western Knights;0;0;
Australia;NPL Western Australia;2026;4;2026-03-21;Armadale;Sorrento;1;1;
Australia;NPL Western Australia;2026;4;2026-03-21;Dianella White Eagle;Fremantle City;1;1;
Australia;NPL Western Australia;2026;4;2026-03-21;Perth Azzurri;Balcatta;2;0;
Australia;NPL Western Australia;2026;4;2026-03-21;Perth RedStar;Perth Glory U23;2;1;
Australia;NPL Western Australia;2026;4;2026-03-21;Stirling Macedonia;Olympic Kingsway;0;1;
Australia;NPL Western Australia;2026;5;2026-03-28;Dianella White Eagle;Bayswater City;2;0;
Australia;NPL Western Australia;2026;5;2026-03-28;Fremantle City;Armadale;2;1;
Australia;NPL Western Australia;2026;5;2026-03-28;Olympic Kingsway;Perth Glory U23;4;2;
Australia;NPL Western Australia;2026;5;2026-03-28;Stirling Macedonia;Perth Azzurri;3;1;
Australia;NPL Western Australia;2026;5;2026-03-28;Western Knights;Perth RedStar;4;2;
Australia;NPL Western Australia;2026;5;2026-04-08;Sorrento;Balcatta;2;1;
Australia;NPL Western Australia;2026;6;2026-04-02;Bayswater City;Fremantle City;3;3;
Australia;NPL Western Australia;2026;6;2026-04-02;Perth Azzurri;Dianella White Eagle;2;2;
Australia;NPL Western Australia;2026;6;2026-04-02;Perth RedStar;Stirling Macedonia;2;1;
Australia;NPL Western Australia;2026;6;2026-04-04;Balcatta;Perth Glory U23;2;1;
Australia;NPL Western Australia;2026;6;2026-04-04;Olympic Kingsway;Armadale;0;0;
Australia;NPL Western Australia;2026;6;2026-04-04;Sorrento;Western Knights;1;0;
Australia;NPL Western Australia;2026;7;2026-04-18;Balcatta;Bayswater City;1;2;
Australia;NPL Western Australia;2026;7;2026-04-18;Dianella White Eagle;Perth RedStar;2;0;
Australia;NPL Western Australia;2026;7;2026-04-18;Olympic Kingsway;Perth Azzurri;1;2;
Australia;NPL Western Australia;2026;7;2026-04-18;Perth Glory U23;Sorrento;0;1;
