Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Austria;Regionalliga North;1;2026-07-31;Grodig;TSV St. Johann;3;0;
Austria;Regionalliga North;1;2026-07-31;Kuchl;Saalfelden;3;2;
Austria;Regionalliga North;1;2026-07-31;Leonfelden;Wals-Grunau;1;1;
Austria;Regionalliga North;1;2026-07-31;Vorwarts Steyr;Seekirchen;2;0;
Austria;Regionalliga North;1;2026-08-01;LASK (Am);Wallern/St Marienkirchen;1;2;
Austria;Regionalliga North;1;2026-08-01;Schallerbach;Ried (Am);2;3;
Austria;Regionalliga North;1;2026-08-01;UFC Hallein;Union Gurten;3;2;
Austria;Regionalliga North;2;2026-08-07;Kuchl;Wallern/St Marienkirchen;2;2;
Austria;Regionalliga North;2;2026-08-07;Ried (Am);Leonfelden;1;1;
Austria;Regionalliga North;2;2026-08-07;Saalfelden;Dietach;2;4;
Austria;Regionalliga North;2;2026-08-07;Seekirchen;Grodig;0;1;
Austria;Regionalliga North;2;2026-08-07;Union Gurten;Schallerbach;2;0;
Austria;Regionalliga North;2;2026-08-08;TSV St. Johann;LASK (Am);2;0;
Austria;Regionalliga North;2;2026-08-08;Wals-Grunau;Vorwarts Steyr;3;0;
