Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Iceland;Besta deild karla;2026;1;2026-04-10;Vikingur Reykjavik;Breidablik;1;1;
Iceland;Besta deild karla;2026;1;2026-04-12;Akureyri;Stjarnan;2;3;
Iceland;Besta deild karla;2026;1;2026-04-12;Fram;Akranes;3;3;
Iceland;Besta deild karla;2026;1;2026-04-12;KR Reykjavik;Keflavik;3;2;
Iceland;Besta deild karla;2026;1;2026-04-12;Valur;Thor Akureyri;1;2;
Iceland;Besta deild karla;2026;1;2026-04-12;Vestmannaeyjar;Hafnarfjordur;1;1;
Iceland;Besta deild karla;2026;2;2026-04-17;Akureyri;Vikingur Reykjavik;0;2;
Iceland;Besta deild karla;2026;2;2026-04-17;Breidablik;Akranes;1;0;
Iceland;Besta deild karla;2026;2;2026-04-17;Fram;Keflavik;3;1;
Iceland;Besta deild karla;2026;2;2026-04-17;KR Reykjavik;Thor Akureyri;5;2;
Iceland;Besta deild karla;2026;2;2026-04-17;Stjarnan;Hafnarfjordur;3;2;
Iceland;Besta deild karla;2026;2;2026-04-17;Valur;Vestmannaeyjar;2;1;
Iceland;Besta deild karla;2026;3;2026-04-22;Akranes;Akureyri;1;1;
Iceland;Besta deild karla;2026;3;2026-04-22;Keflavik;Breidablik;0;0;
Iceland;Besta deild karla;2026;3;2026-04-23;Thor Akureyri;Fram;1;0;
Iceland;Besta deild karla;2026;3;2026-04-23;Valur;Hafnarfjordur;3;0;
Iceland;Besta deild karla;2026;3;2026-04-23;Vestmannaeyjar;KR Reykjavik;2;6;
Iceland;Besta deild karla;2026;3;2026-04-23;Vikingur Reykjavik;Stjarnan;3;2;
Iceland;Besta deild karla;2026;4;2026-04-26;Akureyri;Keflavik;1;2;
Iceland;Besta deild karla;2026;4;2026-04-27;Breidablik;Thor Akureyri;4;0;
Iceland;Besta deild karla;2026;4;2026-04-27;Fram;Vestmannaeyjar;5;1;
Iceland;Besta deild karla;2026;4;2026-04-27;KR Reykjavik;Hafnarfjordur;4;2;
Iceland;Besta deild karla;2026;4;2026-04-27;Stjarnan;Valur;2;4;
Iceland;Besta deild karla;2026;4;2026-04-27;Vikingur Reykjavik;Akranes;4;0;
Iceland;Besta deild karla;2026;5;2026-05-02;Thor Akureyri;Akureyri;0;1;
Iceland;Besta deild karla;2026;5;2026-05-02;Valur;KR Reykjavik;1;4;
Iceland;Besta deild karla;2026;5;2026-05-03;Hafnarfjordur;Fram;3;4;
Iceland;Besta deild karla;2026;5;2026-05-03;Keflavik;Vikingur Reykjavik;1;3;
Iceland;Besta deild karla;2026;5;2026-05-03;Stjarnan;Akranes;1;2;
Iceland;Besta deild karla;2026;5;2026-05-03;Vestmannaeyjar;Breidablik;1;2;
Iceland;Besta deild karla;2026;6;2026-05-08;Akranes;Keflavik;1;3;
Iceland;Besta deild karla;2026;6;2026-05-08;Breidablik;Hafnarfjordur;3;3;
Iceland;Besta deild karla;2026;6;2026-05-08;Fram;Valur;3;2;
Iceland;Besta deild karla;2026;6;2026-05-08;Stjarnan;KR Reykjavik;2;3;
Iceland;Besta deild karla;2026;6;2026-05-08;Vikingur Reykjavik;Thor Akureyri;6;0;
Iceland;Besta deild karla;2026;6;2026-05-10;Akureyri;Vestmannaeyjar;2;0;
Iceland;Besta deild karla;2026;7;2026-05-17;Hafnarfjordur;Akureyri;1;2;
Iceland;Besta deild karla;2026;7;2026-05-17;KR Reykjavik;Fram;2;2;
Iceland;Besta deild karla;2026;7;2026-05-17;Keflavik;Stjarnan;1;1;
Iceland;Besta deild karla;2026;7;2026-05-17;Thor Akureyri;Akranes;1;2;
Iceland;Besta deild karla;2026;7;2026-05-17;Valur;Breidablik;3;2;
Iceland;Besta deild karla;2026;7;2026-05-17;Vestmannaeyjar;Vikingur Reykjavik;0;2;
Iceland;Besta deild karla;2026;8;2026-05-21;Akranes;Vestmannaeyjar;2;2;
Iceland;Besta deild karla;2026;8;2026-05-22;Akureyri;Valur;0;1;
Iceland;Besta deild karla;2026;8;2026-05-22;Breidablik;KR Reykjavik;6;3;
Iceland;Besta deild karla;2026;8;2026-05-22;Keflavik;Thor Akureyri;1;0;
Iceland;Besta deild karla;2026;8;2026-05-22;Stjarnan;Fram;0;1;
Iceland;Besta deild karla;2026;8;2026-05-22;Vikingur Reykjavik;Hafnarfjordur;5;0;
Iceland;Besta deild karla;2026;9;2026-05-29;Fram;Breidablik;4;3;
Iceland;Besta deild karla;2026;9;2026-05-29;Hafnarfjordur;Akranes;0;1;
