Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;1;2026-06-20;Inter Miami II;Carolina Core;0;0;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;1;2026-06-22;Orlando City B;Philadelphia II;1;2;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;1;2026-06-28;Atlanta United 2;Crown Legacy;3;3;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;1;2026-06-28;Chattanooga;Chicago Fire II;2;2;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;2;2026-06-14;Atlanta United 2;Chattanooga;4;4;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;2;2026-06-14;Carolina Core;Crown Legacy;2;0;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;2;2026-06-14;Chicago Fire II;Inter Miami II;3;1;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;2;2026-06-14;Huntsville;Orlando City B;1;2;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;3;2026-05-31;Huntsville;Connecticut FC;2;2;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;3;2026-06-06;Crown Legacy;Philadelphia II;1;0;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;3;2026-06-07;Atlanta United 2;Chicago Fire II;3;0;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;3;2026-06-07;Chattanooga;New York Red Bulls II;4;0;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;3;2026-06-08;Orlando City B;Carolina Core;3;2;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;4;2026-05-23;Chicago Fire II;Huntsville;4;0;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;4;2026-05-23;Crown Legacy;New England Revolution II;2;2;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;4;2026-05-31;Carolina Core;New York Red Bulls II;1;1;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;4;2026-06-01;Orlando City B;Chattanooga;5;2;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;5;2026-05-17;Huntsville;Atlanta United 2;2;6;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;5;2026-05-24;Chattanooga;Carolina Core;1;0;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;5;2026-05-25;Orlando City B;Inter Miami II;4;1;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;6;2026-05-11;Atlanta United 2;Orlando City B;0;2;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;6;2026-05-14;Huntsville;Cincinnati 2;4;0;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;6;2026-05-17;Carolina Core;Chicago Fire II;2;1;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;6;2026-05-18;Inter Miami II;Crown Legacy;1;5;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;7;2026-05-08;Huntsville;Carolina Core;3;0;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;7;2026-05-09;Chicago Fire II;Crown Legacy;3;2;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;7;2026-05-09;Inter Miami II;Chattanooga;1;2;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;8;2026-05-03;Carolina Core;Atlanta United 2;1;2;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;8;2026-05-03;Chattanooga;Huntsville;0;2;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;8;2026-05-04;Orlando City B;Crown Legacy;2;2;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;9;2026-04-19;Crown Legacy;Chattanooga;1;0;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;9;2026-04-19;Inter Miami II;Huntsville;2;4;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;9;2026-04-26;Chicago Fire II;Orlando City B;2;2;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;10;2026-04-12;Chattanooga;Orlando City B;3;1;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;10;2026-04-18;Chicago Fire II;Atlanta United 2;0;3;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;11;2026-03-29;Chattanooga;Columbus Crew 2;2;0;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;11;2026-04-11;Inter Miami II;Atlanta United 2;0;2;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;11;2026-04-12;Huntsville;Chicago Fire II;0;0;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;12;2026-03-22;Huntsville;Chattanooga;2;2;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;12;2026-03-28;Carolina Core;Inter Miami II;1;1;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;12;2026-04-04;Crown Legacy;Atlanta United 2;2;0;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;13;2026-03-16;Atlanta United 2;Huntsville;4;1;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;13;2026-03-16;Crown Legacy;Inter Miami II;3;0;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;13;2026-03-22;Chicago Fire II;Carolina Core;0;0;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;14;2026-03-07;Crown Legacy;Huntsville;7;2;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;14;2026-03-14;Carolina Core;Orlando City B;2;3;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;14;2026-03-15;Chicago Fire II;Chattanooga;2;1;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;15;2026-03-08;Chattanooga;Connecticut FC;4;2;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;15;2026-03-09;Atlanta United 2;Carolina Core;2;1;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;15;2026-03-09;Orlando City B;Chicago Fire II;2;1;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;16;2026-02-28;Inter Miami II;Chicago Fire II;1;1;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;16;2026-03-01;Chattanooga;Crown Legacy;1;4;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;16;2026-03-03;Orlando City B;Huntsville;1;3;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;17;2026-06-29;Carolina Core;Huntsville;1;0;
USA;MLS Next Pro - Eastern Conference - Southeast Division;2026;17;2026-06-29;Orlando City B;Columbus Crew 2;2;2;
