Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
USA;USL Championship;2026;11;2026-04-19;Miami FC;Phoenix Rising;0;3;
USA;USL Championship;2026;11;2026-04-19;Orange County SC;Lexington;0;0;
USA;USL Championship;2026;11;2026-04-19;Pittsburgh;Detroit;2;1;
USA;USL Championship;2026;11;2026-04-22;Brooklyn;Sacramento Republic;1;1;
USA;USL Championship;2026;11;2026-04-23;Oakland Roots;Las Vegas Lights;4;2;
USA;USL Championship;2026;11;2026-04-23;Rhode Island;Charleston;4;0;
USA;USL Championship;2026;11;2026-04-30;El Paso;FC Tulsa;1;4;
USA;USL Championship;2026;12;2026-04-11;Detroit;Sporting Jax;1;0;
USA;USL Championship;2026;12;2026-04-11;Loudoun;Louisville City;3;3;
USA;USL Championship;2026;12;2026-04-12;Birmingham;Pittsburgh;1;0;
USA;USL Championship;2026;12;2026-04-12;Indy Eleven;Monterey Bay;3;1;
USA;USL Championship;2026;12;2026-04-12;Las Vegas Lights;Sacramento Republic;1;1;
USA;USL Championship;2026;12;2026-04-12;Lexington;Rhode Island;1;3;
USA;USL Championship;2026;12;2026-04-12;Phoenix Rising;New Mexico;3;0;
USA;USL Championship;2026;12;2026-04-18;Charleston;Tampa Bay;1;1;
USA;USL Championship;2026;12;2026-04-19;El Paso;San Antonio;2;3;
USA;USL Championship;2026;12;2026-04-19;Oakland Roots;FC Tulsa;1;1;
USA;USL Championship;2026;13;2026-04-04;Colorado Springs;Lexington;1;1;
USA;USL Championship;2026;13;2026-04-04;Loudoun;Birmingham;2;2;
USA;USL Championship;2026;13;2026-04-04;Rhode Island;Detroit;0;0;
USA;USL Championship;2026;13;2026-04-05;Indy Eleven;Pittsburgh;1;1;
USA;USL Championship;2026;13;2026-04-05;Sacramento Republic;Phoenix Rising;2;0;
USA;USL Championship;2026;13;2026-04-12;Brooklyn;Charleston;3;0;
USA;USL Championship;2026;13;2026-04-12;FC Tulsa;Orange County SC;0;1;
USA;USL Championship;2026;13;2026-04-12;Hartford Athletic;El Paso;0;4;
USA;USL Championship;2026;13;2026-04-12;San Antonio;Miami FC;0;0;
USA;USL Championship;2026;13;2026-04-12;Tampa Bay;Oakland Roots;2;2;
USA;USL Championship;2026;14;2026-03-29;FC Tulsa;Phoenix Rising;1;1;
USA;USL Championship;2026;14;2026-04-04;Louisville City;Charleston;0;2;
USA;USL Championship;2026;14;2026-04-04;Miami FC;Hartford Athletic;0;0;
USA;USL Championship;2026;14;2026-04-05;El Paso;Las Vegas Lights;3;2;
USA;USL Championship;2026;14;2026-04-05;Sporting Jax;Tampa Bay;0;1;
USA;USL Championship;2026;14;2026-04-09;Orange County SC;San Antonio;2;0;
USA;USL Championship;2026;15;2026-03-28;Detroit;Charleston;1;0;
USA;USL Championship;2026;15;2026-03-28;Hartford Athletic;Indy Eleven;2;2;
USA;USL Championship;2026;15;2026-03-29;Brooklyn;Louisville City;0;1;
USA;USL Championship;2026;15;2026-03-29;Miami FC;Rhode Island;2;1;
USA;USL Championship;2026;15;2026-03-29;Pittsburgh;Sporting Jax;3;2;
USA;USL Championship;2026;15;2026-03-29;Sacramento Republic;El Paso;1;2;
USA;USL Championship;2026;15;2026-03-29;Tampa Bay;Loudoun;3;1;
USA;USL Championship;2026;15;2026-04-05;Monterey Bay;San Antonio;0;0;
USA;USL Championship;2026;15;2026-04-05;Orange County SC;New Mexico;0;1;
USA;USL Championship;2026;16;2026-03-21;Louisville City;Rhode Island;4;2;
USA;USL Championship;2026;16;2026-03-22;Charleston;Birmingham;3;2;
USA;USL Championship;2026;16;2026-03-22;Indy Eleven;Detroit;2;1;
USA;USL Championship;2026;16;2026-03-22;Tampa Bay;Pittsburgh;3;0;
USA;USL Championship;2026;16;2026-03-26;Sporting Jax;Miami FC;2;4;
USA;USL Championship;2026;16;2026-03-28;New Mexico;Colorado Springs;3;2;
USA;USL Championship;2026;16;2026-03-29;Las Vegas Lights;Monterey Bay;1;0;
USA;USL Championship;2026;16;2026-03-29;Oakland Roots;Orange County SC;0;1;
USA;USL Championship;2026;16;2026-03-29;San Antonio;Lexington;2;0;
USA;USL Championship;2026;17;2026-03-14;Rhode Island;Sporting Jax;1;1;
USA;USL Championship;2026;17;2026-03-21;Loudoun;Miami FC;0;0;
USA;USL Championship;2026;17;2026-03-22;FC Tulsa;Las Vegas Lights;3;2;
USA;USL Championship;2026;17;2026-03-22;Orange County SC;Colorado Springs;1;0;
USA;USL Championship;2026;17;2026-03-22;Phoenix Rising;Oakland Roots;2;2;
USA;USL Championship;2026;17;2026-03-22;Sacramento Republic;Monterey Bay;1;1;
USA;USL Championship;2026;17;2026-03-22;San Antonio;New Mexico;1;0;
USA;USL Championship;2026;17;2026-03-26;Lexington;Brooklyn;3;0;
USA;USL Championship;2026;18;2026-03-14;Colorado Springs;Las Vegas Lights;3;2;
USA;USL Championship;2026;18;2026-03-14;Loudoun;Pittsburgh;2;3;
USA;USL Championship;2026;18;2026-03-14;Louisville City;Miami FC;4;1;
USA;USL Championship;2026;18;2026-03-15;FC Tulsa;San Antonio;0;0;
USA;USL Championship;2026;18;2026-03-15;Lexington;Sacramento Republic;0;0;
USA;USL Championship;2026;18;2026-03-15;Monterey Bay;El Paso;0;3;
USA;USL Championship;2026;18;2026-03-15;Oakland Roots;New Mexico;2;1;
USA;USL Championship;2026;18;2026-03-15;Phoenix Rising;Orange County SC;1;1;
USA;USL Championship;2026;18;2026-03-22;Brooklyn;Hartford Athletic;1;2;
USA;USL Championship;2026;19;2026-03-07;Lexington;Louisville City;1;2;
USA;USL Championship;2026;19;2026-03-08;Charleston;Pittsburgh;2;1;
USA;USL Championship;2026;19;2026-03-08;El Paso;Colorado Springs;2;2;
USA;USL Championship;2026;19;2026-03-08;Monterey Bay;Oakland Roots;0;1;
USA;USL Championship;2026;19;2026-03-08;Orange County SC;Las Vegas Lights;1;1;
USA;USL Championship;2026;19;2026-03-08;Sacramento Republic;FC Tulsa;2;0;
USA;USL Championship;2026;19;2026-03-08;San Antonio;Phoenix Rising;2;1;
USA;USL Championship;2026;19;2026-03-11;Birmingham;Hartford Athletic;0;0;
USA;USL Championship;2026;19;2026-03-14;Detroit;Brooklyn;3;0;
USA;USL Championship;2026;20;2026-03-08;Birmingham;Tampa Bay;0;1;
USA;USL Championship;2026;20;2026-03-08;Brooklyn;Indy Eleven;1;0;
USA;USL Championship;2026;20;2026-03-08;Sporting Jax;Hartford Athletic;0;3;
