Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Andorra;Primera Divisió;1;2026-09-05;Carroi;FC Santa Coloma;0;3;
Andorra;Primera Divisió;1;2026-09-06;Casa de Portugal;FC Rangers;1;1;
Andorra;Primera Divisió;1;2026-09-06;Esperanca;Inter Escaldes;2;2;
Andorra;Primera Divisió;1;2026-09-06;Penya;Atletic Escaldes;1;1;
Andorra;Primera Divisió;1;2026-09-06;Sporting Escaldes;Ordino;1;2;
Andorra;Primera Divisió;2;2026-09-12;Atletic Escaldes;Sporting Escaldes;4;1;
Andorra;Primera Divisió;2;2026-09-13;FC Rangers;Esperanca;2;1;
Andorra;Primera Divisió;2;2026-09-13;FC Santa Coloma;Penya;4;0;
Andorra;Primera Divisió;2;2026-09-13;Inter Escaldes;Carroi;3;0;
Andorra;Primera Divisió;2;2026-09-13;Ordino;Casa de Portugal;3;2;
