Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Lithuania;I Lyga;2026;4;2026-03-22;Neptunas;Tauras;1;0;
Lithuania;I Lyga;2026;4;2026-04-12;Kauno Zalgiris 2;Zalgiris 2;0;1;
Lithuania;I Lyga;2026;5;2026-04-03;Atmosfera;Transinvest 2;1;2;
Lithuania;I Lyga;2026;5;2026-04-03;Zalgiris 2;Siauliai 2;4;0;
Lithuania;I Lyga;2026;5;2026-04-04;BFA Vilnius;Dainava Alytus;0;0;
Lithuania;I Lyga;2026;5;2026-04-04;Babrungas;Neptunas;1;0;
Lithuania;I Lyga;2026;5;2026-04-04;FK Minija;Ekranas;2;1;
Lithuania;I Lyga;2026;5;2026-04-04;Jonava;Kauno Zalgiris 2;3;1;
Lithuania;I Lyga;2026;5;2026-04-04;Tauras;Garliava;2;0;
Lithuania;I Lyga;2026;5;2026-04-05;Hegelmann Litauen 2;BE1 NFA;0;3;
Lithuania;I Lyga;2026;6;2026-04-17;Neptunas;BFA Vilnius;1;3;
Lithuania;I Lyga;2026;6;2026-04-18;Atmosfera;Dainava Alytus;0;2;
Lithuania;I Lyga;2026;6;2026-04-18;Ekranas;Hegelmann Litauen 2;1;3;
Lithuania;I Lyga;2026;6;2026-04-18;Garliava;BE1 NFA;2;2;
Lithuania;I Lyga;2026;6;2026-04-18;Tauras;Babrungas;1;2;
Lithuania;I Lyga;2026;6;2026-04-19;Kauno Zalgiris 2;FK Minija;0;4;
Lithuania;I Lyga;2026;6;2026-04-19;Siauliai 2;Jonava;2;2;
Lithuania;I Lyga;2026;6;2026-04-19;Transinvest 2;Zalgiris 2;2;2;
Lithuania;I Lyga;2026;7;2026-04-24;BE1 NFA;Ekranas;2;1;
Lithuania;I Lyga;2026;7;2026-04-24;Babrungas;Garliava;1;0;
Lithuania;I Lyga;2026;7;2026-04-24;Hegelmann Litauen 2;Kauno Zalgiris 2;2;0;
Lithuania;I Lyga;2026;7;2026-04-24;Zalgiris 2;Dainava Alytus;0;0;
Lithuania;I Lyga;2026;7;2026-04-25;Atmosfera;Neptunas;1;3;
Lithuania;I Lyga;2026;7;2026-04-25;BFA Vilnius;Tauras;3;1;
Lithuania;I Lyga;2026;7;2026-04-25;FK Minija;Siauliai 2;3;1;
Lithuania;I Lyga;2026;7;2026-04-25;Jonava;Transinvest 2;4;0;
Lithuania;I Lyga;2026;8;2026-05-01;Babrungas;BFA Vilnius;4;0;
Lithuania;I Lyga;2026;8;2026-05-02;Dainava Alytus;Jonava;3;0;
Lithuania;I Lyga;2026;8;2026-05-02;Garliava;Ekranas;3;1;
Lithuania;I Lyga;2026;8;2026-05-02;Kauno Zalgiris 2;BE1 NFA;0;1;
Lithuania;I Lyga;2026;8;2026-05-02;Neptunas;Zalgiris 2;2;1;
Lithuania;I Lyga;2026;8;2026-05-02;Tauras;Atmosfera;2;0;
Lithuania;I Lyga;2026;8;2026-05-03;Siauliai 2;Hegelmann Litauen 2;2;0;
Lithuania;I Lyga;2026;8;2026-05-03;Transinvest 2;FK Minija;1;7;
Lithuania;I Lyga;2026;9;2026-05-08;BE1 NFA;Siauliai 2;5;2;
Lithuania;I Lyga;2026;9;2026-05-08;Ekranas;Kauno Zalgiris 2;1;0;
Lithuania;I Lyga;2026;9;2026-05-08;Jonava;Neptunas;0;1;
Lithuania;I Lyga;2026;9;2026-05-08;Zalgiris 2;Tauras;2;2;
Lithuania;I Lyga;2026;9;2026-05-09;Atmosfera;Babrungas;1;1;
Lithuania;I Lyga;2026;9;2026-05-09;BFA Vilnius;Garliava;1;2;
Lithuania;I Lyga;2026;9;2026-05-09;FK Minija;Dainava Alytus;3;1;
Lithuania;I Lyga;2026;9;2026-05-11;Hegelmann Litauen 2;Transinvest 2;1;2;
Lithuania;I Lyga;2026;10;2026-05-15;Babrungas;Zalgiris 2;3;0;
Lithuania;I Lyga;2026;10;2026-05-15;Dainava Alytus;Hegelmann Litauen 2;3;2;
Lithuania;I Lyga;2026;10;2026-05-15;Garliava;Kauno Zalgiris 2;3;0;
Lithuania;I Lyga;2026;10;2026-05-15;Transinvest 2;BE1 NFA;0;2;
Lithuania;I Lyga;2026;10;2026-05-16;BFA Vilnius;Atmosfera;0;5;
Lithuania;I Lyga;2026;10;2026-05-16;Neptunas;FK Minija;1;3;
Lithuania;I Lyga;2026;10;2026-05-16;Tauras;Jonava;2;0;
Lithuania;I Lyga;2026;10;2026-05-17;Siauliai 2;Ekranas;2;2;
Lithuania;I Lyga;2026;11;2026-05-22;Dainava Alytus;BE1 NFA;1;2;
Lithuania;I Lyga;2026;11;2026-05-22;Ekranas;Transinvest 2;4;0;
Lithuania;I Lyga;2026;11;2026-05-22;Hegelmann Litauen 2;Neptunas;2;3;
Lithuania;I Lyga;2026;11;2026-05-22;Jonava;Babrungas;1;1;
Lithuania;I Lyga;2026;11;2026-05-22;Zalgiris 2;BFA Vilnius;3;4;
Lithuania;I Lyga;2026;11;2026-05-23;Atmosfera;Garliava;1;1;
Lithuania;I Lyga;2026;11;2026-05-23;FK Minija;Tauras;2;1;
Lithuania;I Lyga;2026;11;2026-05-24;Kauno Zalgiris 2;Siauliai 2;2;0;
Lithuania;I Lyga;2026;12;2026-05-29;Babrungas;FK Minija;1;0;
Lithuania;I Lyga;2026;12;2026-05-29;Dainava Alytus;Ekranas;2;0;
Lithuania;I Lyga;2026;12;2026-05-29;Garliava;Siauliai 2;1;1;
Lithuania;I Lyga;2026;12;2026-05-30;Atmosfera;Zalgiris 2;2;0;
Lithuania;I Lyga;2026;12;2026-05-30;BFA Vilnius;Jonava;1;0;
Lithuania;I Lyga;2026;12;2026-05-30;Neptunas;BE1 NFA;1;0;
Lithuania;I Lyga;2026;12;2026-05-30;Tauras;Hegelmann Litauen 2;6;1;
Lithuania;I Lyga;2026;12;2026-05-30;Transinvest 2;Kauno Zalgiris 2;0;1;
Lithuania;I Lyga;2026;13;2026-06-05;Ekranas;Neptunas;1;2;
Lithuania;I Lyga;2026;13;2026-06-12;BE1 NFA;Tauras;1;0;
Lithuania;I Lyga;2026;13;2026-06-12;Hegelmann Litauen 2;Babrungas;0;1;
Lithuania;I Lyga;2026;13;2026-06-12;Jonava;Atmosfera;1;1;
Lithuania;I Lyga;2026;13;2026-06-12;Kauno Zalgiris 2;Dainava Alytus;0;2;
Lithuania;I Lyga;2026;13;2026-06-13;FK Minija;BFA Vilnius;3;0;
Lithuania;I Lyga;2026;13;2026-06-13;Zalgiris 2;Garliava;2;1;
Lithuania;I Lyga;2026;13;2026-06-14;Siauliai 2;Transinvest 2;1;2;
Lithuania;I Lyga;2026;14;2026-06-18;Neptunas;Kauno Zalgiris 2;2;1;
Lithuania;I Lyga;2026;14;2026-06-19;Babrungas;BE1 NFA;1;0;
Lithuania;I Lyga;2026;14;2026-06-19;Garliava;Transinvest 2;3;0;
Lithuania;I Lyga;2026;14;2026-06-20;Atmosfera;FK Minija;0;1;
Lithuania;I Lyga;2026;14;2026-06-20;BFA Vilnius;Hegelmann Litauen 2;0;1;
Lithuania;I Lyga;2026;14;2026-06-20;Tauras;Ekranas;2;1;
Lithuania;I Lyga;2026;14;2026-06-21;Dainava Alytus;Siauliai 2;5;0;
Lithuania;I Lyga;2026;14;2026-06-21;Zalgiris 2;Jonava;1;2;
Lithuania;I Lyga;2026;15;2026-06-26;BE1 NFA;Zalgiris 2;2;1;
Lithuania;I Lyga;2026;15;2026-06-26;Garliava;FK Minija;0;1;
Lithuania;I Lyga;2026;15;2026-06-27;Dainava Alytus;Neptunas;1;0;
Lithuania;I Lyga;2026;15;2026-06-27;Ekranas;Atmosfera;1;2;
Lithuania;I Lyga;2026;15;2026-06-27;Hegelmann Litauen 2;Jonava;2;1;
Lithuania;I Lyga;2026;15;2026-06-27;Siauliai 2;Babrungas;0;1;
Lithuania;I Lyga;2026;15;2026-06-27;Transinvest 2;Tauras;0;1;
