Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Norway;3rd Division Group 1;1;2026-04-04;Heming;Nordstrand;3;0;
Norway;3rd Division Group 1;1;2026-04-06;Asker;Konnerud;3;0;
Norway;3rd Division Group 1;1;2026-04-06;Frigg;Union Carl Berner;1;3;
Norway;3rd Division Group 1;1;2026-04-06;Gamle Oslo;K. Oslo 2;6;2;
Norway;3rd Division Group 1;1;2026-04-06;Ready;Lokomotiv Oslo;6;1;
Norway;3rd Division Group 1;1;2026-04-06;Ullern;Baerum Sportsklubb;0;3;
Norway;3rd Division Group 1;1;2026-04-06;Vålerenga 2;Grei;3;1;
Norway;3rd Division Group 1;1;2026-08-15;Lysekloster;Halden;0;1;
Norway;3rd Division Group 1;1;2026-08-15;Mjondalen;Eik-Tonsberg;2;1;
Norway;3rd Division Group 1;1;2026-08-15;Notodden;Brattvag;0;3;
Norway;3rd Division Group 1;1;2026-08-15;Vidar;Arendal;1;3;
Norway;3rd Division Group 1;2;2026-04-10;Union Carl Berner;Ready;0;2;
Norway;3rd Division Group 1;2;2026-04-11;Baerum Sportsklubb;Gamle Oslo;5;1;
Norway;3rd Division Group 1;2;2026-04-11;Grei;Frigg;2;5;
Norway;3rd Division Group 1;2;2026-04-11;Lokomotiv Oslo;Heming;0;2;
Norway;3rd Division Group 1;2;2026-04-11;Nordstrand;Ullern;2;3;
Norway;3rd Division Group 1;2;2026-04-13;K. Oslo 2;Asker;1;6;
Norway;3rd Division Group 1;2;2026-04-13;Konnerud;Vålerenga 2;4;1;
Norway;3rd Division Group 1;3;2026-04-18;Asker;Grei;3;0;
Norway;3rd Division Group 1;3;2026-04-18;Frigg;Vålerenga 2;3;3;
Norway;3rd Division Group 1;3;2026-04-18;Gamle Oslo;Ready;3;3;
Norway;3rd Division Group 1;3;2026-04-18;Heming;Konnerud;3;1;
Norway;3rd Division Group 1;3;2026-04-18;Nordstrand;Baerum Sportsklubb;1;5;
Norway;3rd Division Group 1;3;2026-04-18;Ullern;Lokomotiv Oslo;2;5;
Norway;3rd Division Group 1;3;2026-04-20;K. Oslo 2;Union Carl Berner;0;1;
Norway;3rd Division Group 1;4;2026-04-25;Baerum Sportsklubb;Heming;1;4;
Norway;3rd Division Group 1;4;2026-04-25;Grei;Ullern;3;2;
Norway;3rd Division Group 1;4;2026-04-25;Konnerud;Frigg;2;1;
Norway;3rd Division Group 1;4;2026-04-25;Lokomotiv Oslo;Nordstrand;2;1;
Norway;3rd Division Group 1;4;2026-04-25;Union Carl Berner;Gamle Oslo;1;5;
Norway;3rd Division Group 1;4;2026-04-25;Vålerenga 2;Asker;1;4;
Norway;3rd Division Group 1;4;2026-04-27;Ready;K. Oslo 2;2;0;
Norway;3rd Division Group 1;5;2026-05-02;Baerum Sportsklubb;Lokomotiv Oslo;2;1;
Norway;3rd Division Group 1;5;2026-05-02;Frigg;Asker;1;2;
Norway;3rd Division Group 1;5;2026-05-02;Gamle Oslo;Vålerenga 2;8;3;
Norway;3rd Division Group 1;5;2026-05-02;Heming;Grei;2;3;
Norway;3rd Division Group 1;5;2026-05-02;Nordstrand;Union Carl Berner;2;1;
Norway;3rd Division Group 1;5;2026-05-02;Ullern;Ready;2;2;
Norway;3rd Division Group 1;5;2026-05-04;K. Oslo 2;Konnerud;4;2;
Norway;3rd Division Group 1;6;2026-05-09;Asker;Heming;5;0;
Norway;3rd Division Group 1;6;2026-05-09;Grei;Lokomotiv Oslo;4;4;
Norway;3rd Division Group 1;6;2026-05-09;Konnerud;Gamle Oslo;2;4;
Norway;3rd Division Group 1;6;2026-05-09;Ready;Nordstrand;3;0;
Norway;3rd Division Group 1;6;2026-05-10;Union Carl Berner;Baerum Sportsklubb;2;0;
Norway;3rd Division Group 1;6;2026-05-10;Vålerenga 2;Ullern;3;1;
Norway;3rd Division Group 1;6;2026-05-11;Frigg;K. Oslo 2;4;3;
Norway;3rd Division Group 1;7;2026-05-14;Gamle Oslo;Grei;3;1;
Norway;3rd Division Group 1;7;2026-05-14;Lokomotiv Oslo;Union Carl Berner;0;8;
Norway;3rd Division Group 1;7;2026-05-15;K. Oslo 2;Vålerenga 2;0;3;Awarded match
Norway;3rd Division Group 1;7;2026-05-16;Baerum Sportsklubb;Asker;2;4;
Norway;3rd Division Group 1;7;2026-05-16;Heming;Ready;0;0;
Norway;3rd Division Group 1;7;2026-05-16;Nordstrand;Konnerud;2;0;
Norway;3rd Division Group 1;7;2026-05-16;Ullern;Frigg;1;2;
Norway;3rd Division Group 1;8;2026-05-23;Frigg;Nordstrand;1;2;
Norway;3rd Division Group 1;8;2026-05-23;Grei;K. Oslo 2;2;3;
Norway;3rd Division Group 1;8;2026-05-23;Ready;Baerum Sportsklubb;4;2;
Norway;3rd Division Group 1;8;2026-05-25;Asker;Gamle Oslo;0;4;
Norway;3rd Division Group 1;8;2026-05-25;Konnerud;Lokomotiv Oslo;4;3;
Norway;3rd Division Group 1;8;2026-05-25;Union Carl Berner;Ullern;1;0;
Norway;3rd Division Group 1;8;2026-05-25;Vålerenga 2;Heming;1;6;
Norway;3rd Division Group 1;9;2026-05-30;Baerum Sportsklubb;Grei;5;0;
Norway;3rd Division Group 1;9;2026-05-30;Gamle Oslo;Frigg;1;3;
Norway;3rd Division Group 1;9;2026-05-30;Heming;Union Carl Berner;2;0;
Norway;3rd Division Group 1;9;2026-05-30;Nordstrand;K. Oslo 2;2;2;
Norway;3rd Division Group 1;9;2026-05-30;Ready;Asker;2;2;
Norway;3rd Division Group 1;9;2026-05-30;Ullern;Konnerud;2;1;
Norway;3rd Division Group 1;9;2026-05-31;Lokomotiv Oslo;Vålerenga 2;0;1;
Norway;3rd Division Group 1;10;2026-06-06;Vålerenga 2;Nordstrand;3;2;
Norway;3rd Division Group 1;10;2026-06-13;Asker;Lokomotiv Oslo;6;0;
Norway;3rd Division Group 1;10;2026-06-13;Frigg;Heming;4;1;
Norway;3rd Division Group 1;10;2026-06-13;Gamle Oslo;Ullern;2;3;
Norway;3rd Division Group 1;10;2026-06-13;Grei;Ready;3;5;
Norway;3rd Division Group 1;10;2026-06-13;Konnerud;Union Carl Berner;0;1;
Norway;3rd Division Group 1;10;2026-06-14;K. Oslo 2;Baerum Sportsklubb;1;4;
Norway;3rd Division Group 1;11;2026-06-20;Baerum Sportsklubb;Konnerud;7;2;
Norway;3rd Division Group 1;11;2026-06-20;Heming;Gamle Oslo;1;0;
Norway;3rd Division Group 1;11;2026-06-20;Lokomotiv Oslo;Frigg;1;3;
Norway;3rd Division Group 1;11;2026-06-20;Nordstrand;Asker;0;2;
Norway;3rd Division Group 1;11;2026-06-20;Ullern;K. Oslo 2;2;3;
Norway;3rd Division Group 1;11;2026-06-20;Union Carl Berner;Grei;2;1;
Norway;3rd Division Group 1;11;2026-06-21;Ready;Vålerenga 2;1;2;
Norway;3rd Division Group 1;12;2026-06-24;Gamle Oslo;Lokomotiv Oslo;6;1;
Norway;3rd Division Group 1;12;2026-06-25;Konnerud;Ready;0;1;
Norway;3rd Division Group 1;12;2026-06-27;Asker;Ullern;3;2;
Norway;3rd Division Group 1;12;2026-06-27;Frigg;Baerum Sportsklubb;1;1;
Norway;3rd Division Group 1;12;2026-06-27;Grei;Nordstrand;1;5;
Norway;3rd Division Group 1;12;2026-06-30;K. Oslo 2;Heming;2;2;
Norway;3rd Division Group 1;12;2026-07-01;Vålerenga 2;Union Carl Berner;2;1;
Norway;3rd Division Group 1;13;2026-06-26;Vaalerenga IF 2;Union Carl Berner;2;1;
Norway;3rd Division Group 1;13;2026-07-25;Grei;Konnerud;3;1;
Norway;3rd Division Group 1;13;2026-07-25;Nordstrand;Gamle Oslo;1;2;
Norway;3rd Division Group 1;13;2026-07-25;Ullern;Heming;1;3;
Norway;3rd Division Group 1;13;2026-07-28;Lokomotiv Oslo;K. Oslo 2;2;0;
Norway;3rd Division Group 1;13;2026-07-28;Ready;Frigg;3;3;
Norway;3rd Division Group 1;14;2026-06-26;Valerenga 2;Union Carl Berner;2;1;
Norway;3rd Division Group 1;14;2026-08-01;Frigg;Ullern;2;2;
Norway;3rd Division Group 1;14;2026-08-01;Konnerud;Nordstrand;2;3;
Norway;3rd Division Group 1;14;2026-08-03;K. Oslo 2;Grei;5;0;
Norway;3rd Division Group 1;15;2026-06-26;Vålerenga 2;Union Carl Berner;2;1;
Norway;3rd Division Group 1;15;2026-08-08;Nordstrand;Frigg;2;3;
Norway;3rd Division Group 1;16;2026-07-25;Baerum Sportsklubb;Vålerenga 2;6;3;
Norway;3rd Division Group 1;16;2026-07-28;Union Carl Berner;Asker;1;2;
Norway;3rd Division Group 1;17;2026-07-31;Gamle Oslo;Union Carl Berner;3;1;
Norway;3rd Division Group 1;17;2026-08-01;Heming;Baerum Sportsklubb;3;1;
Norway;3rd Division Group 1;17;2026-08-01;Vålerenga 2;Lokomotiv Oslo;3;2;
Norway;3rd Division Group 1;17;2026-08-02;Asker;Ready;3;0;
