Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
USA;USL League Two - Play-in;1;2026-07-16;Colorado Storm;Snohomish United;2;1;
USA;USL League Two - Play-in;1;2026-07-16;Fort Lauderdale;Swarm FC;4;0;
USA;USL League Two - Play-in;1;2026-07-16;Minneapolis City;West Virginia;2;0;
USA;USL League Two - Play-in;1;2026-07-17;Charlotte Independ. 2;Appalachian;0;2;
USA;USL League Two - Play-in;1;2026-07-17;Dothan United;Brave SC;0;1;
USA;USL League Two - Play-in;1;2026-07-17;Laredo Heat;Texoma;2;0;
USA;USL League Two - Play-in;1;2026-07-17;Little Rock Rangers;GFI Woodlands;1;2;
USA;USL League Two - Play-in;1;2026-07-17;Ocean City;Motown 2;2;0;
USA;USL League Two - Play-in;1;2026-07-17;Peoria;Sueno;3;2;
USA;USL League Two - Play-in;1;2026-07-17;Steel City;Northern Indiana;1;0;
USA;USL League Two - Play-in;1;2026-07-18;Ballard;Utah United;1;1;Rigori 4-3
USA;USL League Two - Play-in;1;2026-07-18;Flint City;Buffalo;2;0;
USA;USL League Two - Play-in;1;2026-07-18;Lionsbridge;Asheville City;2;3;Dopo Suppl.
USA;USL League Two - Play-in;1;2026-07-18;San Francisco City;Tucson;1;0;
USA;USL League Two - Play-in;1;2026-07-18;Ventura;Project 51O;1;0;
USA;USL League Two - Play-in;1;2026-07-18;Vermont Green;Ironbound SC;4;0;
USA;USL League Two - Play-in;2;2026-07-19;Fort Lauderdale;Brave SC;3;0;
USA;USL League Two - Play-in;2;2026-07-19;Laredo Heat;GFI Woodlands;6;1;
USA;USL League Two - Play-in;2;2026-07-19;Peoria;Minneapolis City;4;0;
USA;USL League Two - Play-in;2;2026-07-20;Asheville City;Appalachian;4;2;
USA;USL League Two - Play-in;2;2026-07-20;Ballard;Colorado Storm;4;3;
USA;USL League Two - Play-in;2;2026-07-20;Flint City;Steel City;2;1;
USA;USL League Two - Play-in;2;2026-07-20;San Francisco City;Ventura;1;6;
USA;USL League Two - Play-in;2;2026-07-20;Vermont Green;Ocean City;4;0;
USA;USL League Two - Play-in;3;2026-07-24;Ballard;Ventura;1;2;
USA;USL League Two - Play-in;4;2026-07-25;Flint City;Peoria;2;0;
USA;USL League Two - Play-in;4;2026-07-25;Laredo Heat;Fort Lauderdale;0;2;
USA;USL League Two - Play-in;4;2026-07-25;Vermont Green;Asheville City;1;0;
