Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Latvia;Nakotnes liga;2026;1;2026-03-20;Super Nova 2;Alberts JDFS;2;1;
Latvia;Nakotnes liga;2026;1;2026-03-21;JFK Ventspils;Riga Mariners;0;1;
Latvia;Nakotnes liga;2026;1;2026-03-21;Riga FC 2;Valmiera;1;3;
Latvia;Nakotnes liga;2026;1;2026-03-21;Tukums 2000 2;Metta;1;3;
Latvia;Nakotnes liga;2026;1;2026-03-22;Marupe;Rezekne;4;0;
Latvia;Nakotnes liga;2026;1;2026-03-22;RFS 2;FK Smiltene;3;3;
Latvia;Nakotnes liga;2026;1;2026-03-22;Skanste;Leevon PPK;1;2;
Latvia;Nakotnes liga;2026;2;2026-03-28;FK Smiltene;JFK Ventspils;3;3;
Latvia;Nakotnes liga;2026;2;2026-03-28;Rezekne;Leevon PPK;0;2;
Latvia;Nakotnes liga;2026;2;2026-03-29;RFS 2;Valmiera;1;5;
Latvia;Nakotnes liga;2026;2;2026-04-04;Marupe;Skanste;4;0;
Latvia;Nakotnes liga;2026;2;2026-04-04;Riga Mariners;Super Nova 2;1;1;
Latvia;Nakotnes liga;2026;2;2026-04-06;Metta;Riga FC 2;2;0;
Latvia;Nakotnes liga;2026;2;2026-05-31;Alberts JDFS;Tukums 2000 2;6;1;
Latvia;Nakotnes liga;2026;3;2026-04-10;Riga FC 2;Alberts JDFS;2;1;
Latvia;Nakotnes liga;2026;3;2026-04-11;RFS 2;Metta;0;3;
Latvia;Nakotnes liga;2026;3;2026-04-11;Rezekne;Skanste;1;6;
Latvia;Nakotnes liga;2026;3;2026-04-11;Super Nova 2;JFK Ventspils;3;1;
Latvia;Nakotnes liga;2026;3;2026-04-11;Tukums 2000 2;Riga Mariners;1;3;
Latvia;Nakotnes liga;2026;3;2026-04-12;Leevon PPK;Marupe;0;0;
Latvia;Nakotnes liga;2026;3;2026-04-12;Valmiera;FK Smiltene;4;0;
Latvia;Nakotnes liga;2026;4;2026-04-04;JFK Ventspils;Tukums 2000 2;2;2;
Latvia;Nakotnes liga;2026;4;2026-04-18;FK Smiltene;Leevon PPK;0;0;
Latvia;Nakotnes liga;2026;4;2026-04-18;Marupe;Valmiera;2;3;
Latvia;Nakotnes liga;2026;4;2026-04-19;Alberts JDFS;RFS 2;2;0;
Latvia;Nakotnes liga;2026;4;2026-04-19;Metta;Rezekne;5;0;
Latvia;Nakotnes liga;2026;4;2026-04-19;Riga Mariners;Riga FC 2;2;2;
Latvia;Nakotnes liga;2026;4;2026-04-19;Skanste;Super Nova 2;1;1;
Latvia;Nakotnes liga;2026;5;2026-04-25;Alberts JDFS;Marupe;2;1;
Latvia;Nakotnes liga;2026;5;2026-04-25;Metta;FK Smiltene;8;0;
Latvia;Nakotnes liga;2026;5;2026-04-25;RFS 2;Riga Mariners;1;2;
Latvia;Nakotnes liga;2026;5;2026-04-26;Riga FC 2;JFK Ventspils;4;2;
Latvia;Nakotnes liga;2026;5;2026-04-26;Super Nova 2;Leevon PPK;2;3;
Latvia;Nakotnes liga;2026;5;2026-04-26;Valmiera;Rezekne;3;1;
Latvia;Nakotnes liga;2026;5;2026-04-27;Tukums 2000 2;Skanste;2;0;
Latvia;Nakotnes liga;2026;6;2026-05-02;JFK Ventspils;RFS 2;0;0;
Latvia;Nakotnes liga;2026;6;2026-05-02;Leevon PPK;Tukums 2000 2;4;1;
Latvia;Nakotnes liga;2026;6;2026-05-02;Metta;Valmiera;1;2;
Latvia;Nakotnes liga;2026;6;2026-05-02;Rezekne;Riga Mariners;2;2;
Latvia;Nakotnes liga;2026;6;2026-05-02;Super Nova 2;Marupe;0;1;
Latvia;Nakotnes liga;2026;6;2026-05-03;FK Smiltene;Alberts JDFS;2;3;
Latvia;Nakotnes liga;2026;6;2026-05-04;Skanste;Riga FC 2;2;0;
Latvia;Nakotnes liga;2026;7;2026-05-09;JFK Ventspils;Metta;0;1;
Latvia;Nakotnes liga;2026;7;2026-05-09;Riga Mariners;FK Smiltene;1;0;
Latvia;Nakotnes liga;2026;7;2026-05-09;Super Nova 2;Rezekne;1;0;
Latvia;Nakotnes liga;2026;7;2026-05-09;Tukums 2000 2;Marupe;1;2;
Latvia;Nakotnes liga;2026;7;2026-05-09;Valmiera;Alberts JDFS;1;1;
Latvia;Nakotnes liga;2026;7;2026-05-10;Leevon PPK;Riga FC 2;2;3;
Latvia;Nakotnes liga;2026;7;2026-05-10;Skanste;RFS 2;4;0;
Latvia;Nakotnes liga;2026;8;2026-05-13;FK Smiltene;Super Nova 2;0;2;
Latvia;Nakotnes liga;2026;8;2026-05-16;Metta;Alberts JDFS;4;1;
Latvia;Nakotnes liga;2026;8;2026-05-16;RFS 2;Leevon PPK;1;2;
Latvia;Nakotnes liga;2026;8;2026-05-16;Rezekne;Tukums 2000 2;1;4;
Latvia;Nakotnes liga;2026;8;2026-05-16;Riga Mariners;Valmiera;3;1;
Latvia;Nakotnes liga;2026;8;2026-05-17;Riga FC 2;Marupe;0;4;
Latvia;Nakotnes liga;2026;9;2026-05-23;Leevon PPK;JFK Ventspils;2;1;
Latvia;Nakotnes liga;2026;9;2026-05-23;Marupe;RFS 2;1;4;
Latvia;Nakotnes liga;2026;9;2026-05-23;Rezekne;Riga FC 2;2;1;
Latvia;Nakotnes liga;2026;9;2026-05-23;Riga Mariners;Metta;2;2;
Latvia;Nakotnes liga;2026;9;2026-05-24;Alberts JDFS;Skanste;4;1;
Latvia;Nakotnes liga;2026;9;2026-05-24;Tukums 2000 2;FK Smiltene;1;1;
Latvia;Nakotnes liga;2026;9;2026-05-26;Super Nova 2;Valmiera;0;0;
Latvia;Nakotnes liga;2026;10;2026-06-13;Alberts JDFS;Leevon PPK;0;0;
Latvia;Nakotnes liga;2026;10;2026-06-13;Metta;Super Nova 2;7;3;
Latvia;Nakotnes liga;2026;10;2026-06-14;Marupe;JFK Ventspils;1;2;
Latvia;Nakotnes liga;2026;10;2026-06-14;RFS 2;Rezekne;3;0;
Latvia;Nakotnes liga;2026;10;2026-06-14;Riga FC 2;FK Smiltene;2;0;
Latvia;Nakotnes liga;2026;10;2026-06-14;Skanste;Riga Mariners;0;2;
Latvia;Nakotnes liga;2026;10;2026-06-14;Tukums 2000 2;Valmiera;1;4;
Latvia;Nakotnes liga;2026;11;2026-06-27;RFS 2;Riga FC 2;1;3;
Latvia;Nakotnes liga;2026;11;2026-06-27;Rezekne;Alberts JDFS;2;4;
Latvia;Nakotnes liga;2026;11;2026-06-27;Riga Mariners;Marupe;2;0;
Latvia;Nakotnes liga;2026;11;2026-06-27;Super Nova 2;Tukums 2000 2;3;1;
