Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Poland;III Liga - Group II;1;2026-07-31;Gedania Gdansk;Notec Czarnkow;5;3;
Poland;III Liga - Group II;1;2026-08-01;Blekitni Stargard;Wda Swiecie;1;1;
Poland;III Liga - Group II;1;2026-08-01;Chemik Bydgoszcz;Kluczevia Stargard;3;3;
Poland;III Liga - Group II;1;2026-08-01;Elana Torun;Lipno Steszew;1;1;
Poland;III Liga - Group II;1;2026-08-01;Grom Nowy Staw;Unia Swarzedz;2;3;
Poland;III Liga - Group II;1;2026-08-01;Koszalin;Sroda;0;3;
Poland;III Liga - Group II;1;2026-08-01;Kotwica Kornik;Luzino;2;6;
Poland;III Liga - Group II;1;2026-08-01;Swinoujscie;KKS Kalisz;0;1;
Poland;III Liga - Group II;1;2026-08-01;Wrzesnia;Lech 2;2;5;
Poland;III Liga - Group II;2;2026-08-07;Sroda;Wrzesnia;1;0;
Poland;III Liga - Group II;2;2026-08-08;Elana Torun;Gedania Gdansk;2;2;
Poland;III Liga - Group II;2;2026-08-08;Kluczevia Stargard;Blekitni Stargard;2;1;
Poland;III Liga - Group II;2;2026-08-08;Lech 2;Chemik Bydgoszcz;1;1;
Poland;III Liga - Group II;2;2026-08-08;Notec Czarnkow;Grom Nowy Staw;0;2;
Poland;III Liga - Group II;2;2026-08-08;Swinoujscie;Kotwica Kornik;2;0;
Poland;III Liga - Group II;2;2026-08-08;Wda Swiecie;Lipno Steszew;2;1;
Poland;III Liga - Group II;2;2026-08-09;KKS Kalisz;Unia Swarzedz;1;0;
Poland;III Liga - Group II;2;2026-08-09;Luzino;Koszalin;1;1;
Poland;III Liga - Group II;3;2026-08-14;Chemik Bydgoszcz;Sroda;1;4;
Poland;III Liga - Group II;3;2026-08-14;Unia Swarzedz;Notec Czarnkow;0;3;
Poland;III Liga - Group II;3;2026-08-14;Wrzesnia;Luzino;1;3;
Poland;III Liga - Group II;3;2026-08-15;Blekitni Stargard;Lech 2;4;2;
Poland;III Liga - Group II;3;2026-08-15;Gedania Gdansk;Wda Swiecie;1;1;
Poland;III Liga - Group II;3;2026-08-15;Grom Nowy Staw;Elana Torun;1;2;
Poland;III Liga - Group II;3;2026-08-15;Koszalin;Swinoujscie;1;2;
Poland;III Liga - Group II;3;2026-08-15;Kotwica Kornik;KKS Kalisz;2;2;
Poland;III Liga - Group II;3;2026-08-15;Lipno Steszew;Kluczevia Stargard;1;4;
Poland;III Liga - Group II;4;2026-08-19;Elana Torun;Unia Swarzedz;2;3;
Poland;III Liga - Group II;4;2026-08-19;KKS Kalisz;Notec Czarnkow;0;1;
Poland;III Liga - Group II;4;2026-08-19;Kluczevia Stargard;Gedania Gdansk;2;2;
Poland;III Liga - Group II;4;2026-08-19;Kotwica Kornik;Koszalin;0;1;
Poland;III Liga - Group II;4;2026-08-19;Lech 2;Lipno Steszew;1;0;
Poland;III Liga - Group II;4;2026-08-19;Luzino;Chemik Bydgoszcz;3;1;
Poland;III Liga - Group II;4;2026-08-19;Sroda;Blekitni Stargard;4;1;
Poland;III Liga - Group II;4;2026-08-19;Swinoujscie;Wrzesnia;5;0;
Poland;III Liga - Group II;4;2026-08-19;Wda Swiecie;Grom Nowy Staw;4;2;
Poland;III Liga - Group II;5;2026-08-22;Chemik Bydgoszcz;Swinoujscie;1;1;
Poland;III Liga - Group II;5;2026-08-22;Lipno Steszew;Sroda;2;3;
Poland;III Liga - Group II;5;2026-08-22;Notec Czarnkow;Elana Torun;3;1;
Poland;III Liga - Group II;5;2026-08-22;Wrzesnia;Kotwica Kornik;1;0;
Poland;III Liga - Group II;5;2026-08-23;Blekitni Stargard;Luzino;2;1;
Poland;III Liga - Group II;5;2026-08-23;Gedania Gdansk;Lech 2;2;3;
Poland;III Liga - Group II;5;2026-08-23;Grom Nowy Staw;Kluczevia Stargard;3;4;
Poland;III Liga - Group II;5;2026-08-23;Koszalin;KKS Kalisz;1;1;
Poland;III Liga - Group II;5;2026-08-23;Unia Swarzedz;Wda Swiecie;0;1;
Poland;III Liga - Group II;6;2026-08-28;Kluczevia Stargard;Unia Swarzedz;2;0;
Poland;III Liga - Group II;6;2026-08-28;Kotwica Kornik;Chemik Bydgoszcz;4;1;
Poland;III Liga - Group II;6;2026-08-28;Luzino;Lipno Steszew;2;1;
Poland;III Liga - Group II;6;2026-08-28;Sroda;Gedania Gdansk;4;3;
Poland;III Liga - Group II;6;2026-08-28;Wda Swiecie;Notec Czarnkow;2;1;
Poland;III Liga - Group II;6;2026-08-29;KKS Kalisz;Elana Torun;5;1;
Poland;III Liga - Group II;6;2026-08-29;Koszalin;Wrzesnia;2;0;
Poland;III Liga - Group II;6;2026-08-29;Lech 2;Grom Nowy Staw;2;4;
Poland;III Liga - Group II;6;2026-08-29;Swinoujscie;Blekitni Stargard;1;5;
