Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Northern Ireland;NIFL Championship;1;2026-08-07;Strabane Athletic;Institute;0;1;
Northern Ireland;NIFL Championship;1;2026-08-08;Armagh;Queens Univ.;1;1;
Northern Ireland;NIFL Championship;1;2026-08-08;Ballinamallard;Newry City;0;1;
Northern Ireland;NIFL Championship;1;2026-08-08;Dundela;Moyola;2;2;
Northern Ireland;NIFL Championship;1;2026-08-08;Glenavon;Ards;1;3;
Northern Ireland;NIFL Championship;1;2026-08-08;H&W Welders;Warrenpoint;3;0;
Northern Ireland;NIFL Championship;1;2026-08-08;Newington;Annagh;4;1;
Northern Ireland;NIFL Championship;1;2026-08-08;Rathfriland;Loughgall;1;3;
Northern Ireland;NIFL Championship;2;2026-08-11;Annagh;Rathfriland;4;2;
Northern Ireland;NIFL Championship;2;2026-08-11;Ards;Dundela;2;2;
Northern Ireland;NIFL Championship;2;2026-08-11;Institute;Ballinamallard;1;2;
Northern Ireland;NIFL Championship;2;2026-08-11;Loughgall;Newington;2;2;
Northern Ireland;NIFL Championship;2;2026-08-11;Moyola;Strabane Athletic;1;3;
Northern Ireland;NIFL Championship;2;2026-08-11;Newry City;Glenavon;1;4;
Northern Ireland;NIFL Championship;2;2026-08-11;Queens Univ.;H&W Welders;2;1;
Northern Ireland;NIFL Championship;2;2026-08-11;Warrenpoint;Armagh;2;0;
