Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Norway;3rd Division Group 4;2026;1;2026-04-01;Varhaug;Akra;2;0;
Norway;3rd Division Group 4;2026;1;2026-04-06;Brodd;Madla IL;3;4;
Norway;3rd Division Group 4;2026;1;2026-04-06;Mandalskameratene;Hinna;1;2;
Norway;3rd Division Group 4;2026;1;2026-04-06;Staal Jorpeland;Flekkeroy;1;1;
Norway;3rd Division Group 4;2026;1;2026-04-07;Stabaek 2;Odd 2;2;3;
Norway;3rd Division Group 4;2026;1;2026-04-07;Vag;Vindbjart;1;0;
Norway;3rd Division Group 4;2026;1;2026-04-07;Viking 2;Haugesund 2;3;1;
Norway;3rd Division Group 4;2026;2;2026-04-11;Akra;Vag;2;1;
Norway;3rd Division Group 4;2026;2;2026-04-11;Madla IL;Varhaug;1;1;
Norway;3rd Division Group 4;2026;2;2026-04-11;Vindbjart;Brodd;2;0;
Norway;3rd Division Group 4;2026;2;2026-04-12;Flekkeroy;Viking 2;3;2;
Norway;3rd Division Group 4;2026;2;2026-04-12;Haugesund 2;Staal Jorpeland;0;3;
Norway;3rd Division Group 4;2026;2;2026-04-12;Odd 2;Mandalskameratene;1;7;
Norway;3rd Division Group 4;2026;2;2026-04-13;Hinna;Stabaek 2;5;3;
Norway;3rd Division Group 4;2026;3;2026-04-18;Brodd;Flekkeroy;2;1;
Norway;3rd Division Group 4;2026;3;2026-04-18;Mandalskameratene;Haugesund 2;1;1;
Norway;3rd Division Group 4;2026;3;2026-04-18;Staal Jorpeland;Madla IL;0;3;
Norway;3rd Division Group 4;2026;3;2026-04-18;Vag;Hinna;3;0;
Norway;3rd Division Group 4;2026;3;2026-04-18;Varhaug;Vindbjart;0;1;
Norway;3rd Division Group 4;2026;3;2026-04-19;Stabaek 2;Akra;4;1;
Norway;3rd Division Group 4;2026;3;2026-04-20;Viking 2;Odd 2;4;0;
Norway;3rd Division Group 4;2026;4;2026-04-25;Akra;Staal Jorpeland;1;1;
Norway;3rd Division Group 4;2026;4;2026-04-25;Brodd;Varhaug;1;3;
Norway;3rd Division Group 4;2026;4;2026-04-25;Flekkeroy;Mandalskameratene;2;1;
Norway;3rd Division Group 4;2026;4;2026-04-25;Madla IL;Vag;2;1;
Norway;3rd Division Group 4;2026;4;2026-04-26;Hinna;Odd 2;1;1;
Norway;3rd Division Group 4;2026;4;2026-04-26;Vindbjart;Viking 2;3;0;
Norway;3rd Division Group 4;2026;4;2026-04-27;Haugesund 2;Stabaek 2;3;2;
Norway;3rd Division Group 4;2026;5;2026-05-01;Mandalskameratene;Akra;2;0;
Norway;3rd Division Group 4;2026;5;2026-05-01;Varhaug;Flekkeroy;1;1;
Norway;3rd Division Group 4;2026;5;2026-05-02;Odd 2;Vindbjart;2;3;
Norway;3rd Division Group 4;2026;5;2026-05-02;Staal Jorpeland;Brodd;3;2;
Norway;3rd Division Group 4;2026;5;2026-05-02;Stabaek 2;Madla IL;2;1;
Norway;3rd Division Group 4;2026;5;2026-05-02;Vag;Haugesund 2;2;4;
Norway;3rd Division Group 4;2026;5;2026-05-02;Viking 2;Hinna;8;0;
Norway;3rd Division Group 4;2026;6;2026-05-07;Akra;Hinna;4;3;
Norway;3rd Division Group 4;2026;6;2026-05-07;Haugesund 2;Odd 2;1;2;
Norway;3rd Division Group 4;2026;6;2026-05-09;Vindbjart;Staal Jorpeland;3;3;
Norway;3rd Division Group 4;2026;6;2026-05-10;Brodd;Vag;4;1;
Norway;3rd Division Group 4;2026;6;2026-05-10;Varhaug;Mandalskameratene;3;3;
Norway;3rd Division Group 4;2026;6;2026-05-11;Flekkeroy;Stabaek 2;6;0;
Norway;3rd Division Group 4;2026;6;2026-05-11;Madla IL;Viking 2;2;0;
Norway;3rd Division Group 4;2026;7;2026-05-14;Hinna;Haugesund 2;2;2;
Norway;3rd Division Group 4;2026;7;2026-05-14;Odd 2;Madla IL;2;2;
Norway;3rd Division Group 4;2026;7;2026-05-14;Staal Jorpeland;Varhaug;1;4;
Norway;3rd Division Group 4;2026;7;2026-05-14;Stabaek 2;Brodd;1;2;
Norway;3rd Division Group 4;2026;7;2026-05-14;Viking 2;Akra;1;1;
Norway;3rd Division Group 4;2026;7;2026-05-16;Mandalskameratene;Vindbjart;2;0;
Norway;3rd Division Group 4;2026;7;2026-05-16;Vag;Flekkeroy;0;2;
Norway;3rd Division Group 4;2026;8;2026-05-23;Flekkeroy;Vindbjart;2;0;
Norway;3rd Division Group 4;2026;8;2026-05-23;Mandalskameratene;Viking 2;0;0;
Norway;3rd Division Group 4;2026;8;2026-05-25;Madla IL;Hinna;3;0;
Norway;3rd Division Group 4;2026;8;2026-05-25;Varhaug;Vag;0;1;
Norway;3rd Division Group 4;2026;8;2026-05-26;Akra;Haugesund 2;2;7;
Norway;3rd Division Group 4;2026;8;2026-05-26;Brodd;Odd 2;2;1;
Norway;3rd Division Group 4;2026;8;2026-05-26;Staal Jorpeland;Stabaek 2;1;2;
Norway;3rd Division Group 4;2026;9;2026-05-29;Hinna;Varhaug;0;1;
Norway;3rd Division Group 4;2026;9;2026-05-30;Haugesund 2;Flekkeroy;3;4;
Norway;3rd Division Group 4;2026;9;2026-05-30;Vag;Staal Jorpeland;0;1;
Norway;3rd Division Group 4;2026;9;2026-05-30;Vindbjart;Madla IL;2;2;
Norway;3rd Division Group 4;2026;9;2026-05-31;Odd 2;Akra;1;2;
Norway;3rd Division Group 4;2026;9;2026-05-31;Stabaek 2;Mandalskameratene;8;4;
Norway;3rd Division Group 4;2026;9;2026-05-31;Viking 2;Brodd;4;1;
Norway;3rd Division Group 4;2026;10;2026-06-12;Varhaug;Viking 2;0;3;
Norway;3rd Division Group 4;2026;10;2026-06-13;Brodd;Mandalskameratene;1;3;
Norway;3rd Division Group 4;2026;10;2026-06-13;Madla IL;Akra;3;1;
Norway;3rd Division Group 4;2026;10;2026-06-13;Vindbjart;Haugesund 2;4;0;
Norway;3rd Division Group 4;2026;10;2026-06-14;Flekkeroy;Hinna;4;3;
Norway;3rd Division Group 4;2026;10;2026-06-15;Staal Jorpeland;Odd 2;5;2;
Norway;3rd Division Group 4;2026;10;2026-06-15;Vag;Stabaek 2;3;2;
Norway;3rd Division Group 4;2026;11;2026-06-19;Hinna;Brodd;3;3;
Norway;3rd Division Group 4;2026;11;2026-06-21;Akra;Vindbjart;0;2;
Norway;3rd Division Group 4;2026;11;2026-06-21;Mandalskameratene;Vag;2;1;
Norway;3rd Division Group 4;2026;11;2026-06-21;Stabaek 2;Varhaug;1;4;
Norway;3rd Division Group 4;2026;11;2026-06-21;Viking 2;Staal Jorpeland;5;2;
Norway;3rd Division Group 4;2026;11;2026-06-22;Haugesund 2;Madla IL;3;2;
Norway;3rd Division Group 4;2026;11;2026-06-22;Odd 2;Flekkeroy;3;1;
Norway;3rd Division Group 4;2026;12;2026-06-25;Staal Jorpeland;Hinna;1;1;
Norway;3rd Division Group 4;2026;12;2026-06-25;Vag;Viking 2;3;2;
