Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
England;Isthmian League Premier Division;1;2026-08-08;Aveley;Eastbourne Boro;2;2;
England;Isthmian League Premier Division;1;2026-08-08;Brentwood;Burgess Hill;2;0;
England;Isthmian League Premier Division;1;2026-08-08;Cheshunt;Stanway;0;0;
England;Isthmian League Premier Division;1;2026-08-08;Dulwich Hamlet;Maldon & Tiptree;6;0;
England;Isthmian League Premier Division;1;2026-08-08;Lewes;Enfield Town;0;4;
England;Isthmian League Premier Division;1;2026-08-08;Ramsgate;Leatherhead;1;2;
England;Isthmian League Premier Division;1;2026-08-08;St. Albans;Chatham;3;1;
England;Isthmian League Premier Division;1;2026-08-08;Three Bridges;Dartford;2;3;
England;Isthmian League Premier Division;1;2026-08-08;Welling;Whitehawk;2;0;
England;Isthmian League Premier Division;1;2026-08-08;Whyteleafe;Carshalton;0;2;
England;Isthmian League Premier Division;1;2026-08-08;Wingate & Finchley;Cray Wanderers;1;1;
England;Isthmian League Premier Division;2;2026-08-10;Carshalton;Wingate & Finchley;2;0;
England;Isthmian League Premier Division;2;2026-08-11;Burgess Hill;Whyteleafe;3;0;
England;Isthmian League Premier Division;2;2026-08-11;Chatham;Dulwich Hamlet;3;1;
England;Isthmian League Premier Division;2;2026-08-11;Cray Wanderers;Cheshunt;0;0;
England;Isthmian League Premier Division;2;2026-08-11;Dartford;Brentwood;1;0;
England;Isthmian League Premier Division;2;2026-08-11;Eastbourne Boro;Three Bridges;3;2;
England;Isthmian League Premier Division;2;2026-08-11;Enfield Town;St. Albans;1;2;
England;Isthmian League Premier Division;2;2026-08-11;Leatherhead;Welling;4;1;
England;Isthmian League Premier Division;2;2026-08-11;Maldon & Tiptree;Aveley;1;0;
England;Isthmian League Premier Division;2;2026-08-11;Stanway;Ramsgate;1;3;
England;Isthmian League Premier Division;2;2026-08-11;Whitehawk;Lewes;0;0;
England;Isthmian League Premier Division;3;2026-08-15;Aveley;Whitehawk;3;2;
England;Isthmian League Premier Division;3;2026-08-15;Burgess Hill;Leatherhead;2;2;
England;Isthmian League Premier Division;3;2026-08-15;Carshalton;Cray Wanderers;2;1;
England;Isthmian League Premier Division;3;2026-08-15;Chatham;Three Bridges;3;1;
England;Isthmian League Premier Division;3;2026-08-15;Dulwich Hamlet;Cheshunt;2;0;
England;Isthmian League Premier Division;3;2026-08-15;Eastbourne Boro;Brentwood;3;2;
England;Isthmian League Premier Division;3;2026-08-15;Enfield Town;Ramsgate;3;2;
England;Isthmian League Premier Division;3;2026-08-15;Maldon & Tiptree;Dartford;1;2;
England;Isthmian League Premier Division;3;2026-08-15;St. Albans;Lewes;0;2;
England;Isthmian League Premier Division;3;2026-08-15;Welling;Stanway;4;0;
England;Isthmian League Premier Division;3;2026-08-15;Whyteleafe;Wingate & Finchley;2;2;
England;Isthmian League Premier Division;4;2026-08-22;Brentwood;Enfield Town;1;3;
England;Isthmian League Premier Division;4;2026-08-22;Cheshunt;Burgess Hill;1;1;
England;Isthmian League Premier Division;4;2026-08-22;Cray Wanderers;Eastbourne Boro;2;1;
England;Isthmian League Premier Division;4;2026-08-22;Dartford;Welling;0;3;
England;Isthmian League Premier Division;4;2026-08-22;Leatherhead;Maldon & Tiptree;1;4;
England;Isthmian League Premier Division;4;2026-08-22;Lewes;Whyteleafe;3;1;
England;Isthmian League Premier Division;4;2026-08-22;Ramsgate;St. Albans;4;0;
England;Isthmian League Premier Division;4;2026-08-22;Stanway;Carshalton;1;2;
England;Isthmian League Premier Division;4;2026-08-22;Three Bridges;Aveley;1;5;
England;Isthmian League Premier Division;4;2026-08-22;Whitehawk;Chatham;0;3;
England;Isthmian League Premier Division;4;2026-08-22;Wingate & Finchley;Dulwich Hamlet;1;0;
England;Isthmian League Premier Division;5;2026-08-28;Burgess Hill;Dartford;2;1;
England;Isthmian League Premier Division;5;2026-08-29;Aveley;Lewes;0;2;
England;Isthmian League Premier Division;5;2026-08-29;Carshalton;Brentwood;2;0;
England;Isthmian League Premier Division;5;2026-08-29;Chatham;Wingate & Finchley;2;3;
England;Isthmian League Premier Division;5;2026-08-29;Dulwich Hamlet;Three Bridges;2;2;
England;Isthmian League Premier Division;5;2026-08-29;Eastbourne Boro;Leatherhead;0;1;
England;Isthmian League Premier Division;5;2026-08-29;Enfield Town;Whitehawk;5;1;
England;Isthmian League Premier Division;5;2026-08-29;St. Albans;Stanway;4;1;
England;Isthmian League Premier Division;5;2026-08-29;Welling;Ramsgate;1;0;
England;Isthmian League Premier Division;5;2026-08-29;Whyteleafe;Cheshunt;2;2;
England;Isthmian League Premier Division;6;2026-08-31;Cheshunt;St. Albans;1;1;
England;Isthmian League Premier Division;6;2026-08-31;Cray Wanderers;Welling;4;1;
England;Isthmian League Premier Division;6;2026-08-31;Dartford;Chatham;1;0;
England;Isthmian League Premier Division;6;2026-08-31;Leatherhead;Dulwich Hamlet;2;3;
England;Isthmian League Premier Division;6;2026-08-31;Lewes;Eastbourne Boro;1;0;
England;Isthmian League Premier Division;6;2026-08-31;Ramsgate;Whyteleafe;5;1;
England;Isthmian League Premier Division;6;2026-08-31;Stanway;Aveley;0;2;
England;Isthmian League Premier Division;6;2026-08-31;Three Bridges;Carshalton;3;2;
England;Isthmian League Premier Division;6;2026-08-31;Whitehawk;Burgess Hill;1;1;
