Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Germany;Oberliga Bayern Sud;1;2026-07-17;Monaco 1860 II;Geretsried;5;1;
Germany;Oberliga Bayern Sud;1;2026-07-18;Gundelfingen;Deisenhofen;0;2;
Germany;Oberliga Bayern Sud;1;2026-07-18;Kirchanschoring;Landshut;1;2;
Germany;Oberliga Bayern Sud;1;2026-07-21;Ismaning;Pfaffenhofen;0;0;
Germany;Oberliga Bayern Sud;1;2026-07-21;Kottern-St. Mang;Schwabmunchen;1;0;
Germany;Oberliga Bayern Sud;1;2026-07-21;Pipinsried;Heimstetten;3;2;
Germany;Oberliga Bayern Sud;1;2026-07-21;Rosenheim;Schalding;2;2;
Germany;Oberliga Bayern Sud;2;2026-07-24;Hankofen-Hailing;Ismaning;2;0;
Germany;Oberliga Bayern Sud;2;2026-07-24;Heimstetten;FC Schwaig;1;2;
Germany;Oberliga Bayern Sud;2;2026-07-24;Landshut;Erlbach;1;0;
Germany;Oberliga Bayern Sud;2;2026-07-24;TSV 1880 Wasserburg;Gundelfingen;1;3;
Germany;Oberliga Bayern Sud;2;2026-07-25;Deisenhofen;Kirchanschoring;2;2;
Germany;Oberliga Bayern Sud;2;2026-07-25;Geretsried;Pipinsried;0;5;
Germany;Oberliga Bayern Sud;2;2026-07-25;Pfaffenhofen;Rosenheim;2;0;
Germany;Oberliga Bayern Sud;2;2026-07-25;Schalding;Kottern-St. Mang;4;2;
