Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Finland;Veikkausliiga;2026;1;2026-04-04;Gnistan;Oulu;1;5;
Finland;Veikkausliiga;2026;1;2026-04-04;HJK;SJK;3;0;
Finland;Veikkausliiga;2026;1;2026-04-04;Ilves;KuPS;1;3;
Finland;Veikkausliiga;2026;1;2026-04-04;Inter Turku;VPS;0;0;
Finland;Veikkausliiga;2026;1;2026-04-04;Jaro;Lahti;0;1;
Finland;Veikkausliiga;2026;1;2026-04-04;Mariehamn;TPS Turku;1;1;
Finland;Veikkausliiga;2026;2;2026-04-10;SJK;Mariehamn;3;0;
Finland;Veikkausliiga;2026;2;2026-04-10;TPS Turku;Lahti;2;1;
Finland;Veikkausliiga;2026;2;2026-04-10;VPS;Jaro;0;0;
Finland;Veikkausliiga;2026;2;2026-04-11;HJK;Oulu;0;1;
Finland;Veikkausliiga;2026;2;2026-04-11;Inter Turku;Ilves;2;1;
Finland;Veikkausliiga;2026;2;2026-04-11;KuPS;Gnistan;1;0;
Finland;Veikkausliiga;2026;3;2026-04-18;Gnistan;HJK;0;3;
Finland;Veikkausliiga;2026;3;2026-04-18;Jaro;KuPS;1;1;
Finland;Veikkausliiga;2026;3;2026-04-18;Lahti;Inter Turku;0;2;
Finland;Veikkausliiga;2026;3;2026-04-18;Mariehamn;Ilves;2;2;
Finland;Veikkausliiga;2026;3;2026-04-18;Oulu;VPS;2;1;
Finland;Veikkausliiga;2026;3;2026-04-18;TPS Turku;SJK;2;0;
Finland;Veikkausliiga;2026;4;2026-04-24;SJK;Jaro;1;1;
Finland;Veikkausliiga;2026;4;2026-04-24;TPS Turku;Gnistan;1;1;
Finland;Veikkausliiga;2026;4;2026-04-24;VPS;Ilves;3;2;
Finland;Veikkausliiga;2026;4;2026-04-25;Inter Turku;Mariehamn;1;0;
Finland;Veikkausliiga;2026;4;2026-04-25;Lahti;Oulu;2;1;
Finland;Veikkausliiga;2026;4;2026-04-26;KuPS;HJK;1;1;
Finland;Veikkausliiga;2026;5;2026-05-02;Jaro;TPS Turku;2;2;
Finland;Veikkausliiga;2026;5;2026-05-02;Mariehamn;VPS;0;1;
Finland;Veikkausliiga;2026;5;2026-05-02;Oulu;KuPS;2;0;
Finland;Veikkausliiga;2026;5;2026-05-02;SJK;Ilves;1;1;
Finland;Veikkausliiga;2026;5;2026-05-04;HJK;Lahti;1;0;
Finland;Veikkausliiga;2026;5;2026-05-05;Gnistan;Inter Turku;2;0;
