Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
France;Ligue 2;1;2026-08-08;Boulogne;Nancy;0;0;
France;Ligue 2;1;2026-08-08;Clermont;Reims;0;0;
France;Ligue 2;1;2026-08-08;Dunkerque;Grenoble;4;2;
France;Ligue 2;1;2026-08-08;Metz;Guingamp;2;1;
France;Ligue 2;1;2026-08-08;Montpellier;Dijon;1;1;
France;Ligue 2;1;2026-08-08;Nantes;Red Star;0;1;
France;Ligue 2;1;2026-08-08;Pau FC;Annecy;0;1;
France;Ligue 2;1;2026-08-08;Rodez;Laval;3;1;
France;Ligue 2;1;2026-08-08;Sochaux;St. Etienne;0;3;
France;Ligue 2;2;2026-08-14;Annecy;Rodez;2;0;
France;Ligue 2;2;2026-08-14;Dijon;Pau FC;0;1;
France;Ligue 2;2;2026-08-14;Grenoble;Metz;0;0;
France;Ligue 2;2;2026-08-14;Guingamp;Boulogne;1;0;
France;Ligue 2;2;2026-08-14;Laval;Nantes;2;1;
France;Ligue 2;2;2026-08-14;Nancy;Montpellier;0;1;
France;Ligue 2;2;2026-08-14;Red Star;Sochaux;0;0;
France;Ligue 2;2;2026-08-14;Reims;Dunkerque;3;3;
France;Ligue 2;2;2026-08-14;St. Etienne;Clermont;3;1;
France;Ligue 2;3;2026-08-21;Boulogne;Red Star;1;1;
France;Ligue 2;3;2026-08-21;Clermont;Dijon;1;1;
France;Ligue 2;3;2026-08-21;Dunkerque;Montpellier;0;1;
France;Ligue 2;3;2026-08-21;Pau FC;Nancy;0;1;
France;Ligue 2;3;2026-08-21;Sochaux;Guingamp;1;0;
France;Ligue 2;3;2026-08-24;Reims;Annecy;3;1;
France;Ligue 2;3;2026-08-28;Clermont;Sochaux;0;0;
France;Ligue 2;3;2026-08-28;Laval;Grenoble;0;3;
France;Ligue 2;3;2026-08-28;Montpellier;Boulogne;0;0;
France;Ligue 2;3;2026-08-28;Nancy;Dunkerque;2;0;
France;Ligue 2;3;2026-08-28;Rodez;Pau FC;2;2;
France;Ligue 2;3;2026-08-29;Guingamp;Nantes;3;3;
France;Ligue 2;4;2026-08-29;Annecy;Metz;1;1;
France;Ligue 2;4;2026-08-29;Red Star;Reims;1;4;
