Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Portugal;Liga Portugal;1;2026-08-07;Estoril;Famalicao;1;1;
Portugal;Liga Portugal;1;2026-08-08;Estrela;Sporting;2;2;
Portugal;Liga Portugal;1;2026-08-08;Guimaraes;Arouca;0;1;
Portugal;Liga Portugal;1;2026-08-08;Maritimo;Casa Pia;1;0;
Portugal;Liga Portugal;1;2026-08-09;Benfica;Academico Viseu;2;2;
Portugal;Liga Portugal;1;2026-08-09;FC Porto;Alverca;2;0;
Portugal;Liga Portugal;1;2026-08-09;Gil Vicente;Rio Ave;1;0;
Portugal;Liga Portugal;1;2026-08-09;Moreirense;Braga;2;2;
Portugal;Liga Portugal;1;2026-08-10;Santa Clara;Nacional;2;2;
Portugal;Liga Portugal;2;2026-08-14;Sporting;Guimaraes;3;2;
Portugal;Liga Portugal;2;2026-08-15;Academico Viseu;Santa Clara;0;1;
Portugal;Liga Portugal;2;2026-08-15;Alverca;Estrela;2;2;
Portugal;Liga Portugal;2;2026-08-15;Rio Ave;FC Porto;0;2;
Portugal;Liga Portugal;2;2026-08-16;Arouca;Moreirense;4;0;
Portugal;Liga Portugal;2;2026-08-16;Famalicao;Maritimo;1;2;
Portugal;Liga Portugal;2;2026-08-16;Nacional;Estoril;2;0;
Portugal;Liga Portugal;2;2026-08-17;Casa Pia;Benfica;0;7;
Portugal;Liga Portugal;3;2026-08-22;Estoril;Rio Ave;0;2;
Portugal;Liga Portugal;3;2026-08-22;Maritimo;Academico Viseu;2;2;
Portugal;Liga Portugal;3;2026-08-22;Sporting;Alverca;3;1;
Portugal;Liga Portugal;3;2026-08-23;FC Porto;Arouca;2;0;
Portugal;Liga Portugal;3;2026-08-23;Guimaraes;Nacional;1;0;
Portugal;Liga Portugal;3;2026-08-23;Santa Clara;Famalicao;1;0;
Portugal;Liga Portugal;3;2026-08-24;Gil Vicente;Casa Pia;2;0;
Portugal;Liga Portugal;4;2026-08-28;Rio Ave;Sporting;0;4;
Portugal;Liga Portugal;4;2026-08-29;Academico Viseu;FC Porto;0;3;
Portugal;Liga Portugal;4;2026-08-29;Alverca;Santa Clara;1;1;
Portugal;Liga Portugal;4;2026-08-29;Arouca;Maritimo;2;1;
Portugal;Liga Portugal;4;2026-08-30;Casa Pia;Moreirense;0;1;
Portugal;Liga Portugal;4;2026-08-30;Famalicao;Gil Vicente;0;0;
Portugal;Liga Portugal;4;2026-08-30;Nacional;Estrela;2;3;
Portugal;Liga Portugal;4;2026-08-31;Benfica;Estoril;2;1;
Portugal;Liga Portugal;4;2026-08-31;Braga;Guimaraes;1;0;
