Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Armenia;Premier League;1;2026-07-31;Van;Sardarapat;1;4;
Armenia;Premier League;1;2026-08-01;BKMA;Shirak;0;0;
Armenia;Premier League;1;2026-08-01;FC Gandzasar;Ararat-Armenia;3;4;
Armenia;Premier League;1;2026-08-02;Noah;Syunik;3;0;
Armenia;Premier League;1;2026-08-02;Urartu;Pyunik;2;2;
Armenia;Premier League;1;2026-08-03;Alashkert;Ararat;3;0;
Armenia;Premier League;2;2026-08-07;Ararat;Sardarapat;1;2;
Armenia;Premier League;2;2026-08-07;Ararat-Armenia;Urartu;2;1;
Armenia;Premier League;2;2026-08-08;FC Gandzasar;Syunik;3;1;
Armenia;Premier League;2;2026-08-09;Pyunik;Van;3;0;
Armenia;Premier League;2;2026-08-09;Shirak;Noah;3;4;
Armenia;Premier League;2;2026-08-10;Alashkert;BKMA;3;0;
Armenia;Premier League;3;2026-08-13;Urartu;Syunik;3;0;
Armenia;Premier League;3;2026-08-14;FC Gandzasar;Shirak;0;1;
Armenia;Premier League;3;2026-08-15;Ararat-Armenia;Van;2;0;
Armenia;Premier League;3;2026-08-15;BKMA;Ararat;1;2;
