Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Finland;Kakkonen Group A;2026;1;2026-06-27;Kiffen;Lahden Reipas;3;2;
Finland;Kakkonen Group A;2026;1;2026-06-27;MyPa;Atlantis;1;2;
Finland;Kakkonen Group A;2026;1;2026-06-27;PEPO;PPJ;2;2;
Finland;Kakkonen Group A;2026;1;2026-06-27;PuiU;HPS;0;2;
Finland;Kakkonen Group A;2026;1;2026-06-27;Union Plaani;HIFK;0;3;
Finland;Kakkonen Group A;2026;2;2026-06-11;PPJ;Atlantis;3;3;
Finland;Kakkonen Group A;2026;2;2026-06-12;HPS;Kiffen;1;2;
Finland;Kakkonen Group A;2026;2;2026-06-13;HIFK;PEPO;2;1;
Finland;Kakkonen Group A;2026;2;2026-06-13;Lahden Reipas;Union Plaani;4;2;
Finland;Kakkonen Group A;2026;2;2026-06-13;PuiU;MyPa;1;1;
Finland;Kakkonen Group A;2026;3;2026-06-04;PEPO;Lahden Reipas;2;1;
Finland;Kakkonen Group A;2026;3;2026-06-06;Atlantis;HIFK;3;2;
Finland;Kakkonen Group A;2026;3;2026-06-06;MyPa;PPJ;1;3;
Finland;Kakkonen Group A;2026;3;2026-06-06;Union Plaani;HPS;0;2;
Finland;Kakkonen Group A;2026;3;2026-06-08;Kiffen;PuiU;2;0;
Finland;Kakkonen Group A;2026;4;2026-05-29;MyPa;PEPO;0;0;
Finland;Kakkonen Group A;2026;4;2026-05-29;PuiU;HIFK;0;2;
Finland;Kakkonen Group A;2026;4;2026-05-29;Union Plaani;Kiffen;0;2;
Finland;Kakkonen Group A;2026;4;2026-05-31;HPS;PPJ;2;2;
Finland;Kakkonen Group A;2026;4;2026-05-31;Lahden Reipas;Atlantis;1;0;
Finland;Kakkonen Group A;2026;5;2026-05-22;Atlantis;PuiU;8;0;
Finland;Kakkonen Group A;2026;5;2026-05-22;HIFK;HPS;0;2;
Finland;Kakkonen Group A;2026;5;2026-05-22;PPJ;Lahden Reipas;3;0;
Finland;Kakkonen Group A;2026;5;2026-05-23;Kiffen;MyPa;3;1;
Finland;Kakkonen Group A;2026;5;2026-05-23;PEPO;Union Plaani;1;1;
Finland;Kakkonen Group A;2026;6;2026-05-16;HPS;Atlantis;4;3;
Finland;Kakkonen Group A;2026;6;2026-05-16;MyPa;Lahden Reipas;0;5;
Finland;Kakkonen Group A;2026;6;2026-05-16;PuiU;PEPO;1;2;
Finland;Kakkonen Group A;2026;6;2026-05-16;Union Plaani;PPJ;2;2;
Finland;Kakkonen Group A;2026;6;2026-05-18;HIFK;Kiffen;3;3;
Finland;Kakkonen Group A;2026;7;2026-05-08;Atlantis;Union Plaani;5;1;
Finland;Kakkonen Group A;2026;7;2026-05-08;Lahden Reipas;PuiU;3;1;
Finland;Kakkonen Group A;2026;7;2026-05-09;MyPa;HPS;1;3;
Finland;Kakkonen Group A;2026;7;2026-05-09;PEPO;Kiffen;2;1;
Finland;Kakkonen Group A;2026;7;2026-05-09;PPJ;HIFK;1;1;
Finland;Kakkonen Group A;2026;8;2026-05-02;HPS;PEPO;1;2;
Finland;Kakkonen Group A;2026;8;2026-05-02;Kiffen;Atlantis;4;1;
Finland;Kakkonen Group A;2026;8;2026-05-02;Union Plaani;MyPa;1;3;
Finland;Kakkonen Group A;2026;8;2026-05-03;HIFK;Lahden Reipas;2;1;
Finland;Kakkonen Group A;2026;8;2026-05-03;PPJ;PuiU;0;0;
Finland;Kakkonen Group A;2026;9;2026-04-24;Lahden Reipas;HPS;2;2;
Finland;Kakkonen Group A;2026;9;2026-04-25;Kiffen;PPJ;0;4;
Finland;Kakkonen Group A;2026;9;2026-04-25;MyPa;HIFK;0;1;
Finland;Kakkonen Group A;2026;9;2026-04-25;PEPO;Atlantis;4;1;
Finland;Kakkonen Group A;2026;9;2026-04-25;PuiU;Union Plaani;3;1;
Finland;Kakkonen Group A;2026;10;2026-04-17;HIFK;Union Plaani;5;1;
Finland;Kakkonen Group A;2026;10;2026-04-17;PPJ;PEPO;1;1;
Finland;Kakkonen Group A;2026;10;2026-04-18;Atlantis;MyPa;0;2;
Finland;Kakkonen Group A;2026;10;2026-04-18;HPS;PuiU;1;3;
Finland;Kakkonen Group A;2026;10;2026-04-19;Lahden Reipas;Kiffen;3;2;
