Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Czech Republic;4. liga - Group C;1;2026-08-08;Hlinsko;Kolin;1;1;
Czech Republic;4. liga - Group C;1;2026-08-08;Prepere;Kosmonosy;2;4;
Czech Republic;4. liga - Group C;1;2026-08-08;Trutnov;Police nad Metuji;1;2;
Czech Republic;4. liga - Group C;1;2026-08-08;Usti nad Orlici;Turnov;2;2;
Czech Republic;4. liga - Group C;1;2026-08-08;Vykan;Chrudim B;7;2;
Czech Republic;4. liga - Group C;1;2026-08-08;Vysoke Myto;Chlumec nad Cidlinou;4;2;
Czech Republic;4. liga - Group C;1;2026-08-09;Dvur Kralove;Slavia HK;2;1;
Czech Republic;4. liga - Group C;1;2026-08-09;Svitavy;Letohrad;2;1;
Czech Republic;4. liga - Group C;2;2026-08-15;Chrudim B;Usti nad Orlici;0;6;
Czech Republic;4. liga - Group C;2;2026-08-15;Hlinsko;Dvur Kralove;3;2;
Czech Republic;4. liga - Group C;2;2026-08-15;Kosmonosy;Vysoke Myto;2;2;
Czech Republic;4. liga - Group C;2;2026-08-15;Letohrad;Vykan;1;4;
Czech Republic;4. liga - Group C;2;2026-08-15;Slavia HK;Svitavy;3;2;
Czech Republic;4. liga - Group C;2;2026-08-16;Kolin;Chlumec nad Cidlinou;1;1;
Czech Republic;4. liga - Group C;2;2026-08-16;Police nad Metuji;Prepere;0;1;
Czech Republic;4. liga - Group C;2;2026-08-16;Turnov;Trutnov;4;0;
Czech Republic;4. liga - Group C;3;2026-08-22;Prepere;Turnov;5;2;
Czech Republic;4. liga - Group C;3;2026-08-22;Trutnov;Chrudim B;5;0;
Czech Republic;4. liga - Group C;3;2026-08-22;Usti nad Orlici;Letohrad;4;1;
Czech Republic;4. liga - Group C;3;2026-08-22;Vysoke Myto;Police nad Metuji;2;0;
Czech Republic;4. liga - Group C;3;2026-08-23;Chlumec nad Cidlinou;Kosmonosy;0;2;
Czech Republic;4. liga - Group C;3;2026-08-23;Dvur Kralove;Kolin;2;2;
Czech Republic;4. liga - Group C;3;2026-08-23;Svitavy;Hlinsko;0;6;
Czech Republic;4. liga - Group C;4;2026-08-29;Chrudim B;Prepere;1;2;
Czech Republic;4. liga - Group C;4;2026-08-29;Hlinsko;Vykan;2;1;
Czech Republic;4. liga - Group C;4;2026-08-29;Letohrad;Trutnov;1;2;
Czech Republic;4. liga - Group C;4;2026-08-29;Slavia HK;Usti nad Orlici;3;1;
Czech Republic;4. liga - Group C;4;2026-08-30;Dvur Kralove;Svitavy;1;0;
Czech Republic;4. liga - Group C;4;2026-08-30;Kolin;Kosmonosy;0;4;
Czech Republic;4. liga - Group C;4;2026-08-30;Police nad Metuji;Chlumec nad Cidlinou;3;1;
Czech Republic;4. liga - Group C;4;2026-08-30;Turnov;Vysoke Myto;0;2;
