Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Croatia;Prva NL;1;2026-08-21;Mladost Zdralovi;Vukovar 1991;1;1;
Croatia;Prva NL;1;2026-08-21;Sesvete;Karlovac;3;0;
Croatia;Prva NL;1;2026-08-22;Cibalia;Dubrava;2;1;
Croatia;Prva NL;1;2026-08-22;Dugopolje;Kustosija;1;1;
Croatia;Prva NL;1;2026-08-22;Jadran LP;Opatija;2;2;
Croatia;Prva NL;1;2026-08-22;Segesta;Orijent;3;1;
Croatia;Prva NL;1;2026-08-23;Bijelo Brdo;Din. Zagabria 2;1;0;
Croatia;Prva NL;1;2026-08-23;Croatia Zmijavci;Hrvace;3;0;
Croatia;Prva NL;2;2026-08-28;Bijelo Brdo;Cibalia;1;1;
Croatia;Prva NL;2;2026-08-28;Dubrava;Croatia Zmijavci;1;2;
Croatia;Prva NL;2;2026-08-28;Sesvete;Dugopolje;1;2;
Croatia;Prva NL;2;2026-08-28;Vukovar 1991;Segesta;2;0;
Croatia;Prva NL;2;2026-08-29;Hrvace;Jadran LP;1;4;
Croatia;Prva NL;2;2026-08-29;Karlovac;Opatija;2;1;
Croatia;Prva NL;2;2026-08-29;Orijent;Din. Zagabria 2;3;0;
Croatia;Prva NL;2;2026-08-30;Kustosija;Mladost Zdralovi;1;2;
Croatia;Prva NL;3;2026-09-02;Cibalia;Orijent;0;0;
Croatia;Prva NL;3;2026-09-02;Croatia Zmijavci;Bijelo Brdo;1;0;
Croatia;Prva NL;3;2026-09-02;Dugopolje;Karlovac;2;2;
Croatia;Prva NL;3;2026-09-02;Jadran LP;Dubrava;1;1;
Croatia;Prva NL;3;2026-09-02;Mladost Zdralovi;Sesvete;1;0;
Croatia;Prva NL;3;2026-09-02;Opatija;Hrvace;1;0;
Croatia;Prva NL;3;2026-09-02;Segesta;Kustosija;0;0;
Croatia;Prva NL;3;2026-09-02;Vukovar 1991;Din. Zagabria 2;2;6;
Croatia;Prva NL;4;2026-09-05;Dugopolje;Mladost Zdralovi;0;0;
Croatia;Prva NL;4;2026-09-05;Sesvete;Segesta;2;0;
Croatia;Prva NL;4;2026-09-05;Vukovar 1991;Cibalia;1;1;
Croatia;Prva NL;4;2026-09-06;Bijelo Brdo;Jadran LP;1;0;
Croatia;Prva NL;4;2026-09-06;Dubrava;Opatija;2;1;
Croatia;Prva NL;4;2026-09-06;Karlovac;Hrvace;3;1;
Croatia;Prva NL;4;2026-09-06;Kustosija;Din. Zagabria 2;0;1;
Croatia;Prva NL;4;2026-09-06;Orijent;Croatia Zmijavci;1;1;
Croatia;Prva NL;5;2026-09-11;Din. Zagabria 2;Sesvete;1;2;
Croatia;Prva NL;5;2026-09-11;Opatija;Bijelo Brdo;2;3;
Croatia;Prva NL;5;2026-09-12;Cibalia;Kustosija;0;0;
Croatia;Prva NL;5;2026-09-12;Hrvace;Dubrava;0;0;
Croatia;Prva NL;5;2026-09-12;Jadran LP;Orijent;1;0;
Croatia;Prva NL;5;2026-09-12;Mladost Zdralovi;Karlovac;1;0;
Croatia;Prva NL;5;2026-09-12;Segesta;Dugopolje;2;1;
Croatia;Prva NL;5;2026-09-13;Croatia Zmijavci;Vukovar 1991;2;3;
Croatia;Prva NL;6;2026-09-18;Mladost Zdralovi;Segesta;1;3;
Croatia;Prva NL;6;2026-09-18;Sesvete;Cibalia;1;2;
Croatia;Prva NL;6;2026-09-19;Bijelo Brdo;Hrvace;1;2;
Croatia;Prva NL;6;2026-09-19;Dugopolje;Din. Zagabria 2;3;2;
Croatia;Prva NL;6;2026-09-19;Orijent;Opatija;1;0;
Croatia;Prva NL;6;2026-09-19;Vukovar 1991;Jadran LP;2;3;
Croatia;Prva NL;6;2026-09-20;Karlovac;Dubrava;0;1;
Croatia;Prva NL;6;2026-09-20;Kustosija;Croatia Zmijavci;1;0;
