Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Poland;Ekstraklasa;1;2026-07-24;Pogon Szczecin;Legia;0;1;
Poland;Ekstraklasa;1;2026-07-24;Radomiak Radom;Wieczysta Krakow;2;1;
Poland;Ekstraklasa;1;2026-07-25;Gornik Zabrze;Slask;2;1;
Poland;Ekstraklasa;1;2026-07-25;Jagiellonia;Korona;1;0;
Poland;Ekstraklasa;1;2026-07-25;Lech;Cracovia;0;0;
Poland;Ekstraklasa;1;2026-07-26;Rakow;Plock;1;2;
Poland;Ekstraklasa;1;2026-07-26;Widzew Lodz;Motor Lublin;2;2;
Poland;Ekstraklasa;1;2026-07-26;Wisla;Katowice;2;1;
Poland;Ekstraklasa;1;2026-07-28;Zaglebie;Piast;2;0;
Poland;Ekstraklasa;2;2026-07-31;Motor Lublin;Jagiellonia;1;2;
Poland;Ekstraklasa;2;2026-07-31;Plock;Widzew Lodz;0;0;
