Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Finland;Kakkonen Group C;2026;1;2026-06-27;GBK Kokkola;Hercules;7;0;
Finland;Kakkonen Group C;2026;1;2026-06-27;Huima / Urho;JBK;3;2;
Finland;Kakkonen Group C;2026;1;2026-06-27;TP-47;VPS 2;0;3;
Finland;Kakkonen Group C;2026;2;2026-06-12;JBK;SJK Akatemia 2;3;0;
Finland;Kakkonen Group C;2026;2;2026-06-14;Jaro 2;Hercules;2;1;
Finland;Kakkonen Group C;2026;2;2026-06-14;Narpes Kraft;Huima / Urho;1;3;
Finland;Kakkonen Group C;2026;2;2026-06-14;VPS 2;GBK Kokkola;3;4;
Finland;Kakkonen Group C;2026;2;2026-06-14;Vaajakoski;TP-47;3;2;
Finland;Kakkonen Group C;2026;3;2026-06-05;Hercules;VPS 2;1;5;
Finland;Kakkonen Group C;2026;3;2026-06-06;GBK Kokkola;Vaajakoski;0;1;
Finland;Kakkonen Group C;2026;3;2026-06-06;Huima / Urho;Jaro 2;7;1;
Finland;Kakkonen Group C;2026;3;2026-06-06;SJK Akatemia 2;Narpes Kraft;0;4;
Finland;Kakkonen Group C;2026;3;2026-06-06;TP-47;JBK;1;1;
Finland;Kakkonen Group C;2026;4;2026-05-27;SJK Akatemia 2;Hercules;3;0;
Finland;Kakkonen Group C;2026;4;2026-05-27;VPS 2;Vaajakoski;2;2;
Finland;Kakkonen Group C;2026;4;2026-05-29;Huima / Urho;GBK Kokkola;1;2;
Finland;Kakkonen Group C;2026;4;2026-05-29;JBK;Jaro 2;0;3;
Finland;Kakkonen Group C;2026;4;2026-05-31;Narpes Kraft;TP-47;1;2;
Finland;Kakkonen Group C;2026;5;2026-05-21;Jaro 2;VPS 2;2;1;
Finland;Kakkonen Group C;2026;5;2026-05-23;GBK Kokkola;SJK Akatemia 2;4;0;
Finland;Kakkonen Group C;2026;5;2026-05-23;Hercules;Narpes Kraft;1;2;
Finland;Kakkonen Group C;2026;5;2026-05-23;TP-47;Huima / Urho;4;4;
Finland;Kakkonen Group C;2026;5;2026-05-23;Vaajakoski;JBK;3;2;
Finland;Kakkonen Group C;2026;6;2026-05-16;Huima / Urho;Vaajakoski;4;2;
Finland;Kakkonen Group C;2026;6;2026-05-16;JBK;Hercules;3;0;
Finland;Kakkonen Group C;2026;6;2026-05-16;TP-47;Jaro 2;3;1;
Finland;Kakkonen Group C;2026;6;2026-05-17;Narpes Kraft;GBK Kokkola;6;2;
Finland;Kakkonen Group C;2026;6;2026-05-18;SJK Akatemia 2;VPS 2;3;2;
Finland;Kakkonen Group C;2026;7;2026-05-07;SJK Akatemia 2;Huima / Urho;0;1;
Finland;Kakkonen Group C;2026;7;2026-05-08;VPS 2;JBK;2;1;
Finland;Kakkonen Group C;2026;7;2026-05-09;GBK Kokkola;Jaro 2;0;2;
Finland;Kakkonen Group C;2026;7;2026-05-09;Hercules;TP-47;1;2;
Finland;Kakkonen Group C;2026;7;2026-05-09;Vaajakoski;Narpes Kraft;4;5;
Finland;Kakkonen Group C;2026;8;2026-05-02;Hercules;Huima / Urho;2;1;
Finland;Kakkonen Group C;2026;8;2026-05-03;Jaro 2;Vaajakoski;1;0;
Finland;Kakkonen Group C;2026;8;2026-05-03;TP-47;SJK Akatemia 2;2;2;
Finland;Kakkonen Group C;2026;8;2026-05-03;VPS 2;Narpes Kraft;2;2;
Finland;Kakkonen Group C;2026;8;2026-05-04;JBK;GBK Kokkola;1;2;
Finland;Kakkonen Group C;2026;9;2026-04-22;SJK Akatemia 2;Jaro 2;3;4;
Finland;Kakkonen Group C;2026;9;2026-04-25;GBK Kokkola;TP-47;0;2;
Finland;Kakkonen Group C;2026;9;2026-04-25;Huima / Urho;VPS 2;4;4;
Finland;Kakkonen Group C;2026;9;2026-04-25;Narpes Kraft;JBK;0;1;
Finland;Kakkonen Group C;2026;9;2026-04-25;Vaajakoski;Hercules;3;5;
Finland;Kakkonen Group C;2026;10;2026-04-17;Jaro 2;Narpes Kraft;6;5;
Finland;Kakkonen Group C;2026;10;2026-04-17;Vaajakoski;SJK Akatemia 2;0;2;
Finland;Kakkonen Group C;2026;10;2026-04-18;Hercules;GBK Kokkola;4;0;
Finland;Kakkonen Group C;2026;10;2026-04-19;JBK;Huima / Urho;2;0;
Finland;Kakkonen Group C;2026;10;2026-04-19;VPS 2;TP-47;1;1;
