Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Germany;2. Bundesliga;1;2026-08-07;Bochum;Hertha;0;1;
Germany;2. Bundesliga;1;2026-08-08;Darmstadt;Kiel;2;2;
Germany;2. Bundesliga;1;2026-08-08;Heidenheim;Osnabruck;4;3;
Germany;2. Bundesliga;1;2026-08-08;Karlsruher;Bielefeld;2;1;
Germany;2. Bundesliga;1;2026-08-08;Magdeburg;Braunschweig;1;6;
Germany;2. Bundesliga;1;2026-08-08;Wolfsburg;Kaiserslautern;0;0;
Germany;2. Bundesliga;1;2026-08-09;Cottbus;Hannover;3;1;
Germany;2. Bundesliga;1;2026-08-09;Norimberga;Dresda;3;0;
Germany;2. Bundesliga;1;2026-08-09;St. Pauli;Furth;1;1;
Germany;2. Bundesliga;2;2026-08-14;Braunschweig;Bochum;0;1;
Germany;2. Bundesliga;2;2026-08-14;Kiel;St. Pauli;2;2;
Germany;2. Bundesliga;2;2026-08-15;Furth;Norimberga;2;4;
Germany;2. Bundesliga;2;2026-08-15;Hertha;Heidenheim;4;1;
Germany;2. Bundesliga;2;2026-08-15;Kaiserslautern;Karlsruher;0;0;
Germany;2. Bundesliga;2;2026-08-15;Osnabruck;Magdeburg;0;3;
Germany;2. Bundesliga;2;2026-08-16;Bielefeld;Cottbus;3;0;
Germany;2. Bundesliga;2;2026-08-16;Dresda;Darmstadt;1;0;
Germany;2. Bundesliga;2;2026-08-16;Hannover;Wolfsburg;0;1;
