Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Scotland;Premiership;1;2026-07-31;Dundee Utd;Rangers;1;1;
Scotland;Premiership;1;2026-08-01;Aberdeen;Hearts;2;1;
Scotland;Premiership;1;2026-08-01;Falkirk;St. Mirren;0;2;
Scotland;Premiership;1;2026-08-02;Hibernian;Motherwell;1;2;
Scotland;Premiership;1;2026-08-02;St. Johnstone;Kilmarnock;4;3;
Scotland;Premiership;1;2026-08-03;Celtic;Dundee FC;1;0;
Scotland;Premiership;2;2026-08-08;Dundee FC;Aberdeen;2;0;
Scotland;Premiership;2;2026-08-08;St. Mirren;St. Johnstone;1;0;
Scotland;Premiership;2;2026-08-09;Hearts;Dundee Utd;4;0;
Scotland;Premiership;2;2026-08-09;Kilmarnock;Celtic;1;5;
Scotland;Premiership;2;2026-08-09;Motherwell;Falkirk;0;0;
Scotland;Premiership;2;2026-08-09;Rangers;Hibernian;1;2;
Scotland;Premiership;3;2026-08-22;Dundee Utd;Dundee FC;0;2;
Scotland;Premiership;3;2026-08-29;Celtic;Falkirk;2;1;
Scotland;Premiership;3;2026-08-29;Hearts;St. Johnstone;2;1;
Scotland;Premiership;3;2026-08-30;Aberdeen;Rangers;0;1;
Scotland;Premiership;3;2026-08-30;St. Mirren;Motherwell;3;3;
Scotland;Premiership;4;2026-08-29;Kilmarnock;Dundee Utd;0;4;
Scotland;Premiership;4;2026-08-30;Dundee FC;Hibernian;1;2;
