Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Czech Republic;4. liga - Group D;1;2026-08-07;Velke Mezirici;Humpolec;1;1;
Czech Republic;4. liga - Group D;1;2026-08-08;Bedrichov;Znojmo;0;0;
Czech Republic;4. liga - Group D;1;2026-08-08;Bystrc;Zdar nad Sazavou;2;3;
Czech Republic;4. liga - Group D;1;2026-08-08;Kurim;Chotebor;8;1;
Czech Republic;4. liga - Group D;1;2026-08-08;Sparta Brno;FS Trebic;1;2;
Czech Republic;4. liga - Group D;1;2026-08-09;Pelhrimov;Havlickuv Brod;1;0;
Czech Republic;4. liga - Group D;1;2026-08-09;Velka Bites;Bohunice;0;4;
Czech Republic;4. liga - Group D;1;2026-08-09;Zdirec n. D.;Tasovice;1;3;
Czech Republic;4. liga - Group D;2;2026-08-15;Bohunice;Zdirec n. D.;1;1;
Czech Republic;4. liga - Group D;2;2026-08-15;FS Trebic;Velka Bites;0;1;
Czech Republic;4. liga - Group D;2;2026-08-15;Znojmo;Kurim;2;1;
