Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Ukraine;Persha Liga;1;2026-07-24;Fenix Mariupol;Viktoria;0;1;
Ukraine;Persha Liga;1;2026-07-24;Oleksandriya;Nyva Ternopil;1;1;
Ukraine;Persha Liga;1;2026-07-25;Ahrobiznes Volochysk;SC Poltava;0;3;
Ukraine;Persha Liga;1;2026-07-25;Lokomotyv Kyiv;FC Chernihiv;1;1;
Ukraine;Persha Liga;1;2026-07-25;Zhytomyr 2;UCSA;2;2;
Ukraine;Persha Liga;1;2026-07-26;Kolos Kovalivka 2;Prykarpattya;1;0;
Ukraine;Persha Liga;1;2026-07-26;Kulikiv;Metalist Kharkiv;2;1;
Ukraine;Persha Liga;1;2026-07-26;Probiy Horodenka;Inhulets;2;2;
Ukraine;Persha Liga;2;2026-07-31;Ahrobiznes Volochysk;Fenix Mariupol;2;0;
Ukraine;Persha Liga;2;2026-07-31;UCSA;Oleksandriya;4;4;
Ukraine;Persha Liga;2;2026-08-01;FC Chernihiv;Kulikiv;1;1;
Ukraine;Persha Liga;2;2026-08-01;Metalist Kharkiv;Probiy Horodenka;3;1;
Ukraine;Persha Liga;2;2026-08-01;SC Poltava;Nyva Ternopil;1;1;
Ukraine;Persha Liga;2;2026-08-02;Prykarpattya;Lokomotyv Kyiv;2;2;
Ukraine;Persha Liga;2;2026-08-02;Viktoria;Kolos Kovalivka 2;2;0;
Ukraine;Persha Liga;2;2026-08-03;Inhulets;Zhytomyr 2;2;1;
Ukraine;Persha Liga;3;2026-08-07;UCSA;Nyva Ternopil;1;0;
Ukraine;Persha Liga;3;2026-08-08;Kolos Kovalivka 2;Ahrobiznes Volochysk;1;2;
Ukraine;Persha Liga;3;2026-08-08;Kulikiv;Prykarpattya;2;1;
Ukraine;Persha Liga;3;2026-08-08;Lokomotyv Kyiv;Viktoria;0;1;
Ukraine;Persha Liga;3;2026-08-08;Oleksandriya;Inhulets;3;0;
Ukraine;Persha Liga;3;2026-08-09;Fenix Mariupol;SC Poltava;0;3;
Ukraine;Persha Liga;3;2026-08-09;Probiy Horodenka;FC Chernihiv;1;1;
Ukraine;Persha Liga;3;2026-08-09;Zhytomyr 2;Metalist Kharkiv;0;1;
Ukraine;Persha Liga;4;2026-08-14;Ahrobiznes Volochysk;Lokomotyv Kyiv;0;0;
Ukraine;Persha Liga;4;2026-08-14;Prykarpattya;Probiy Horodenka;3;0;
Ukraine;Persha Liga;4;2026-08-15;FC Chernihiv;Zhytomyr 2;2;2;
Ukraine;Persha Liga;4;2026-08-15;Metalist Kharkiv;Oleksandriya;0;2;
Ukraine;Persha Liga;4;2026-08-15;SC Poltava;UCSA;0;0;
Ukraine;Persha Liga;4;2026-08-15;Viktoria;Kulikiv;2;1;
Ukraine;Persha Liga;4;2026-08-16;Fenix Mariupol;Kolos Kovalivka 2;3;1;
Ukraine;Persha Liga;4;2026-08-16;Inhulets;Nyva Ternopil;1;2;
