Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Moldova;Liga 1 Group B;1;2026-07-31;Victoria;Oguzsport;0;1;
Moldova;Liga 1 Group B;1;2026-08-01;Stauceni;National Ialoveni;1;1;
Moldova;Liga 1 Group B;1;2026-08-07;National Ialoveni;Oguzsport;0;2;
Moldova;Liga 1 Group B;1;2026-08-08;Falesti;Victoria;1;0;
Moldova;Liga 1 Group B;2;2026-08-14;Oguzsport;Falesti;0;0;
Moldova;Liga 1 Group B;2;2026-08-15;Victoria;Stauceni;3;2;
Moldova;Liga 1 Group B;3;2026-08-22;National Ialoveni;Falesti;0;1;
Moldova;Liga 1 Group B;3;2026-08-22;Stauceni;Oguzsport;1;0;
Moldova;Liga 1 Group B;4;2026-08-28;Victoria;National Ialoveni;0;2;
Moldova;Liga 1 Group B;4;2026-08-29;Falesti;Stauceni;1;2;
