Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Australia;Victoria Premier League 2;2026;1;2026-02-13;Eastern Lions;Keilor Park;1;0;
Australia;Victoria Premier League 2;2026;1;2026-02-13;Nunawading City;Essendon Royals SC;3;2;
Australia;Victoria Premier League 2;2026;1;2026-02-13;Springvale;Box Hill;1;3;
Australia;Victoria Premier League 2;2026;1;2026-02-14;Goulburn Valley Suns;Whittlesea United;1;2;
Australia;Victoria Premier League 2;2026;1;2026-02-14;Malvern;Bayside Argonauts;5;3;
Australia;Victoria Premier League 2;2026;1;2026-02-14;Moreland City;Altona City;2;2;
Australia;Victoria Premier League 2;2026;1;2026-02-14;Werribee City;Kingston City;1;2;
Australia;Victoria Premier League 2;2026;2;2026-02-20;Box Hill;Malvern;0;2;
Australia;Victoria Premier League 2;2026;2;2026-02-20;Eastern Lions;Moreland City;0;1;
Australia;Victoria Premier League 2;2026;2;2026-02-20;Kingston City;Keilor Park;2;1;
Australia;Victoria Premier League 2;2026;2;2026-02-20;Springvale;Whittlesea United;0;0;
Australia;Victoria Premier League 2;2026;2;2026-02-21;Altona City;Nunawading City;1;0;
Australia;Victoria Premier League 2;2026;2;2026-02-21;Essendon Royals SC;Goulburn Valley Suns;2;3;
Australia;Victoria Premier League 2;2026;2;2026-02-21;Werribee City;Bayside Argonauts;0;4;
Australia;Victoria Premier League 2;2026;3;2026-02-27;Kingston City;Bayside Argonauts;0;0;
Australia;Victoria Premier League 2;2026;3;2026-02-27;Nunawading City;Eastern Lions;3;1;
Australia;Victoria Premier League 2;2026;3;2026-02-27;Springvale;Essendon Royals SC;1;2;
Australia;Victoria Premier League 2;2026;3;2026-02-28;Goulburn Valley Suns;Altona City;5;1;
Australia;Victoria Premier League 2;2026;3;2026-02-28;Malvern;Whittlesea United;2;1;
Australia;Victoria Premier League 2;2026;3;2026-02-28;Moreland City;Keilor Park;2;3;
Australia;Victoria Premier League 2;2026;3;2026-02-28;Werribee City;Box Hill;3;3;
Australia;Victoria Premier League 2;2026;4;2026-03-06;Essendon Royals SC;Malvern;1;2;
Australia;Victoria Premier League 2;2026;4;2026-03-06;Keilor Park;Nunawading City;1;2;
Australia;Victoria Premier League 2;2026;4;2026-03-07;Altona City;Springvale;1;2;
Australia;Victoria Premier League 2;2026;4;2026-03-07;Box Hill;Bayside Argonauts;1;1;
Australia;Victoria Premier League 2;2026;4;2026-03-07;Eastern Lions;Goulburn Valley Suns;3;1;
Australia;Victoria Premier League 2;2026;4;2026-03-07;Werribee City;Whittlesea United;1;0;
Australia;Victoria Premier League 2;2026;5;2026-03-13;Kingston City;Box Hill;0;4;
Australia;Victoria Premier League 2;2026;5;2026-03-13;Nunawading City;Moreland City;0;0;
Australia;Victoria Premier League 2;2026;5;2026-03-13;Springvale;Eastern Lions;2;1;
Australia;Victoria Premier League 2;2026;5;2026-03-14;Bayside Argonauts;Whittlesea United;2;1;
Australia;Victoria Premier League 2;2026;5;2026-03-14;Goulburn Valley Suns;Keilor Park;2;4;
Australia;Victoria Premier League 2;2026;5;2026-03-14;Malvern;Altona City;1;2;
Australia;Victoria Premier League 2;2026;5;2026-03-14;Werribee City;Essendon Royals SC;1;3;
Australia;Victoria Premier League 2;2026;6;2026-03-20;Eastern Lions;Malvern;2;4;
Australia;Victoria Premier League 2;2026;6;2026-03-20;Essendon Royals SC;Bayside Argonauts;1;4;
Australia;Victoria Premier League 2;2026;6;2026-03-20;Keilor Park;Springvale;3;1;
Australia;Victoria Premier League 2;2026;6;2026-03-20;Nunawading City;Kingston City;2;1;
Australia;Victoria Premier League 2;2026;6;2026-03-21;Altona City;Werribee City;1;1;
Australia;Victoria Premier League 2;2026;6;2026-03-21;Moreland City;Goulburn Valley Suns;2;5;
Australia;Victoria Premier League 2;2026;6;2026-03-21;Whittlesea United;Box Hill;0;0;
Australia;Victoria Premier League 2;2026;7;2026-03-27;Box Hill;Essendon Royals SC;1;0;
Australia;Victoria Premier League 2;2026;7;2026-03-27;Kingston City;Whittlesea United;2;0;
Australia;Victoria Premier League 2;2026;7;2026-03-27;Springvale;Moreland City;0;0;
Australia;Victoria Premier League 2;2026;7;2026-03-28;Altona City;Bayside Argonauts;1;2;
Australia;Victoria Premier League 2;2026;7;2026-03-28;Goulburn Valley Suns;Nunawading City;2;0;
Australia;Victoria Premier League 2;2026;7;2026-03-28;Malvern;Keilor Park;1;0;
Australia;Victoria Premier League 2;2026;7;2026-03-28;Werribee City;Eastern Lions;2;2;
Australia;Victoria Premier League 2;2026;8;2026-04-10;Essendon Royals SC;Whittlesea United;4;3;
Australia;Victoria Premier League 2;2026;8;2026-04-10;Keilor Park;Werribee City;2;1;
Australia;Victoria Premier League 2;2026;8;2026-04-11;Altona City;Box Hill;0;1;
Australia;Victoria Premier League 2;2026;8;2026-04-11;Bayside Argonauts;Eastern Lions;0;5;
Australia;Victoria Premier League 2;2026;8;2026-04-11;Goulburn Valley Suns;Kingston City;2;0;
Australia;Victoria Premier League 2;2026;8;2026-04-11;Moreland City;Malvern;1;4;
Australia;Victoria Premier League 2;2026;8;2026-04-11;Nunawading City;Springvale;1;1;
Australia;Victoria Premier League 2;2026;9;2026-04-17;Box Hill;Eastern Lions;1;1;
Australia;Victoria Premier League 2;2026;9;2026-04-17;Kingston City;Essendon Royals SC;0;3;
Australia;Victoria Premier League 2;2026;9;2026-04-17;Whittlesea United;Altona City;2;2;
Australia;Victoria Premier League 2;2026;9;2026-04-18;Bayside Argonauts;Keilor Park;2;1;
Australia;Victoria Premier League 2;2026;9;2026-04-18;Malvern;Nunawading City;2;1;
Australia;Victoria Premier League 2;2026;9;2026-04-18;Springvale;Goulburn Valley Suns;1;2;
Australia;Victoria Premier League 2;2026;9;2026-04-18;Werribee City;Moreland City;3;1;
Australia;Victoria Premier League 2;2026;10;2026-04-24;Eastern Lions;Whittlesea United;1;1;
Australia;Victoria Premier League 2;2026;10;2026-04-24;Keilor Park;Box Hill;1;1;
Australia;Victoria Premier League 2;2026;10;2026-04-24;Moreland City;Bayside Argonauts;1;4;
Australia;Victoria Premier League 2;2026;10;2026-04-24;Springvale;Kingston City;3;2;
Australia;Victoria Premier League 2;2026;10;2026-04-25;Altona City;Essendon Royals SC;0;2;
Australia;Victoria Premier League 2;2026;10;2026-04-25;Goulburn Valley Suns;Malvern;2;2;
Australia;Victoria Premier League 2;2026;10;2026-04-25;Nunawading City;Werribee City;1;4;
Australia;Victoria Premier League 2;2026;11;2026-05-01;Box Hill;Moreland City;3;1;
Australia;Victoria Premier League 2;2026;11;2026-05-01;Essendon Royals SC;Eastern Lions;2;1;
Australia;Victoria Premier League 2;2026;11;2026-05-01;Kingston City;Altona City;2;1;
Australia;Victoria Premier League 2;2026;11;2026-05-01;Whittlesea United;Keilor Park;4;0;
Australia;Victoria Premier League 2;2026;11;2026-05-02;Bayside Argonauts;Nunawading City;1;1;
Australia;Victoria Premier League 2;2026;11;2026-05-02;Malvern;Springvale;4;1;
Australia;Victoria Premier League 2;2026;11;2026-05-02;Werribee City;Goulburn Valley Suns;2;2;
Australia;Victoria Premier League 2;2026;12;2026-05-08;Eastern Lions;Altona City;0;2;
Australia;Victoria Premier League 2;2026;12;2026-05-08;Keilor Park;Essendon Royals SC;1;0;
Australia;Victoria Premier League 2;2026;12;2026-05-08;Springvale;Werribee City;1;0;
Australia;Victoria Premier League 2;2026;12;2026-05-09;Goulburn Valley Suns;Bayside Argonauts;3;1;
Australia;Victoria Premier League 2;2026;12;2026-05-09;Kingston City;Malvern;0;5;
Australia;Victoria Premier League 2;2026;12;2026-05-09;Moreland City;Whittlesea United;1;1;
Australia;Victoria Premier League 2;2026;12;2026-05-09;Nunawading City;Box Hill;1;0;
Australia;Victoria Premier League 2;2026;13;2026-05-15;Essendon Royals SC;Moreland City;3;1;
Australia;Victoria Premier League 2;2026;13;2026-05-15;Kingston City;Eastern Lions;0;4;
Australia;Victoria Premier League 2;2026;13;2026-05-15;Nunawading City;Whittlesea United;0;2;
Australia;Victoria Premier League 2;2026;13;2026-05-15;Werribee City;Malvern;0;1;
Australia;Victoria Premier League 2;2026;13;2026-05-16;Altona City;Keilor Park;0;1;
Australia;Victoria Premier League 2;2026;13;2026-05-16;Bayside Argonauts;Springvale;0;2;
Australia;Victoria Premier League 2;2026;13;2026-05-16;Box Hill;Goulburn Valley Suns;1;2;
Australia;Victoria Premier League 2;2026;14;2026-05-22;Box Hill;Springvale;2;1;
Australia;Victoria Premier League 2;2026;14;2026-05-22;Essendon Royals SC;Nunawading City;5;1;
Australia;Victoria Premier League 2;2026;14;2026-05-22;Keilor Park;Eastern Lions;1;0;
Australia;Victoria Premier League 2;2026;14;2026-05-22;Kingston City;Werribee City;0;2;
Australia;Victoria Premier League 2;2026;14;2026-05-23;Altona City;Moreland City;0;1;
Australia;Victoria Premier League 2;2026;14;2026-05-23;Bayside Argonauts;Malvern;1;2;
Australia;Victoria Premier League 2;2026;14;2026-05-23;Whittlesea United;Goulburn Valley Suns;0;1;
Australia;Victoria Premier League 2;2026;15;2026-05-29;Keilor Park;Kingston City;2;0;
Australia;Victoria Premier League 2;2026;15;2026-05-29;Malvern;Box Hill;2;1;
Australia;Victoria Premier League 2;2026;15;2026-05-29;Nunawading City;Altona City;0;0;
Australia;Victoria Premier League 2;2026;15;2026-05-30;Bayside Argonauts;Werribee City;2;0;
Australia;Victoria Premier League 2;2026;15;2026-05-30;Goulburn Valley Suns;Essendon Royals SC;1;0;
Australia;Victoria Premier League 2;2026;15;2026-05-30;Moreland City;Eastern Lions;3;3;
Australia;Victoria Premier League 2;2026;15;2026-05-30;Whittlesea United;Springvale;2;0;
Australia;Victoria Premier League 2;2026;16;2026-06-05;Box Hill;Werribee City;0;2;
Australia;Victoria Premier League 2;2026;16;2026-06-05;Eastern Lions;Nunawading City;2;0;
Australia;Victoria Premier League 2;2026;16;2026-06-05;Essendon Royals SC;Springvale;8;0;
Australia;Victoria Premier League 2;2026;16;2026-06-05;Whittlesea United;Malvern;1;0;
