Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Australia;NPL South Australia;2026;1;2026-02-27;Croydon;Para;3;2;
Australia;NPL South Australia;2026;1;2026-02-28;Adelaide City;West Adelaide;2;1;
Australia;NPL South Australia;2026;1;2026-02-28;Adelaide Comets;West Torrens;0;3;
Australia;NPL South Australia;2026;1;2026-02-28;Campbelltown City;NE Metrostars;2;3;
Australia;NPL South Australia;2026;1;2026-02-28;FK Beograd;Sturt Lions;1;3;
Australia;NPL South Australia;2026;1;2026-02-28;Playford Patriots;Adelaide United U23;4;2;
Australia;NPL South Australia;2026;2;2026-03-06;Adelaide United U23;FK Beograd;0;1;
Australia;NPL South Australia;2026;2;2026-03-07;Adelaide Comets;Campbelltown City;0;1;
Australia;NPL South Australia;2026;2;2026-03-07;Croydon;Adelaide City;0;4;
Australia;NPL South Australia;2026;2;2026-03-07;NE Metrostars;Playford Patriots;1;3;
Australia;NPL South Australia;2026;2;2026-03-07;Para;West Torrens;2;2;
Australia;NPL South Australia;2026;2;2026-03-07;Sturt Lions;West Adelaide;4;3;
Australia;NPL South Australia;2026;3;2026-03-13;FK Beograd;Para;5;0;
Australia;NPL South Australia;2026;3;2026-03-13;West Adelaide;Adelaide Comets;3;0;
Australia;NPL South Australia;2026;3;2026-03-13;West Torrens;Campbelltown City;3;2;
Australia;NPL South Australia;2026;3;2026-03-14;Adelaide City;Adelaide United U23;2;2;
Australia;NPL South Australia;2026;3;2026-03-14;Playford Patriots;Croydon;2;0;
Australia;NPL South Australia;2026;3;2026-03-14;Sturt Lions;NE Metrostars;0;1;
Australia;NPL South Australia;2026;4;2026-03-20;Adelaide Comets;Adelaide United U23;0;1;
Australia;NPL South Australia;2026;4;2026-03-20;West Torrens;FK Beograd;2;1;
Australia;NPL South Australia;2026;4;2026-03-21;Campbelltown City;Playford Patriots;2;1;
Australia;NPL South Australia;2026;4;2026-03-21;Croydon;West Adelaide;1;2;
Australia;NPL South Australia;2026;4;2026-03-21;NE Metrostars;Adelaide City;2;2;
Australia;NPL South Australia;2026;4;2026-03-21;Para;Sturt Lions;0;5;
Australia;NPL South Australia;2026;5;2026-03-27;FK Beograd;Playford Patriots;2;2;
Australia;NPL South Australia;2026;5;2026-03-28;Adelaide City;Adelaide Comets;4;1;
Australia;NPL South Australia;2026;5;2026-03-28;NE Metrostars;Para;7;0;
Australia;NPL South Australia;2026;5;2026-03-28;Sturt Lions;West Torrens;2;4;
Australia;NPL South Australia;2026;5;2026-03-28;West Adelaide;Campbelltown City;4;4;
Australia;NPL South Australia;2026;5;2026-03-29;Adelaide United U23;Croydon;1;1;
Australia;NPL South Australia;2026;6;2026-04-10;West Torrens;NE Metrostars;0;0;
Australia;NPL South Australia;2026;6;2026-04-11;Campbelltown City;Adelaide United U23;1;1;
Australia;NPL South Australia;2026;6;2026-04-11;Croydon;Adelaide Comets;2;2;
Australia;NPL South Australia;2026;6;2026-04-11;Para;Adelaide City;1;3;
Australia;NPL South Australia;2026;6;2026-04-11;Playford Patriots;Sturt Lions;2;1;
Australia;NPL South Australia;2026;6;2026-04-11;West Adelaide;FK Beograd;0;0;
Australia;NPL South Australia;2026;7;2026-04-17;Adelaide Comets;Playford Patriots;1;2;
Australia;NPL South Australia;2026;7;2026-04-17;Croydon;West Torrens;4;2;
Australia;NPL South Australia;2026;7;2026-04-18;NE Metrostars;FK Beograd;3;0;
Australia;NPL South Australia;2026;7;2026-04-18;Para;Campbelltown City;0;5;
Australia;NPL South Australia;2026;7;2026-04-18;Sturt Lions;Adelaide City;1;0;
Australia;NPL South Australia;2026;7;2026-04-19;Adelaide United U23;West Adelaide;4;0;
Australia;NPL South Australia;2026;8;2026-05-01;Campbelltown City;Croydon;1;2;
Australia;NPL South Australia;2026;8;2026-05-01;West Torrens;Adelaide City;1;0;
Australia;NPL South Australia;2026;8;2026-05-02;FK Beograd;Adelaide Comets;3;1;
Australia;NPL South Australia;2026;8;2026-05-02;Playford Patriots;Para;8;1;
Australia;NPL South Australia;2026;8;2026-05-02;Sturt Lions;Adelaide United U23;2;3;
Australia;NPL South Australia;2026;8;2026-05-02;West Adelaide;NE Metrostars;3;3;
Australia;NPL South Australia;2026;9;2026-05-08;Adelaide Comets;Sturt Lions;2;1;
Australia;NPL South Australia;2026;9;2026-05-08;West Torrens;Playford Patriots;3;3;
Australia;NPL South Australia;2026;9;2026-05-09;Adelaide City;Campbelltown City;2;1;
Australia;NPL South Australia;2026;9;2026-05-09;Adelaide United U23;NE Metrostars;1;6;
Australia;NPL South Australia;2026;9;2026-05-09;Croydon;FK Beograd;0;2;
Australia;NPL South Australia;2026;9;2026-05-09;Para;West Adelaide;1;1;
Australia;NPL South Australia;2026;10;2026-05-16;FK Beograd;Campbelltown City;3;1;
