Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Sweden;Norra Gotaland;2026;1;2026-03-27;IFK Skovde;Vanersborgs FK;1;0;
Sweden;Norra Gotaland;2026;1;2026-03-28;Ahlafors IF;Lidkoping;2;2;
Sweden;Norra Gotaland;2026;1;2026-03-28;Grebbestad;Karlstad II;1;1;
Sweden;Norra Gotaland;2026;1;2026-03-28;Herrestads AIF;Husqvarna;1;3;
Sweden;Norra Gotaland;2026;1;2026-03-28;Motala;Skara;3;0;
Sweden;Norra Gotaland;2026;1;2026-03-29;Stenungsunds;Tord;1;1;
Sweden;Norra Gotaland;2026;1;2026-03-29;Vanersborgs IF;Kumla;1;3;
Sweden;Norra Gotaland;2026;2;2026-04-03;Husqvarna;Ahlafors IF;4;0;
Sweden;Norra Gotaland;2026;2;2026-04-03;Karlstad II;Herrestads AIF;1;1;
Sweden;Norra Gotaland;2026;2;2026-04-03;Kumla;Grebbestad;2;0;
Sweden;Norra Gotaland;2026;2;2026-04-03;Lidkoping;IFK Skovde;3;3;
Sweden;Norra Gotaland;2026;2;2026-04-03;Skara;Stenungsunds;2;1;
Sweden;Norra Gotaland;2026;2;2026-04-03;Tord;Vanersborgs IF;3;3;
Sweden;Norra Gotaland;2026;2;2026-04-03;Vanersborgs FK;Motala;2;1;
Sweden;Norra Gotaland;2026;3;2026-04-10;Ahlafors IF;Vanersborgs FK;1;1;
Sweden;Norra Gotaland;2026;3;2026-04-10;IFK Skovde;Husqvarna;0;3;
Sweden;Norra Gotaland;2026;3;2026-04-10;Lidkoping;Kumla;1;2;
Sweden;Norra Gotaland;2026;3;2026-04-10;Stenungsunds;Grebbestad;2;1;
Sweden;Norra Gotaland;2026;3;2026-04-11;Herrestads AIF;Skara;4;4;
Sweden;Norra Gotaland;2026;3;2026-04-11;Vanersborgs IF;Karlstad II;1;4;
Sweden;Norra Gotaland;2026;3;2026-04-12;Motala;Tord;1;1;
Sweden;Norra Gotaland;2026;4;2026-04-17;Vanersborgs FK;Lidkoping;2;1;
Sweden;Norra Gotaland;2026;4;2026-04-18;Ahlafors IF;Vanersborgs IF;3;0;
Sweden;Norra Gotaland;2026;4;2026-04-18;Grebbestad;Herrestads AIF;2;1;
Sweden;Norra Gotaland;2026;4;2026-04-18;Kumla;Stenungsunds;1;1;
Sweden;Norra Gotaland;2026;4;2026-04-18;Tord;IFK Skovde;0;4;
Sweden;Norra Gotaland;2026;4;2026-04-19;Husqvarna;Motala;2;1;
Sweden;Norra Gotaland;2026;4;2026-04-19;Skara;Karlstad II;2;1;
Sweden;Norra Gotaland;2026;5;2026-04-24;Vanersborgs IF;Skara;1;2;
Sweden;Norra Gotaland;2026;5;2026-04-25;Grebbestad;Tord;3;0;
Sweden;Norra Gotaland;2026;5;2026-04-25;IFK Skovde;Stenungsunds;2;0;
Sweden;Norra Gotaland;2026;5;2026-04-25;Karlstad II;Husqvarna;0;2;
Sweden;Norra Gotaland;2026;5;2026-04-25;Kumla;Vanersborgs FK;0;0;
Sweden;Norra Gotaland;2026;5;2026-04-26;Herrestads AIF;Lidkoping;3;1;
Sweden;Norra Gotaland;2026;5;2026-04-26;Motala;Ahlafors IF;3;2;
Sweden;Norra Gotaland;2026;6;2026-05-01;Ahlafors IF;IFK Skovde;2;3;
Sweden;Norra Gotaland;2026;6;2026-05-01;Husqvarna;Kumla;3;1;
Sweden;Norra Gotaland;2026;6;2026-05-01;Lidkoping;Motala;0;3;
Sweden;Norra Gotaland;2026;6;2026-05-01;Skara;Grebbestad;3;1;
Sweden;Norra Gotaland;2026;6;2026-05-01;Tord;Herrestads AIF;2;2;
Sweden;Norra Gotaland;2026;6;2026-05-01;Vanersborgs FK;Vanersborgs IF;1;2;
Sweden;Norra Gotaland;2026;6;2026-05-03;Stenungsunds;Karlstad II;2;0;
Sweden;Norra Gotaland;2026;7;2026-05-08;Herrestads AIF;Stenungsunds;4;0;
Sweden;Norra Gotaland;2026;7;2026-05-08;Karlstad II;Kumla;1;1;
Sweden;Norra Gotaland;2026;7;2026-05-08;Vanersborgs IF;Lidkoping;0;1;
Sweden;Norra Gotaland;2026;7;2026-05-09;Grebbestad;Ahlafors IF;0;2;
Sweden;Norra Gotaland;2026;7;2026-05-09;Motala;IFK Skovde;0;4;
Sweden;Norra Gotaland;2026;7;2026-05-09;Skara;Husqvarna;1;1;
Sweden;Norra Gotaland;2026;7;2026-05-10;Tord;Vanersborgs FK;2;2;
Sweden;Norra Gotaland;2026;8;2026-05-13;Ahlafors IF;Herrestads AIF;5;0;
Sweden;Norra Gotaland;2026;8;2026-05-14;Kumla;Skara;0;2;
Sweden;Norra Gotaland;2026;8;2026-05-14;Lidkoping;Grebbestad;1;3;
Sweden;Norra Gotaland;2026;8;2026-05-14;Vanersborgs FK;Karlstad II;3;2;
Sweden;Norra Gotaland;2026;8;2026-05-15;Husqvarna;Tord;1;1;
Sweden;Norra Gotaland;2026;8;2026-05-15;IFK Skovde;Vanersborgs IF;6;2;
Sweden;Norra Gotaland;2026;8;2026-05-17;Stenungsunds;Motala;1;1;
