Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Georgia;Erovnuli Liga;1;2026-08-07;Rustavi;Torpedo Kutaisi;1;0;
Georgia;Erovnuli Liga;1;2026-08-08;Dinamo Batumi;Gagra;2;2;
Georgia;Erovnuli Liga;1;2026-08-09;Meshakhte Tkibuli;Samgurali;1;2;
Georgia;Erovnuli Liga;1;2026-08-09;Spaeri;Din. Tbilisi;1;2;
Georgia;Erovnuli Liga;2;2026-08-15;Din. Tbilisi;Rustavi;0;3;
Georgia;Erovnuli Liga;2;2026-08-15;Torpedo Kutaisi;Iberia 1999;4;3;
Georgia;Erovnuli Liga;2;2026-08-16;Dila Gori;Meshakhte Tkibuli;3;1;
Georgia;Erovnuli Liga;2;2026-08-16;Samgurali;Dinamo Batumi;0;4;
Georgia;Erovnuli Liga;2;2026-08-17;Gagra;Spaeri;1;1;
Georgia;Erovnuli Liga;3;2026-08-22;Rustavi;Gagra;3;0;
Georgia;Erovnuli Liga;3;2026-08-22;Spaeri;Samgurali;3;4;
Georgia;Erovnuli Liga;3;2026-08-31;Din. Tbilisi;Dila Gori;2;1;
Georgia;Erovnuli Liga;3;2026-08-31;Torpedo Kutaisi;Meshakhte Tkibuli;0;2;
Georgia;Erovnuli Liga;4;2026-08-30;Dinamo Batumi;Spaeri;3;0;
Georgia;Erovnuli Liga;4;2026-08-30;Samgurali;Rustavi;1;1;
Georgia;Erovnuli Liga;4;2026-08-31;Gagra;Iberia 1999;2;0;
