Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Lithuania;TOPLYGA;2026;1;2026-02-21;Zalgiris;Dziugas Telsiai;2;3;
Lithuania;TOPLYGA;2026;1;2026-02-22;FK Panevezys;Suduva;0;0;
Lithuania;TOPLYGA;2026;1;2026-02-22;Hegelmann;Banga;0;2;
Lithuania;TOPLYGA;2026;1;2026-02-22;Transinvest;FA Siauliai;2;2;
Lithuania;TOPLYGA;2026;1;2026-02-23;Riteriai;Kauno Zalgiris;1;2;
Lithuania;TOPLYGA;2026;2;2026-03-01;Transinvest;Riteriai;3;0;
Lithuania;TOPLYGA;2026;3;2026-03-07;Dziugas Telsiai;Kauno Zalgiris;1;2;
Lithuania;TOPLYGA;2026;3;2026-03-07;FA Siauliai;Zalgiris;0;2;
Lithuania;TOPLYGA;2026;3;2026-03-07;FK Panevezys;Hegelmann;1;1;
Lithuania;TOPLYGA;2026;3;2026-03-07;Suduva;Transinvest;2;0;
Lithuania;TOPLYGA;2026;3;2026-03-08;Banga;Riteriai;5;0;
Lithuania;TOPLYGA;2026;4;2026-03-10;Kauno Zalgiris;FK Panevezys;4;0;
Lithuania;TOPLYGA;2026;4;2026-03-10;Zalgiris;Suduva;1;0;
Lithuania;TOPLYGA;2026;4;2026-03-11;Riteriai;Dziugas Telsiai;0;2;
Lithuania;TOPLYGA;2026;4;2026-03-11;Transinvest;Banga;1;0;
Lithuania;TOPLYGA;2026;5;2026-03-14;Suduva;Hegelmann;0;0;
Lithuania;TOPLYGA;2026;5;2026-03-15;Banga;Dziugas Telsiai;0;1;
Lithuania;TOPLYGA;2026;5;2026-03-15;FA Siauliai;Kauno Zalgiris;0;5;
Lithuania;TOPLYGA;2026;5;2026-03-15;FK Panevezys;Riteriai;2;1;
Lithuania;TOPLYGA;2026;5;2026-03-16;Zalgiris;Transinvest;1;2;
Lithuania;TOPLYGA;2026;6;2026-03-20;Riteriai;FA Siauliai;1;1;
Lithuania;TOPLYGA;2026;6;2026-03-21;Banga;FK Panevezys;0;1;
Lithuania;TOPLYGA;2026;6;2026-03-21;Kauno Zalgiris;Suduva;1;1;
Lithuania;TOPLYGA;2026;6;2026-03-22;Hegelmann;Zalgiris;0;0;
Lithuania;TOPLYGA;2026;6;2026-03-22;Transinvest;Dziugas Telsiai;0;0;
Lithuania;TOPLYGA;2026;7;2026-04-03;Suduva;Riteriai;5;0;
Lithuania;TOPLYGA;2026;7;2026-04-04;FA Siauliai;Banga;0;0;
Lithuania;TOPLYGA;2026;7;2026-04-04;Hegelmann;Transinvest;3;1;
Lithuania;TOPLYGA;2026;7;2026-04-05;FK Panevezys;Dziugas Telsiai;0;1;
Lithuania;TOPLYGA;2026;7;2026-04-05;Zalgiris;Kauno Zalgiris;0;3;
Lithuania;TOPLYGA;2026;8;2026-04-10;Riteriai;Zalgiris;0;0;
Lithuania;TOPLYGA;2026;8;2026-04-11;Banga;Suduva;2;1;
Lithuania;TOPLYGA;2026;8;2026-04-11;Kauno Zalgiris;Hegelmann;5;0;
Lithuania;TOPLYGA;2026;8;2026-04-12;Transinvest;FK Panevezys;1;2;
Lithuania;TOPLYGA;2026;9;2026-04-17;Hegelmann;Riteriai;0;0;
Lithuania;TOPLYGA;2026;9;2026-04-17;Zalgiris;Banga;1;1;
Lithuania;TOPLYGA;2026;9;2026-04-18;FA Siauliai;FK Panevezys;3;1;
Lithuania;TOPLYGA;2026;9;2026-04-18;Kauno Zalgiris;Transinvest;1;2;
Lithuania;TOPLYGA;2026;9;2026-04-19;Suduva;Dziugas Telsiai;3;2;
Lithuania;TOPLYGA;2026;10;2026-04-25;Kauno Zalgiris;Riteriai;4;0;
Lithuania;TOPLYGA;2026;10;2026-04-25;Suduva;FK Panevezys;1;0;
Lithuania;TOPLYGA;2026;10;2026-04-26;FA Siauliai;Transinvest;0;4;
Lithuania;TOPLYGA;2026;11;2026-05-01;Banga;Kauno Zalgiris;2;2;
Lithuania;TOPLYGA;2026;11;2026-05-01;Dziugas Telsiai;Hegelmann;3;0;
Lithuania;TOPLYGA;2026;11;2026-05-02;FA Siauliai;Suduva;2;1;
Lithuania;TOPLYGA;2026;11;2026-05-02;Riteriai;Transinvest;0;5;
Lithuania;TOPLYGA;2026;11;2026-05-03;FK Panevezys;Zalgiris;2;1;
Lithuania;TOPLYGA;2026;12;2026-05-05;Kauno Zalgiris;Dziugas Telsiai;2;2;
Lithuania;TOPLYGA;2026;12;2026-05-05;Riteriai;Banga;0;4;
Lithuania;TOPLYGA;2026;12;2026-05-06;Hegelmann;FK Panevezys;3;2;
Lithuania;TOPLYGA;2026;12;2026-05-06;Transinvest;Suduva;1;1;
Lithuania;TOPLYGA;2026;12;2026-05-06;Zalgiris;FA Siauliai;3;1;
Lithuania;TOPLYGA;2026;13;2026-05-09;Dziugas Telsiai;Riteriai;1;0;
Lithuania;TOPLYGA;2026;13;2026-05-10;Banga;Transinvest;2;2;
Lithuania;TOPLYGA;2026;13;2026-05-10;FK Panevezys;Kauno Zalgiris;1;1;
Lithuania;TOPLYGA;2026;13;2026-05-10;Suduva;Zalgiris;1;1;
Lithuania;TOPLYGA;2026;14;2026-05-15;Riteriai;FK Panevezys;0;3;Awarded
Lithuania;TOPLYGA;2026;14;2026-05-16;Dziugas Telsiai;Banga;0;1;
Lithuania;TOPLYGA;2026;14;2026-05-16;Hegelmann;Suduva;2;2;
Lithuania;TOPLYGA;2026;14;2026-05-16;Kauno Zalgiris;FA Siauliai;0;0;
Lithuania;TOPLYGA;2026;14;2026-05-17;Transinvest;Zalgiris;1;0;
Lithuania;TOPLYGA;2026;15;2026-05-23;Suduva;Kauno Zalgiris;2;1;
Lithuania;TOPLYGA;2026;15;2026-05-24;Dziugas Telsiai;Transinvest;3;2;
Lithuania;TOPLYGA;2026;15;2026-05-24;FK Panevezys;Banga;1;0;
Lithuania;TOPLYGA;2026;15;2026-05-24;Zalgiris;Hegelmann;1;3;
Lithuania;TOPLYGA;2026;15;2026-05-25;FA Siauliai;Riteriai;2;0;
Lithuania;TOPLYGA;2026;16;2026-05-29;Riteriai;Suduva;0;3;
Lithuania;TOPLYGA;2026;16;2026-05-29;Transinvest;Hegelmann;2;1;
Lithuania;TOPLYGA;2026;16;2026-05-30;Banga;FA Siauliai;1;1;
Lithuania;TOPLYGA;2026;16;2026-05-30;Dziugas Telsiai;FK Panevezys;4;0;
Lithuania;TOPLYGA;2026;16;2026-05-31;Kauno Zalgiris;Zalgiris;0;1;
Lithuania;TOPLYGA;2026;17;2026-06-12;Dziugas Telsiai;FA Siauliai;4;3;
Lithuania;TOPLYGA;2026;17;2026-06-12;FK Panevezys;Transinvest;1;2;
Lithuania;TOPLYGA;2026;17;2026-06-12;Zalgiris;Riteriai;3;2;
Lithuania;TOPLYGA;2026;17;2026-06-13;Suduva;Banga;0;0;
Lithuania;TOPLYGA;2026;17;2026-06-14;Hegelmann;Kauno Zalgiris;1;1;
Lithuania;TOPLYGA;2026;18;2026-06-20;Banga;Zalgiris;3;0;
Lithuania;TOPLYGA;2026;18;2026-06-20;FK Panevezys;FA Siauliai;3;2;
Lithuania;TOPLYGA;2026;18;2026-06-20;Transinvest;Kauno Zalgiris;1;2;
Lithuania;TOPLYGA;2026;18;2026-06-21;Dziugas Telsiai;Suduva;1;2;
Lithuania;TOPLYGA;2026;19;2026-06-28;Banga;Hegelmann;2;0;
