Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
England;League One;1;2026-08-15;Barnsley;Bromley;0;1;
England;League One;1;2026-08-15;Blackpool;Wycombe;1;1;
England;League One;1;2026-08-15;Bradford City;Peterborough;2;0;
England;League One;1;2026-08-15;Burton;Stevenage;1;1;
England;League One;1;2026-08-15;Cambridge Utd;Wigan;3;2;
England;League One;1;2026-08-15;Huddersfield;Wimbledon;3;0;
England;League One;1;2026-08-15;Leyton Orient;Sheffield Wed;1;2;
England;League One;1;2026-08-15;Mansfield;Doncaster;2;1;
England;League One;1;2026-08-15;Notts County;Leicester;1;1;
England;League One;1;2026-08-15;Oxford Utd;Milton Keynes;2;2;
England;League One;1;2026-08-15;Plymouth;Stockport;1;3;
England;League One;1;2026-08-15;Reading;Luton;3;4;
