Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Azerbaijan;I Liqa;1;2026-09-03;Baku Sporting;Karvan;0;3;
Azerbaijan;I Liqa;1;2026-09-03;Khankendi;Sabail;1;1;
Azerbaijan;I Liqa;1;2026-09-03;Moik Baku;Sahdag Qusar;0;1;
Azerbaijan;I Liqa;1;2026-09-04;Mingachevir;Zaqatala;2;2;
Azerbaijan;I Liqa;1;2026-09-04;Shimal;Cebrayil;1;2;
Azerbaijan;I Liqa;2;2026-09-09;Sahdag Qusar;Karvan;2;0;
Azerbaijan;I Liqa;2;2026-09-10;Gancabasar;Khankendi;2;1;
Azerbaijan;I Liqa;2;2026-09-10;Sabail;Mingachevir;2;1;
Azerbaijan;I Liqa;2;2026-09-10;Zaqatala;Baku Sporting;3;0;
Azerbaijan;I Liqa;2;2026-09-11;Moik Baku;Shimal;1;1;
