Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Italy;Serie C Girone B;1;2026-08-23;Campobasso;Pianese;2;0;
Italy;Serie C Girone B;1;2026-08-23;Grosseto;Spezia;1;1;
Italy;Serie C Girone B;1;2026-08-23;Latina;Pineto;0;0;
Italy;Serie C Girone B;1;2026-08-23;Perugia;Ostiamare;1;0;
Italy;Serie C Girone B;1;2026-08-23;Sambenedettese;Forlì;2;2;
Italy;Serie C Girone B;1;2026-08-24;Livorno;Torres;2;1;
Italy;Serie C Girone B;1;2026-08-24;Reggiana;Ravenna;1;1;
Italy;Serie C Girone B;1;2026-08-30;Atalanta U23;Guidonia;2;1;
Italy;Serie C Girone B;2;2026-08-28;Pianese;Vado;0;0;
Italy;Serie C Girone B;2;2026-08-29;Forlì;Pescara;6;3;
Italy;Serie C Girone B;2;2026-08-29;Ostiamare;Grosseto;1;2;
Italy;Serie C Girone B;2;2026-08-29;Pineto;Livorno;0;0;
Italy;Serie C Girone B;2;2026-08-29;Ravenna;Latina;3;1;
Italy;Serie C Girone B;2;2026-08-29;Spezia;Campobasso;1;0;
Italy;Serie C Girone B;2;2026-08-29;Torres;Sambenedettese;1;0;
Italy;Serie C Girone B;2;2026-08-30;Gubbio;Reggiana;1;2;
Italy;Serie C Girone B;2;2026-08-30;Vis Pesaro;Perugia;2;2;
Italy;Serie C Girone B;3;2026-09-05;Campobasso;Gubbio;2;4;
Italy;Serie C Girone B;3;2026-09-05;Guidonia;Pianese;1;0;
Italy;Serie C Girone B;3;2026-09-05;Latina;Forlì;2;0;
Italy;Serie C Girone B;3;2026-09-05;Vis Pesaro;Ostiamare;1;2;
Italy;Serie C Girone B;3;2026-09-06;Grosseto;Torres;2;0;
Italy;Serie C Girone B;3;2026-09-06;Livorno;Atalanta U23;1;0;
Italy;Serie C Girone B;3;2026-09-06;Perugia;Pineto;2;1;
Italy;Serie C Girone B;3;2026-09-06;Pescara;Ravenna;0;0;
Italy;Serie C Girone B;3;2026-09-06;Reggiana;Vado;3;1;
Italy;Serie C Girone B;3;2026-09-06;Sambenedettese;Spezia;1;2;
Italy;Serie C Girone B;4;2026-09-12;Atalanta U23;Pescara;2;1;
Italy;Serie C Girone B;4;2026-09-12;Forlì;Vis Pesaro;2;1;
Italy;Serie C Girone B;4;2026-09-12;Gubbio;Latina;3;1;
Italy;Serie C Girone B;4;2026-09-12;Guidonia;Reggiana;1;1;
Italy;Serie C Girone B;4;2026-09-12;Pianese;Grosseto;0;0;
Italy;Serie C Girone B;4;2026-09-12;Pineto;Sambenedettese;2;1;
Italy;Serie C Girone B;4;2026-09-12;Spezia;Livorno;2;0;
Italy;Serie C Girone B;4;2026-09-12;Vado;Campobasso;0;1;
Italy;Serie C Girone B;4;2026-09-13;Ravenna;Perugia;3;0;
Italy;Serie C Girone B;4;2026-09-13;Torres;Ostiamare;3;2;
Italy;Serie C Girone B;5;2026-09-16;Grosseto;Campobasso;2;2;
Italy;Serie C Girone B;5;2026-09-16;Latina;Guidonia;1;1;
Italy;Serie C Girone B;5;2026-09-16;Livorno;Vado;3;2;
Italy;Serie C Girone B;5;2026-09-16;Ostiamare;Ravenna;0;1;
Italy;Serie C Girone B;5;2026-09-16;Perugia;Spezia;0;3;
Italy;Serie C Girone B;5;2026-09-16;Pescara;Gubbio;1;1;
Italy;Serie C Girone B;5;2026-09-16;Pineto;Forlì;1;1;
Italy;Serie C Girone B;5;2026-09-16;Sambenedettese;Atalanta U23;2;3;
Italy;Serie C Girone B;5;2026-09-16;Torres;Pianese;2;1;
Italy;Serie C Girone B;5;2026-09-16;Vis Pesaro;Reggiana;1;4;
Italy;Serie C Girone B;6;2026-09-19;Forlì;Torres;1;1;
Italy;Serie C Girone B;6;2026-09-20;Atalanta U23;Ravenna;0;2;
Italy;Serie C Girone B;6;2026-09-20;Campobasso;Pineto;2;2;
Italy;Serie C Girone B;6;2026-09-20;Grosseto;Perugia;2;0;
Italy;Serie C Girone B;6;2026-09-20;Gubbio;Ostiamare;0;2;
Italy;Serie C Girone B;6;2026-09-20;Reggiana;Latina;1;0;
Italy;Serie C Girone B;6;2026-09-20;Vado;Pescara;0;1;
